step,goal_idx,condition,sr_success,reward_total,prob_A,prob_D,prob_F,prob_E,advantage,baseline,l22_think_phase,data_source,variant
20,1,E,True,1.0,0.2468,0.2468,0.2468,0.2595,1.0,0.1,,stage4_7,cost_l22_deflect
21,0,F,False,-0.0654,0.2716,0.2472,0.2408,0.2405,-0.1605,0.0791,8.514,stage4_7,cost_l22_deflect
22,2,F,True,0.8806,0.2426,0.2537,0.2513,0.2524,0.7096,0.242,9.255,stage4_7,cost_l22_deflect
23,1,D,False,0.0,0.2471,0.2459,0.2471,0.2598,-0.1,0.09,,stage4_8,cost_l22_deflect
24,0,E,False,-0.3,0.2729,0.2483,0.2418,0.237,-0.3791,0.0412,,stage4_7,cost_l22_deflect
25,0,D,False,0.0,0.2731,0.2479,0.2419,0.2371,-0.0412,0.0371,,stage4_8,cost_l22_deflect
26,1,A,False,0.0,0.2463,0.2462,0.2474,0.2601,-0.09,0.081,,stage4_8,cost_l22_deflect
27,3,A,True,1.0,0.2586,0.2504,0.2396,0.2515,0.729,0.3439,,stage4_8,cost_l22_deflect
28,3,E,True,1.0,0.2564,0.2483,0.2376,0.2577,0.6561,0.4095,,stage4_7,cost_l22_deflect
29,1,E,False,-0.3,0.2475,0.2474,0.2486,0.2565,-0.381,0.0429,,stage4_7,cost_l22_deflect
30,2,A,True,1.0,0.2497,0.2513,0.249,0.25,0.758,0.3178,,stage4_8,cost_l22_deflect
31,0,D,False,0.0,0.2732,0.2476,0.242,0.2372,-0.0371,0.0334,,stage4_8,cost_l22_deflect
32,2,E,False,0.0,0.2507,0.2523,0.25,0.2471,-0.3178,0.286,,stage4_7,cost_l22_deflect
33,0,E,False,0.0,0.2733,0.2477,0.2421,0.2369,-0.0334,0.03,,stage4_7,cost_l22_deflect
34,3,A,True,1.0,0.262,0.2464,0.2359,0.2557,0.5905,0.4686,,stage4_8,cost_l22_deflect
35,2,A,False,0.0,0.248,0.2532,0.2509,0.2479,-0.286,0.2574,,stage4_8,cost_l22_deflect
36,3,F,True,1.0,0.2603,0.2449,0.2408,0.254,0.5314,0.5217,,stage4_8,cost_l22_deflect
37,0,E,False,0.0,0.2734,0.2477,0.2422,0.2366,-0.03,0.027,,stage4_7,cost_l22_deflect
38,1,E,True,1.0,0.2445,0.2443,0.2455,0.2657,0.9571,0.1386,,stage4_7,cost_l22_deflect
39,0,E,False,-0.3,0.2746,0.2487,0.2431,0.2336,-0.327,-0.0057,,stage4_7,cost_l22_deflect
40,2,D,True,1.0742,0.2454,0.261,0.2482,0.2454,0.8168,0.3391,6.599,stage4_7,cost_l22_deflect
41,0,F,False,0.0,0.2745,0.2487,0.2432,0.2336,0.0057,-0.0051,,stage4_8,cost_l22_deflect
42,0,A,True,1.0,0.2843,0.2452,0.2399,0.2306,1.0051,0.0954,,stage4_8,cost_l22_deflect
43,2,A,True,1.121,0.2528,0.2583,0.2459,0.243,0.782,0.4173,5.957,stage4_7,cost_l22_deflect
44,0,A,False,0.1875,0.2852,0.2449,0.2396,0.2303,0.0921,0.1046,5.045,stage4_7,cost_l22_deflect
45,3,F,True,0.8057,0.2594,0.2441,0.2435,0.2531,0.284,0.5501,10.282,stage4_7,cost_l22_deflect
46,0,E,False,-0.3,0.2867,0.246,0.2406,0.2266,-0.4046,0.0642,,stage4_7,cost_l22_deflect
47,2,D,True,1.0,0.2509,0.2639,0.244,0.2412,0.5827,0.4755,,stage4_8,cost_l22_deflect
48,3,E,False,0.0,0.2612,0.2457,0.2451,0.248,-0.5501,0.4951,,stage4_7,cost_l22_deflect
49,0,A,False,0.1875,0.2879,0.2456,0.2402,0.2263,0.1234,0.0765,5.045,stage4_7,cost_l22_deflect
50,3,A,True,0.9206,0.2653,0.2443,0.2438,0.2466,0.4255,0.5376,8.706,stage4_7,cost_l22_deflect
51,1,E,True,1.0,0.2417,0.2416,0.2428,0.274,0.8614,0.2247,,stage4_7,cost_l22_deflect
52,0,E,False,-0.3,0.2894,0.2466,0.2412,0.2229,-0.3765,0.0388,,stage4_7,cost_l22_deflect
53,2,D,True,1.0,0.2491,0.2689,0.2424,0.2396,0.5245,0.528,,stage4_8,cost_l22_deflect
54,3,F,True,1.0,0.2637,0.243,0.2481,0.2452,0.4624,0.5839,,stage4_8,cost_l22_deflect
55,2,A,False,0.0,0.2442,0.2708,0.2439,0.2411,-0.528,0.4752,,stage4_8,cost_l22_deflect
56,0,E,False,-0.3,0.2906,0.2475,0.242,0.2198,-0.3388,0.005,,stage4_7,cost_l22_deflect
57,3,D,True,1.0,0.2623,0.2469,0.2468,0.244,0.4161,0.6255,,stage4_8,cost_l22_deflect
58,2,D,True,0.9734,0.2426,0.2756,0.2423,0.2395,0.4982,0.525,7.982,stage4_7,cost_l22_deflect
59,0,A,True,1.0,0.3004,0.244,0.2386,0.217,0.995,0.1045,,stage4_8,cost_l22_deflect
60,1,E,True,1.0,0.2392,0.2391,0.2402,0.2815,0.7753,0.3023,,stage4_7,cost_l22_deflect
61,0,A,False,0.1875,0.3012,0.2437,0.2383,0.2168,0.0831,0.1128,5.045,stage4_7,cost_l22_deflect
62,3,A,True,1.0,0.2659,0.2457,0.2456,0.2428,0.3745,0.6629,,stage4_8,cost_l22_deflect
63,0,E,False,0.0,0.3017,0.2439,0.2386,0.2158,-0.1128,0.1015,,stage4_7,cost_l22_deflect
64,1,E,True,1.0,0.2369,0.2368,0.238,0.2883,0.6977,0.372,,stage4_7,cost_l22_deflect
65,0,A,False,0.0,0.3007,0.2443,0.2389,0.216,-0.1015,0.0913,,stage4_8,cost_l22_deflect
66,0,F,False,0.0,0.3011,0.2446,0.2381,0.2162,-0.0913,0.0822,,stage4_8,cost_l22_deflect
67,0,D,False,0.0,0.3015,0.2438,0.2383,0.2164,-0.0822,0.074,,stage4_8,cost_l22_deflect
68,1,E,False,-0.3,0.2391,0.239,0.2401,0.2818,-0.672,0.3048,,stage4_7,cost_l22_deflect
69,0,E,False,0.0,0.3017,0.244,0.2385,0.2158,-0.074,0.0666,,stage4_7,cost_l22_deflect
70,3,A,True,1.0,0.2691,0.2446,0.2446,0.2418,0.3371,0.6967,,stage4_8,cost_l22_deflect
71,1,A,True,0.9103,0.2447,0.2373,0.2385,0.2795,0.6054,0.3654,8.848,stage4_7,cost_l22_deflect
72,0,F,False,0.0,0.302,0.2442,0.2379,0.2159,-0.0666,0.0599,,stage4_8,cost_l22_deflect
73,1,A,False,0.0,0.2413,0.2383,0.2395,0.2809,-0.3654,0.3288,,stage4_8,cost_l22_deflect
74,3,D,True,1.0,0.268,0.2474,0.2437,0.2409,0.3033,0.727,,stage4_8,cost_l22_deflect
75,0,E,False,-0.3,0.3035,0.2451,0.2387,0.2127,-0.3599,0.0239,,stage4_7,cost_l22_deflect
76,3,E,True,1.0,0.2671,0.2466,0.2429,0.2434,0.273,0.7543,,stage4_7,cost_l22_deflect
77,0,A,True,1.0,0.3131,0.2415,0.2354,0.21,0.9761,0.1215,,stage4_8,cost_l22_deflect
78,3,D,True,1.0,0.2662,0.2489,0.2422,0.2427,0.2457,0.7789,,stage4_8,cost_l22_deflect
79,3,D,False,0.0929,0.2686,0.2426,0.2442,0.2447,-0.6859,0.7103,6.343,stage4_7,cost_l22_deflect
80,2,D,True,1.0,0.241,0.2802,0.2407,0.238,0.475,0.5725,,stage4_8,cost_l22_deflect
81,3,F,True,1.0,0.2676,0.2417,0.2469,0.2439,0.2897,0.7392,,stage4_8,cost_l22_deflect
82,1,D,False,0.0,0.2422,0.2353,0.2404,0.2821,-0.3288,0.296,,stage4_8,cost_l22_deflect
83,3,F,True,1.0,0.2666,0.241,0.2493,0.2431,0.2608,0.7653,,stage4_8,cost_l22_deflect
84,3,D,True,0.9577,0.266,0.2428,0.2487,0.2425,0.1924,0.7846,8.197,stage4_7,cost_l22_deflect
85,1,E,True,1.0,0.2399,0.2331,0.238,0.289,0.704,0.3664,,stage4_7,cost_l22_deflect
86,0,E,False,0.0,0.3136,0.2418,0.2356,0.2089,-0.1215,0.1094,,stage4_7,cost_l22_deflect
87,0,A,True,1.2135,0.3246,0.2378,0.2318,0.2058,1.1041,0.2198,4.688,stage4_7,cost_l22_deflect
88,0,E,False,-0.3,0.3269,0.2389,0.2328,0.2013,-0.5198,0.1678,,stage4_7,cost_l22_deflect
89,3,E,False,0.0,0.2686,0.245,0.2511,0.2353,-0.7846,0.7061,,stage4_7,cost_l22_deflect
90,3,A,True,0.9206,0.2707,0.2443,0.2503,0.2347,0.2145,0.7276,8.706,stage4_7,cost_l22_deflect
91,0,D,False,0.0,0.3278,0.2374,0.2333,0.2016,-0.1678,0.151,,stage4_8,cost_l22_deflect
92,3,A,True,0.9206,0.2726,0.2437,0.2497,0.2341,0.1931,0.7469,8.706,stage4_7,cost_l22_deflect
93,0,F,False,0.0,0.3285,0.2377,0.2319,0.2019,-0.151,0.1359,,stage4_8,cost_l22_deflect
94,1,D,False,0.0,0.2409,0.2297,0.239,0.2904,-0.3664,0.3297,,stage4_8,cost_l22_deflect
95,3,A,True,1.0,0.275,0.2428,0.2488,0.2334,0.2531,0.7722,,stage4_8,cost_l22_deflect
96,1,D,False,-0.4703,0.2429,0.2225,0.241,0.2935,-0.8,0.2497,14.068,stage4_7,cost_l22_deflect
97,2,E,False,0.0,0.2426,0.2823,0.2423,0.2328,-0.5725,0.5153,,stage4_7,cost_l22_deflect
98,2,F,False,0.0502,0.2439,0.2841,0.238,0.234,-0.465,0.4688,6.928,stage4_7,cost_l22_deflect
99,2,F,False,0.0,0.2452,0.2859,0.2337,0.2352,-0.4688,0.4219,,stage4_8,cost_l22_deflect
100,2,A,True,1.0,0.2506,0.2836,0.2322,0.2336,0.5781,0.4797,,stage4_8,cost_l22_deflect
101,3,D,True,1.0,0.2742,0.245,0.2481,0.2328,0.2278,0.795,,stage4_8,cost_l22_deflect
102,1,F,False,0.0706,0.2434,0.2229,0.2394,0.2943,-0.1791,0.2318,6.649,stage4_7,cost_l22_deflect
103,0,A,False,0.0,0.3272,0.2382,0.2323,0.2023,-0.1359,0.1223,,stage4_8,cost_l22_deflect
104,0,D,False,0.1026,0.3273,0.238,0.2324,0.2023,-0.0198,0.1204,6.21,stage4_7,cost_l22_deflect
105,1,E,True,1.0,0.2408,0.2207,0.2368,0.3018,0.7682,0.3086,,stage4_7,cost_l22_deflect
106,3,A,True,1.0,0.2762,0.2443,0.2474,0.2321,0.205,0.8155,,stage4_8,cost_l22_deflect
107,1,A,False,0.2067,0.2398,0.2209,0.237,0.3023,-0.102,0.2984,4.782,stage4_7,cost_l22_deflect
108,2,D,True,0.9734,0.2489,0.2884,0.2306,0.2321,0.4937,0.5291,7.982,stage4_7,cost_l22_deflect
109,3,A,True,1.0,0.2779,0.2437,0.2468,0.2316,0.1845,0.8339,,stage4_8,cost_l22_deflect
110,0,A,True,1.2135,0.3382,0.234,0.2285,0.1993,1.0932,0.2297,4.688,stage4_7,cost_l22_deflect
111,3,E,True,1.0,0.2773,0.2432,0.2463,0.2331,0.1661,0.8505,,stage4_7,cost_l22_deflect
112,0,A,True,1.0935,0.3468,0.2309,0.2255,0.1969,0.8638,0.3161,6.335,stage4_7,cost_l22_deflect
113,0,A,False,0.1875,0.3455,0.2313,0.226,0.1972,-0.1285,0.3032,5.045,stage4_7,cost_l22_deflect
114,0,D,False,0.0,0.3471,0.2285,0.2266,0.1977,-0.3032,0.2729,,stage4_8,cost_l22_deflect
115,2,F,False,-0.0228,0.2504,0.2905,0.2256,0.2334,-0.5518,0.4739,7.929,stage4_7,cost_l22_deflect
116,2,E,False,0.0,0.2518,0.2924,0.2267,0.2291,-0.4739,0.4265,,stage4_7,cost_l22_deflect
117,1,E,False,0.0,0.2408,0.2218,0.2381,0.2993,-0.2984,0.2686,,stage4_7,cost_l22_deflect
118,1,F,False,-0.0297,0.2416,0.2225,0.2353,0.3006,-0.2983,0.2388,8.025,stage4_7,cost_l22_deflect
119,3,F,True,0.8057,0.2775,0.2433,0.2459,0.2332,-0.0448,0.846,10.282,stage4_7,cost_l22_deflect
120,3,F,True,1.0,0.2769,0.2429,0.2474,0.2328,0.154,0.8614,,stage4_8,cost_l22_deflect
121,0,E,False,0.0,0.3485,0.229,0.2271,0.1954,-0.2729,0.2456,,stage4_7,cost_l22_deflect
122,0,A,False,0.0,0.346,0.2299,0.228,0.1961,-0.2456,0.221,,stage4_8,cost_l22_deflect
123,3,D,True,0.9577,0.2766,0.2438,0.2471,0.2326,0.0963,0.8711,8.197,stage4_7,cost_l22_deflect
124,2,D,True,1.0,0.2497,0.298,0.225,0.2273,0.5735,0.4838,,stage4_8,cost_l22_deflect
125,2,D,False,-0.0556,0.2516,0.2928,0.2266,0.229,-0.5394,0.4299,8.379,stage4_7,cost_l22_deflect
126,2,D,False,-0.0556,0.2534,0.288,0.2281,0.2305,-0.4855,0.3814,8.379,stage4_7,cost_l22_deflect
127,3,D,False,0.0929,0.2794,0.2366,0.2494,0.2346,-0.7782,0.7933,6.343,stage4_7,cost_l22_deflect
128,2,E,False,0.0,0.2545,0.2895,0.229,0.227,-0.3814,0.3432,,stage4_7,cost_l22_deflect
129,1,E,False,-0.3,0.2435,0.2241,0.2371,0.2953,-0.5388,0.1849,,stage4_7,cost_l22_deflect
130,0,E,False,0.0,0.3471,0.2303,0.2284,0.1942,-0.221,0.1989,,stage4_7,cost_l22_deflect
131,3,E,False,0.0,0.2823,0.2387,0.2516,0.2274,-0.7933,0.7139,,stage4_7,cost_l22_deflect
132,2,E,True,1.0,0.2526,0.287,0.2274,0.233,0.6568,0.4089,,stage4_7,cost_l22_deflect
133,2,A,True,1.0,0.2582,0.2845,0.2259,0.2314,0.5911,0.468,,stage4_8,cost_l22_deflect
134,0,F,False,0.0,0.3482,0.2308,0.2266,0.1945,-0.1989,0.179,,stage4_8,cost_l22_deflect
135,2,D,True,1.0,0.2562,0.2897,0.2243,0.2298,0.532,0.5212,,stage4_8,cost_l22_deflect
136,3,E,True,1.0,0.2813,0.2379,0.2508,0.23,0.2861,0.7425,,stage4_7,cost_l22_deflect
137,1,A,False,0.0,0.2418,0.2245,0.2376,0.2961,-0.1849,0.1664,,stage4_8,cost_l22_deflect
138,3,A,True,1.0,0.2838,0.2371,0.2499,0.2292,0.2575,0.7683,,stage4_8,cost_l22_deflect
139,2,F,False,0.0,0.2577,0.2917,0.2196,0.231,-0.5212,0.4691,,stage4_8,cost_l22_deflect
140,1,F,False,-0.6146,0.2439,0.2263,0.2304,0.2993,-0.781,0.0883,16.048,stage4_7,cost_l22_deflect
141,1,E,False,0.0,0.2442,0.2266,0.2307,0.2985,-0.0883,0.0795,,stage4_7,cost_l22_deflect
142,0,A,False,0.0,0.3464,0.2314,0.2272,0.195,-0.179,0.1611,,stage4_8,cost_l22_deflect
143,2,A,True,1.121,0.264,0.2888,0.218,0.2292,0.6519,0.5343,5.957,stage4_7,cost_l22_deflect
144,1,A,False,0.0,0.2435,0.2268,0.2309,0.2988,-0.0795,0.0715,,stage4_8,cost_l22_deflect
145,0,F,True,0.9899,0.3419,0.2295,0.2349,0.1937,0.8288,0.244,7.755,stage4_7,cost_l22_deflect
146,2,D,True,1.0742,0.2618,0.2941,0.2165,0.2275,0.5399,0.5883,6.599,stage4_7,cost_l22_deflect
147,2,A,True,1.0,0.2658,0.2923,0.2155,0.2264,0.4117,0.6294,,stage4_8,cost_l22_deflect
148,2,E,False,0.0,0.2678,0.2947,0.2168,0.2208,-0.6294,0.5665,,stage4_7,cost_l22_deflect
149,3,A,True,1.0,0.286,0.2364,0.2491,0.2285,0.2317,0.7915,,stage4_8,cost_l22_deflect
150,0,D,False,0.1026,0.3427,0.2282,0.2352,0.1939,-0.1414,0.2299,6.21,stage4_7,cost_l22_deflect
151,0,D,False,0.1836,0.3429,0.2278,0.2353,0.194,-0.0463,0.2252,5.099,stage4_7,cost_l22_deflect
152,3,A,True,1.0,0.2881,0.2357,0.2484,0.2279,0.2085,0.8123,,stage4_8,cost_l22_deflect
153,3,E,True,1.0,0.2874,0.2352,0.2478,0.2296,0.1877,0.8311,,stage4_7,cost_l22_deflect
154,1,D,False,0.0,0.2437,0.2261,0.2311,0.2991,-0.0715,0.0644,,stage4_8,cost_l22_deflect
155,0,A,False,0.0,0.3407,0.2286,0.2362,0.1946,-0.2252,0.2027,,stage4_8,cost_l22_deflect
156,0,A,True,1.2135,0.3508,0.225,0.2324,0.1918,1.0108,0.3038,4.688,stage4_7,cost_l22_deflect
157,2,F,False,0.0,0.2695,0.2969,0.2118,0.2219,-0.5665,0.5099,,stage4_8,cost_l22_deflect
158,0,A,True,1.0,0.3577,0.2226,0.2298,0.19,0.6962,0.3734,,stage4_8,cost_l22_deflect
159,3,E,False,0.0,0.2905,0.2373,0.2501,0.2221,-0.8311,0.748,,stage4_7,cost_l22_deflect
160,0,E,False,-0.3,0.361,0.2236,0.231,0.1844,-0.6734,0.3061,,stage4_7,cost_l22_deflect
161,3,D,True,1.0,0.2895,0.2396,0.2494,0.2215,0.252,0.7732,,stage4_8,cost_l22_deflect
162,2,D,True,1.0,0.2674,0.3017,0.2105,0.2204,0.4901,0.5589,,stage4_8,cost_l22_deflect
163,1,D,False,0.0,0.2438,0.2255,0.2312,0.2994,-0.0644,0.0579,,stage4_8,cost_l22_deflect
164,2,E,False,0.0,0.2691,0.3039,0.2115,0.2155,-0.5589,0.503,,stage4_7,cost_l22_deflect
165,1,D,False,-0.4703,0.2452,0.2208,0.2325,0.3015,-0.5282,0.0051,14.068,stage4_7,cost_l22_deflect
166,1,A,False,0.0,0.2452,0.2208,0.2325,0.3015,-0.0051,0.0046,,stage4_8,cost_l22_deflect
167,1,E,False,0.0,0.2452,0.2208,0.2325,0.3015,-0.0046,0.0041,,stage4_7,cost_l22_deflect
168,1,D,False,-0.4703,0.2464,0.2166,0.2336,0.3034,-0.4744,-0.0433,14.068,stage4_7,cost_l22_deflect
169,3,D,True,1.0,0.2886,0.2417,0.2487,0.221,0.2268,0.7959,,stage4_8,cost_l22_deflect
170,0,A,True,1.0935,0.3688,0.2208,0.228,0.1823,0.7874,0.3848,6.335,stage4_7,cost_l22_deflect
171,2,D,True,1.0,0.267,0.3088,0.2101,0.2141,0.497,0.5527,,stage4_8,cost_l22_deflect
172,1,A,False,0.0,0.2468,0.2165,0.2335,0.3032,0.0433,-0.039,,stage4_8,cost_l22_deflect
173,0,D,False,-0.3,0.3728,0.2146,0.2294,0.1831,-0.6848,0.3163,,stage4_7,cost_l22_deflect
174,0,F,False,0.0,0.3748,0.2152,0.2264,0.1836,-0.3163,0.2847,,stage4_8,cost_l22_deflect
175,3,F,True,1.0,0.2877,0.2411,0.2506,0.2205,0.2041,0.8163,,stage4_8,cost_l22_deflect
176,2,D,True,1.0,0.2651,0.3133,0.2089,0.2128,0.4473,0.5974,,stage4_8,cost_l22_deflect
177,2,E,True,1.0,0.2639,0.3116,0.2082,0.2164,0.4026,0.6377,,stage4_7,cost_l22_deflect
178,3,E,True,1.0,0.287,0.2407,0.2501,0.2222,0.1837,0.8346,,stage4_7,cost_l22_deflect
179,1,A,True,1.2347,0.259,0.2136,0.2301,0.2974,1.2737,0.0884,4.398,stage4_7,cost_l22_deflect
180,1,E,False,-0.3,0.2605,0.2146,0.2313,0.2936,-0.3884,0.0496,,stage4_7,cost_l22_deflect
181,1,E,True,1.0,0.2567,0.212,0.2283,0.303,0.9504,0.1446,,stage4_7,cost_l22_deflect
182,0,F,False,0.0619,0.3762,0.2156,0.2244,0.1838,-0.2228,0.2624,6.768,stage4_7,cost_l22_deflect
183,1,E,False,-0.3,0.2585,0.2132,0.2297,0.2987,-0.4446,0.1001,,stage4_7,cost_l22_deflect
184,3,F,True,1.0,0.2864,0.2402,0.2517,0.2218,0.1654,0.8512,,stage4_8,cost_l22_deflect
185,2,F,True,1.0,0.2629,0.3101,0.2113,0.2157,0.3623,0.6739,,stage4_8,cost_l22_deflect
186,1,A,False,0.2067,0.2595,0.213,0.2294,0.2982,0.1065,0.1108,4.782,stage4_7,cost_l22_deflect
187,0,D,False,0.0,0.3777,0.2133,0.2249,0.1841,-0.2624,0.2362,,stage4_8,cost_l22_deflect
188,3,A,True,1.22,0.29,0.239,0.2503,0.2207,0.3688,0.8881,4.599,stage4_7,cost_l22_deflect
189,0,F,False,0.0,0.3792,0.2137,0.2227,0.1844,-0.2362,0.2126,,stage4_8,cost_l22_deflect
190,0,D,False,0.0,0.3805,0.2118,0.2231,0.1847,-0.2126,0.1913,,stage4_8,cost_l22_deflect
191,2,E,False,0.0,0.2648,0.3129,0.2125,0.2098,-0.6739,0.6065,,stage4_7,cost_l22_deflect
192,2,D,True,1.0,0.2632,0.3168,0.2114,0.2087,0.3935,0.6459,,stage4_8,cost_l22_deflect
193,0,A,True,1.0,0.3884,0.209,0.2201,0.1825,0.8087,0.2722,,stage4_8,cost_l22_deflect
194,3,E,True,1.0,0.2896,0.2387,0.25,0.2217,0.1119,0.8993,,stage4_7,cost_l22_deflect
195,1,E,True,1.0,0.256,0.2105,0.2266,0.307,0.8892,0.1997,,stage4_7,cost_l22_deflect
196,0,A,True,1.0935,0.3964,0.2062,0.2171,0.1803,0.8213,0.3543,6.335,stage4_7,cost_l22_deflect
197,0,D,False,0.0,0.3987,0.2031,0.2176,0.1806,-0.3543,0.3189,,stage4_8,cost_l22_deflect
198,1,D,False,0.0,0.2565,0.2088,0.227,0.3078,-0.1997,0.1797,,stage4_8,cost_l22_deflect
199,1,E,False,0.0,0.2572,0.2093,0.2275,0.306,-0.1797,0.1618,,stage4_7,cost_l22_deflect
200,3,D,True,1.0,0.2892,0.2396,0.2497,0.2215,0.1007,0.9093,,stage4_8,cost_l22_deflect
