step,goal_idx,condition,sr_success,reward_total,prob_A,prob_D,prob_F,prob_E,advantage,baseline,l22_think_phase,data_source,variant
102,0,D,False,0.0,0.2617,0.2473,0.2464,0.2446,-0.0387,0.0349,5.099,stage4_7,cost_asr
103,1,A,False,0.0,0.2678,0.2434,0.2277,0.261,-0.2013,0.1812,,stage4_8,cost_asr
104,3,F,True,1.0,0.2645,0.2473,0.2469,0.2414,0.2511,0.774,,stage4_8,cost_asr
105,3,A,True,1.0,0.2666,0.2465,0.2461,0.2407,0.226,0.7966,6.166,stage4_7,cost_asr
106,1,E,True,1.0,0.2647,0.2409,0.2255,0.2689,0.8188,0.263,,stage4_7,cost_asr
107,0,A,False,0.0,0.2613,0.2474,0.2465,0.2447,-0.0349,0.0314,5.045,stage4_7,cost_asr
108,2,F,True,1.0,0.2544,0.2624,0.2484,0.2348,0.5622,0.494,9.255,stage4_7,cost_asr
109,2,A,True,1.0,0.2592,0.2606,0.2468,0.2333,0.506,0.5446,,stage4_8,cost_asr
110,3,A,True,1.0,0.2686,0.2459,0.2455,0.2401,0.2034,0.817,8.706,stage4_7,cost_asr
111,1,E,True,1.0,0.262,0.2386,0.2234,0.276,0.737,0.3367,,stage4_7,cost_asr
112,1,A,False,0.0,0.2588,0.2396,0.2243,0.2774,-0.3367,0.3031,4.782,stage4_7,cost_asr
113,3,A,True,1.0,0.2703,0.2453,0.2449,0.2395,0.183,0.8353,8.706,stage4_7,cost_asr
114,1,F,False,0.0,0.2597,0.2403,0.2216,0.2784,-0.3031,0.2728,8.025,stage4_7,cost_asr
115,1,D,False,0.0,0.2606,0.2378,0.2222,0.2794,-0.2728,0.2455,,stage4_8,cost_asr
116,0,A,True,1.0,0.2706,0.2443,0.2434,0.2416,0.9686,0.1282,4.688,stage4_7,cost_asr
117,0,E,False,0.0,0.2711,0.2447,0.2438,0.2404,-0.1282,0.1154,,stage4_7,cost_asr
118,3,A,True,1.0,0.2719,0.2447,0.2443,0.239,0.1647,0.8518,,stage4_8,cost_asr
119,0,A,True,1.0,0.2797,0.2418,0.2409,0.2376,0.8846,0.2039,,stage4_8,cost_asr
120,1,D,True,1.0,0.2581,0.2449,0.2204,0.2766,0.7545,0.3209,14.812,stage4_7,cost_asr
121,2,F,True,1.0,0.2577,0.2591,0.2511,0.2321,0.4554,0.5902,,stage4_8,cost_asr
122,1,E,False,0.0,0.2593,0.2459,0.2213,0.2735,-0.3209,0.2888,,stage4_7,cost_asr
123,1,A,True,1.0,0.2661,0.2437,0.2195,0.2708,0.7112,0.36,8.848,stage4_7,cost_asr
124,0,D,False,0.0,0.2804,0.2399,0.2415,0.2382,-0.2039,0.1835,,stage4_8,cost_asr
125,1,A,False,0.0,0.2627,0.2448,0.2204,0.2721,-0.36,0.324,,stage4_8,cost_asr
126,1,D,False,0.0,0.2637,0.2418,0.2212,0.2733,-0.324,0.2916,6.075,stage4_7,cost_asr
127,1,E,False,0.0,0.2648,0.2427,0.2219,0.2705,-0.2916,0.2624,,stage4_7,cost_asr
128,3,F,True,1.0,0.2714,0.2443,0.2457,0.2386,0.1482,0.8666,,stage4_8,cost_asr
129,3,E,True,1.0,0.2709,0.2439,0.2453,0.2399,0.1334,0.8799,,stage4_7,cost_asr
130,3,F,True,1.0,0.2705,0.2436,0.2465,0.2395,0.1201,0.8919,,stage4_8,cost_asr
131,0,E,False,0.0,0.2811,0.2404,0.242,0.2365,-0.1835,0.1651,,stage4_7,cost_asr
132,2,F,True,1.0,0.2563,0.2577,0.255,0.231,0.4098,0.6311,9.255,stage4_7,cost_asr
133,1,D,False,0.0,0.2657,0.2403,0.2226,0.2714,-0.2624,0.2362,,stage4_8,cost_asr
134,3,A,True,1.0,0.2715,0.2432,0.2461,0.2392,0.1081,0.9027,6.166,stage4_7,cost_asr
135,3,F,True,1.0,0.2711,0.2429,0.247,0.2389,0.0973,0.9125,,stage4_8,cost_asr
136,1,D,False,0.0,0.2665,0.2381,0.2231,0.2723,-0.2362,0.2126,,stage4_8,cost_asr
137,1,A,False,0.0,0.2645,0.2388,0.2237,0.2731,-0.2126,0.1913,,stage4_8,cost_asr
138,0,D,False,0.0,0.2818,0.2388,0.2424,0.2369,-0.1651,0.1486,6.21,stage4_7,cost_asr
139,2,E,False,0.0,0.2582,0.2596,0.2568,0.2253,-0.6311,0.568,,stage4_7,cost_asr
140,2,A,True,1.0,0.2623,0.2581,0.2554,0.2242,0.432,0.6112,,stage4_8,cost_asr
141,1,F,False,0.0,0.2651,0.2392,0.222,0.2737,-0.1913,0.1722,,stage4_8,cost_asr
142,3,D,True,1.0,0.2708,0.2437,0.2468,0.2387,0.0875,0.9212,,stage4_8,cost_asr
143,1,F,False,0.0,0.2656,0.2397,0.2204,0.2743,-0.1722,0.1549,8.025,stage4_7,cost_asr
144,0,A,False,0.0,0.2803,0.2393,0.2429,0.2374,-0.1486,0.1338,5.045,stage4_7,cost_asr
145,0,E,False,0.0,0.2808,0.2397,0.2433,0.2362,-0.1338,0.1204,,stage4_7,cost_asr
146,1,A,True,1.0,0.2738,0.2371,0.2182,0.2709,0.8451,0.2395,8.848,stage4_7,cost_asr
147,3,F,True,1.0,0.2705,0.2435,0.2475,0.2384,0.0788,0.9291,,stage4_8,cost_asr
148,0,D,False,0.0,0.2813,0.2386,0.2436,0.2365,-0.1204,0.1083,5.099,stage4_7,cost_asr
149,2,A,True,1.0,0.266,0.2568,0.254,0.2231,0.3888,0.6501,6.285,stage4_7,cost_asr
150,3,F,False,0.0,0.2739,0.2462,0.2389,0.241,-0.9291,0.8362,,stage4_7,cost_asr
151,1,A,False,0.0,0.2715,0.2378,0.2188,0.2719,-0.2395,0.2155,4.782,stage4_7,cost_asr
152,3,A,True,1.0,0.2755,0.2457,0.2384,0.2405,0.1638,0.8526,4.599,stage4_7,cost_asr
153,2,A,False,0.0,0.2599,0.259,0.2562,0.2248,-0.6501,0.5851,,stage4_8,cost_asr
154,2,A,False,0.0,0.2544,0.2611,0.2582,0.2264,-0.5851,0.5266,,stage4_8,cost_asr
155,0,A,True,1.0,0.29,0.2357,0.2406,0.2337,0.8917,0.1975,6.335,stage4_7,cost_asr
156,1,F,False,0.0,0.2722,0.2383,0.2169,0.2726,-0.2155,0.194,,stage4_8,cost_asr
157,2,D,True,1.0,0.2528,0.2656,0.2566,0.2251,0.4734,0.5739,,stage4_8,cost_asr
158,0,E,False,0.0,0.2908,0.2362,0.2412,0.2319,-0.1975,0.1778,,stage4_7,cost_asr
159,0,E,False,0.0,0.2915,0.2366,0.2416,0.2302,-0.1778,0.16,,stage4_7,cost_asr
160,0,E,False,0.0,0.2921,0.2371,0.2421,0.2288,-0.16,0.144,,stage4_7,cost_asr
161,1,A,False,0.0,0.2703,0.2389,0.2174,0.2734,-0.194,0.1746,,stage4_8,cost_asr
162,1,D,False,0.0,0.2709,0.2373,0.2178,0.274,-0.1746,0.1571,14.068,stage4_7,cost_asr
163,0,A,True,1.0,0.3005,0.2342,0.2391,0.2261,0.856,0.2296,,stage4_8,cost_asr
164,1,F,False,0.0,0.2714,0.2377,0.2164,0.2745,-0.1571,0.1414,,stage4_8,cost_asr
165,3,F,True,1.0,0.2749,0.2452,0.2398,0.2401,0.1474,0.8673,,stage4_8,cost_asr
166,1,E,False,0.0,0.272,0.2381,0.2168,0.2731,-0.1414,0.1273,,stage4_7,cost_asr
167,3,F,True,1.0,0.2744,0.2449,0.241,0.2397,0.1327,0.8806,,stage4_8,cost_asr
168,1,A,False,0.0,0.2708,0.2385,0.2171,0.2736,-0.1273,0.1145,,stage4_8,cost_asr
169,2,D,True,1.0,0.2513,0.2697,0.2551,0.2239,0.4261,0.6165,7.982,stage4_7,cost_asr
170,3,F,False,0.0,0.2776,0.2474,0.2329,0.2421,-0.8806,0.7925,,stage4_7,cost_asr
171,2,A,True,1.0,0.2549,0.2683,0.2538,0.223,0.3835,0.6549,5.957,stage4_7,cost_asr
172,2,A,True,1.0,0.2582,0.267,0.2527,0.2221,0.3451,0.6894,,stage4_8,cost_asr
173,2,D,True,1.0,0.2571,0.27,0.2516,0.2213,0.3106,0.7205,,stage4_8,cost_asr
174,3,A,True,1.0,0.2796,0.2467,0.2323,0.2414,0.2075,0.8133,6.166,stage4_7,cost_asr
175,1,F,False,0.0,0.2711,0.2388,0.2161,0.274,-0.1145,0.1031,16.048,stage4_7,cost_asr
176,1,A,True,1.0,0.2798,0.236,0.2138,0.2704,0.8969,0.1928,4.398,stage4_7,cost_asr
177,3,A,True,1.0,0.2814,0.246,0.2317,0.2408,0.1867,0.8319,,stage4_8,cost_asr
178,1,A,True,1.0,0.2877,0.2335,0.2117,0.2671,0.8072,0.2735,4.398,stage4_7,cost_asr
179,3,A,True,1.0,0.2831,0.2454,0.2312,0.2403,0.1681,0.8487,4.599,stage4_7,cost_asr
180,0,A,True,1.0,0.3081,0.2317,0.2365,0.2237,0.7704,0.3066,6.335,stage4_7,cost_asr
181,0,D,False,0.0,0.3095,0.2289,0.2372,0.2244,-0.3066,0.276,6.21,stage4_7,cost_asr
182,2,D,True,1.0,0.2561,0.2727,0.2507,0.2205,0.2795,0.7484,,stage4_8,cost_asr
183,2,D,False,0.0,0.2587,0.2655,0.2532,0.2225,-0.7484,0.6736,8.379,stage4_7,cost_asr
184,3,F,True,1.0,0.2825,0.245,0.2326,0.2399,0.1513,0.8639,,stage4_8,cost_asr
185,0,A,True,1.0,0.3166,0.2265,0.2347,0.2221,0.724,0.3484,6.335,stage4_7,cost_asr
186,0,E,False,0.0,0.3182,0.2273,0.2355,0.219,-0.3484,0.3135,,stage4_7,cost_asr
187,3,E,True,1.0,0.282,0.2446,0.2322,0.2411,0.1361,0.8775,,stage4_7,cost_asr
188,1,F,False,0.0,0.2887,0.2341,0.2093,0.2679,-0.2735,0.2461,,stage4_8,cost_asr
189,0,D,False,0.0,0.3196,0.2244,0.2363,0.2197,-0.3135,0.2822,,stage4_8,cost_asr
190,3,D,True,1.0,0.2815,0.2458,0.2319,0.2408,0.1225,0.8897,,stage4_8,cost_asr
191,0,F,False,0.0,0.321,0.2251,0.2337,0.2203,-0.2822,0.254,,stage4_8,cost_asr
192,0,A,True,1.0,0.3284,0.2226,0.2311,0.2179,0.746,0.3286,,stage4_8,cost_asr
193,2,D,True,1.0,0.2576,0.2687,0.2521,0.2216,0.3264,0.7062,,stage4_8,cost_asr
194,0,D,False,0.0,0.33,0.2197,0.2318,0.2186,-0.3286,0.2957,,stage4_8,cost_asr
195,0,A,True,1.0,0.337,0.2174,0.2293,0.2163,0.7043,0.3661,,stage4_8,cost_asr
196,3,A,True,1.0,0.2826,0.2454,0.2316,0.2404,0.1103,0.9008,8.706,stage4_7,cost_asr
197,3,E,True,1.0,0.2822,0.2451,0.2313,0.2414,0.0992,0.9107,,stage4_7,cost_asr
198,0,D,False,0.0,0.3388,0.2141,0.2301,0.217,-0.3661,0.3295,5.099,stage4_7,cost_asr
199,3,D,True,1.0,0.2818,0.246,0.2311,0.2411,0.0893,0.9196,,stage4_8,cost_asr
200,1,E,False,0.0,0.2898,0.2348,0.2099,0.2656,-0.2461,0.2215,,stage4_7,cost_asr
201,3,F,False,0.0,0.2852,0.2485,0.2228,0.2435,-0.9196,0.8277,,stage4_7,cost_asr
202,3,D,False,0.0,0.2885,0.2408,0.2248,0.2459,-0.8277,0.7449,6.343,stage4_7,cost_asr
203,1,E,False,0.0,0.2907,0.2354,0.2104,0.2635,-0.2215,0.1994,,stage4_7,cost_asr
204,2,D,True,1.0,0.2565,0.2715,0.2511,0.2209,0.2938,0.7356,,stage4_8,cost_asr
205,2,A,True,1.0,0.2591,0.2705,0.2503,0.2202,0.2644,0.762,,stage4_8,cost_asr
206,1,F,False,0.0,0.2915,0.2359,0.2086,0.264,-0.1994,0.1794,8.025,stage4_7,cost_asr
207,2,A,True,1.0,0.2613,0.2696,0.2495,0.2196,0.238,0.7858,8.152,stage4_7,cost_asr
208,1,D,False,0.0,0.2922,0.2342,0.209,0.2646,-0.1794,0.1615,,stage4_8,cost_asr
209,0,E,False,0.0,0.3404,0.2147,0.2308,0.2141,-0.3295,0.2966,,stage4_7,cost_asr
210,1,F,False,0.0,0.2928,0.2346,0.2076,0.2651,-0.1615,0.1453,,stage4_8,cost_asr
211,2,A,True,1.0,0.2634,0.2688,0.2488,0.219,0.2142,0.8072,,stage4_8,cost_asr
212,0,D,False,0.0,0.3419,0.2121,0.2314,0.2146,-0.2966,0.2669,5.099,stage4_7,cost_asr
213,0,D,False,0.0,0.3432,0.2097,0.232,0.2151,-0.2669,0.2402,,stage4_8,cost_asr
214,2,D,False,0.0,0.2663,0.2611,0.2514,0.2211,-0.8072,0.7265,8.379,stage4_7,cost_asr
215,2,A,True,1.0,0.269,0.2601,0.2505,0.2204,0.2735,0.7539,8.152,stage4_7,cost_asr
216,1,F,False,0.0,0.2933,0.2349,0.2063,0.2655,-0.1453,0.1308,,stage4_8,cost_asr
217,1,A,False,0.0,0.292,0.2353,0.2066,0.266,-0.1308,0.1177,,stage4_8,cost_asr
218,0,A,True,1.0,0.3508,0.2074,0.2292,0.2126,0.7598,0.3162,6.335,stage4_7,cost_asr
219,0,D,False,0.0,0.3524,0.2046,0.2298,0.2132,-0.3162,0.2846,,stage4_8,cost_asr
220,1,E,True,1.0,0.2881,0.2327,0.2046,0.2746,0.8823,0.206,,stage4_7,cost_asr
221,1,A,False,0.0,0.286,0.2334,0.2051,0.2755,-0.206,0.1854,,stage4_8,cost_asr
222,1,E,False,0.0,0.2869,0.2339,0.2056,0.2737,-0.1854,0.1668,,stage4_7,cost_asr
223,2,A,False,0.0,0.2618,0.2628,0.253,0.2224,-0.7539,0.6785,,stage4_8,cost_asr
224,0,F,False,0.0,0.354,0.2051,0.2272,0.2137,-0.2846,0.2561,,stage4_8,cost_asr
225,1,D,False,0.0,0.2875,0.2324,0.2059,0.2742,-0.1668,0.1501,,stage4_8,cost_asr
226,3,D,False,0.0,0.2914,0.2339,0.2266,0.248,-0.7449,0.6704,6.343,stage4_7,cost_asr
227,3,E,True,1.0,0.2901,0.2331,0.2258,0.2511,0.3296,0.7034,,stage4_7,cost_asr
228,1,D,False,0.0,0.2881,0.231,0.2062,0.2748,-0.1501,0.1351,,stage4_8,cost_asr
229,1,A,True,1.0,0.2966,0.2283,0.204,0.2711,0.8649,0.2216,8.848,stage4_7,cost_asr
230,3,A,True,1.0,0.293,0.2321,0.2249,0.2501,0.2966,0.733,,stage4_8,cost_asr
231,3,A,True,1.0,0.2956,0.2313,0.2241,0.2491,0.267,0.7597,,stage4_8,cost_asr
232,0,E,False,0.0,0.3553,0.2055,0.2277,0.2114,-0.2561,0.2305,,stage4_7,cost_asr
233,0,F,True,1.0,0.351,0.2042,0.2349,0.21,0.7695,0.3075,7.755,stage4_7,cost_asr
234,3,E,True,1.0,0.2945,0.2306,0.2235,0.2514,0.2403,0.7838,,stage4_7,cost_asr
235,2,F,True,1.0,0.2607,0.2617,0.2561,0.2215,0.3215,0.7106,,stage4_8,cost_asr
236,0,A,True,1.0,0.3578,0.2021,0.2323,0.2078,0.6925,0.3767,,stage4_8,cost_asr
237,1,F,False,0.0,0.2974,0.2288,0.2021,0.2717,-0.2216,0.1995,16.048,stage4_7,cost_asr
238,2,F,True,1.0,0.2597,0.2607,0.2588,0.2208,0.2894,0.7396,,stage4_8,cost_asr
239,3,F,True,1.0,0.2937,0.2301,0.2254,0.2507,0.2162,0.8054,,stage4_8,cost_asr
240,0,D,False,0.0,0.3598,0.1988,0.233,0.2084,-0.3767,0.339,,stage4_8,cost_asr
241,3,D,True,1.0,0.2929,0.2319,0.225,0.2502,0.1946,0.8248,6.91,stage4_7,cost_asr
242,0,D,False,0.0,0.3616,0.1959,0.2337,0.2088,-0.339,0.3051,,stage4_8,cost_asr
243,3,E,False,0.0,0.2964,0.2341,0.227,0.2425,-0.8248,0.7424,,stage4_7,cost_asr
244,0,A,True,1.0,0.3684,0.1939,0.231,0.2066,0.6949,0.3746,4.688,stage4_7,cost_asr
245,3,D,True,1.0,0.2953,0.2365,0.2264,0.2418,0.2576,0.7681,,stage4_8,cost_asr
246,3,D,False,0.0,0.2985,0.2294,0.2282,0.2439,-0.7681,0.6913,6.343,stage4_7,cost_asr
247,1,E,True,1.0,0.2936,0.2265,0.2003,0.2795,0.8005,0.2795,,stage4_7,cost_asr
248,2,E,True,1.0,0.2589,0.2599,0.258,0.2232,0.2604,0.7656,,stage4_7,cost_asr
249,0,E,False,0.0,0.3705,0.1944,0.2317,0.2033,-0.3746,0.3372,,stage4_7,cost_asr
