step,goal_idx,condition,sr_success,reward_total,prob_A,prob_D,prob_F,prob_E,advantage,baseline,l22_think_phase,data_source,variant
28,1,A,False,0.0,0.25,0.25,0.25,0.25,0.0,0.0,,stage4_8,cost_asr
29,3,F,True,1.0,0.249,0.2383,0.2566,0.2562,0.6805,0.3876,,stage4_8,cost_asr
30,3,A,True,1.0,0.2548,0.2365,0.2545,0.2542,0.6124,0.4488,,stage4_8,cost_asr
31,1,A,False,0.0,0.25,0.25,0.25,0.25,0.0,0.0,4.782,stage4_7,cost_asr
32,1,D,False,0.0,0.25,0.25,0.25,0.25,0.0,0.0,14.068,stage4_7,cost_asr
33,3,E,True,1.0,0.2529,0.235,0.2527,0.2594,0.5512,0.5039,,stage4_7,cost_asr
34,3,F,True,1.0,0.2513,0.2336,0.2574,0.2577,0.4961,0.5535,10.282,stage4_7,cost_asr
35,0,A,True,1.0,0.2693,0.2436,0.2447,0.2425,0.9271,0.1656,,stage4_8,cost_asr
36,1,E,True,1.0,0.2468,0.2468,0.2468,0.2595,1.0,0.1,,stage4_7,cost_asr
37,2,E,False,0.0,0.2694,0.245,0.2427,0.2429,-0.171,0.1539,,stage4_7,cost_asr
38,0,A,False,0.0,0.2677,0.2441,0.2452,0.243,-0.1656,0.149,5.045,stage4_7,cost_asr
39,1,D,False,0.0,0.2471,0.2459,0.2471,0.2598,-0.1,0.09,,stage4_8,cost_asr
40,1,F,False,0.0,0.2474,0.2462,0.2463,0.2601,-0.09,0.081,6.649,stage4_7,cost_asr
41,0,E,False,0.0,0.2682,0.2445,0.2456,0.2416,-0.149,0.1341,,stage4_7,cost_asr
42,2,A,False,0.0,0.2679,0.2455,0.2432,0.2434,-0.1539,0.1385,,stage4_8,cost_asr
43,1,F,False,0.0,0.2477,0.2464,0.2455,0.2604,-0.081,0.0729,,stage4_8,cost_asr
44,3,E,True,1.0,0.2499,0.2323,0.2559,0.2619,0.4465,0.5982,,stage4_7,cost_asr
45,3,F,True,1.0,0.2486,0.2312,0.2597,0.2605,0.4018,0.6384,,stage4_8,cost_asr
46,2,F,False,0.0,0.2684,0.2459,0.2419,0.2438,-0.1385,0.1247,6.928,stage4_7,cost_asr
47,2,E,False,0.0,0.2688,0.2463,0.2422,0.2426,-0.1247,0.1122,,stage4_7,cost_asr
48,1,F,False,0.0,0.2479,0.2466,0.2449,0.2606,-0.0729,0.0656,8.025,stage4_7,cost_asr
49,0,D,False,0.0,0.2687,0.2433,0.246,0.242,-0.1341,0.1207,,stage4_8,cost_asr
50,1,F,False,0.0,0.2481,0.2468,0.2443,0.2609,-0.0656,0.059,,stage4_8,cost_asr
51,2,F,True,1.0,0.2657,0.2436,0.2506,0.2401,0.8878,0.201,,stage4_8,cost_asr
52,2,D,True,1.0,0.2629,0.2511,0.2481,0.2378,0.799,0.2809,,stage4_8,cost_asr
53,2,E,False,0.0,0.2638,0.252,0.2489,0.2353,-0.2809,0.2528,,stage4_7,cost_asr
54,0,D,False,0.0,0.2691,0.2422,0.2464,0.2423,-0.1207,0.1087,,stage4_8,cost_asr
55,2,D,True,1.0,0.2612,0.2591,0.2466,0.2331,0.7472,0.3275,,stage4_8,cost_asr
56,2,F,False,0.0,0.2623,0.2602,0.2435,0.234,-0.3275,0.2948,,stage4_8,cost_asr
57,0,E,False,0.0,0.2695,0.2425,0.2467,0.2413,-0.1087,0.0978,,stage4_7,cost_asr
58,1,E,True,1.0,0.245,0.2438,0.2413,0.2699,0.941,0.1531,,stage4_7,cost_asr
59,1,F,False,0.0,0.2455,0.2442,0.2399,0.2704,-0.1531,0.1378,,stage4_8,cost_asr
60,2,A,True,1.0,0.2691,0.2576,0.2413,0.232,0.7052,0.3653,,stage4_8,cost_asr
61,0,E,False,0.0,0.2698,0.2427,0.247,0.2404,-0.0978,0.088,,stage4_7,cost_asr
62,0,E,False,0.0,0.2702,0.243,0.2472,0.2396,-0.088,0.0792,,stage4_7,cost_asr
63,3,F,True,1.0,0.2474,0.2302,0.2632,0.2593,0.3616,0.6745,,stage4_8,cost_asr
64,2,F,True,1.0,0.2668,0.2556,0.2473,0.2303,0.6347,0.4288,,stage4_8,cost_asr
65,0,F,False,0.0,0.2704,0.2432,0.2465,0.2398,-0.0792,0.0713,,stage4_8,cost_asr
66,2,D,True,1.0,0.2648,0.261,0.2455,0.2288,0.5712,0.4859,6.599,stage4_7,cost_asr
67,2,F,True,1.0,0.263,0.2593,0.2503,0.2274,0.5141,0.5373,9.255,stage4_7,cost_asr
68,0,A,True,1.0,0.2794,0.2402,0.2434,0.2369,0.9287,0.1642,,stage4_8,cost_asr
69,2,F,False,0.0,0.2648,0.2611,0.2453,0.2288,-0.5373,0.4836,6.928,stage4_7,cost_asr
70,2,E,True,1.0,0.2631,0.2595,0.2438,0.2335,0.5164,0.5352,,stage4_7,cost_asr
71,2,A,True,1.0,0.2676,0.2578,0.2424,0.2322,0.4648,0.5817,,stage4_8,cost_asr
72,0,F,True,1.0,0.2762,0.2379,0.2513,0.2346,0.8358,0.2477,7.755,stage4_7,cost_asr
73,1,F,False,0.0,0.2459,0.2446,0.2386,0.2709,-0.1378,0.124,8.025,stage4_7,cost_asr
74,0,A,True,1.0,0.2836,0.2355,0.2486,0.2323,0.7523,0.323,,stage4_8,cost_asr
75,3,A,True,1.0,0.2505,0.2293,0.262,0.2582,0.3255,0.7071,,stage4_8,cost_asr
76,1,F,False,0.0,0.2462,0.245,0.2375,0.2713,-0.124,0.1116,,stage4_8,cost_asr
77,3,A,True,1.0,0.2532,0.2285,0.261,0.2572,0.2929,0.7364,,stage4_8,cost_asr
78,3,D,True,1.0,0.2524,0.2309,0.2602,0.2564,0.2636,0.7627,,stage4_8,cost_asr
79,1,F,False,0.0,0.2465,0.2453,0.2364,0.2717,-0.1116,0.1005,,stage4_8,cost_asr
80,0,F,False,0.0,0.2848,0.2364,0.2456,0.2332,-0.323,0.2907,8.514,stage4_7,cost_asr
81,1,E,False,0.0,0.2469,0.2456,0.2367,0.2708,-0.1005,0.0904,,stage4_7,cost_asr
82,3,F,False,0.0,0.255,0.233,0.253,0.259,-0.7627,0.6865,6.195,stage4_7,cost_asr
83,0,D,False,0.0,0.286,0.2337,0.2464,0.2339,-0.2907,0.2616,,stage4_8,cost_asr
84,2,A,False,0.0,0.2621,0.2599,0.2442,0.2339,-0.5817,0.5235,,stage4_8,cost_asr
85,3,A,True,1.0,0.2579,0.2322,0.252,0.2579,0.3135,0.7178,4.599,stage4_7,cost_asr
86,0,A,True,1.0,0.2932,0.2314,0.2439,0.2316,0.7384,0.3354,,stage4_8,cost_asr
87,0,F,False,0.0,0.2946,0.2322,0.2408,0.2324,-0.3354,0.3019,8.514,stage4_7,cost_asr
88,0,F,False,0.0,0.2958,0.233,0.238,0.2332,-0.3019,0.2717,,stage4_8,cost_asr
89,2,A,True,1.0,0.2666,0.2582,0.2427,0.2325,0.4765,0.5712,8.152,stage4_7,cost_asr
90,0,D,False,0.0,0.2969,0.2305,0.2387,0.2339,-0.2717,0.2445,,stage4_8,cost_asr
91,2,E,False,0.0,0.2685,0.2599,0.2442,0.2273,-0.5712,0.514,,stage4_7,cost_asr
92,1,D,False,0.0,0.2471,0.2448,0.237,0.2711,-0.0904,0.0814,6.075,stage4_7,cost_asr
93,1,F,False,0.0,0.2474,0.245,0.2362,0.2714,-0.0814,0.0732,,stage4_8,cost_asr
94,3,F,True,1.0,0.257,0.2314,0.2547,0.257,0.2822,0.746,10.282,stage4_7,cost_asr
95,0,F,False,0.0,0.298,0.2311,0.2364,0.2345,-0.2445,0.2201,,stage4_8,cost_asr
96,3,D,True,1.0,0.2562,0.2337,0.2539,0.2562,0.254,0.7714,6.91,stage4_7,cost_asr
97,1,F,False,0.0,0.2476,0.2452,0.2356,0.2716,-0.0732,0.0659,8.025,stage4_7,cost_asr
98,0,F,False,0.0,0.2989,0.2317,0.2344,0.2351,-0.2201,0.1981,,stage4_8,cost_asr
99,3,A,True,1.0,0.2584,0.2331,0.2531,0.2554,0.2286,0.7943,8.706,stage4_7,cost_asr
100,2,E,True,1.0,0.2669,0.2584,0.2429,0.2317,0.486,0.5626,,stage4_7,cost_asr
101,1,E,True,1.0,0.2444,0.2421,0.2327,0.2807,0.9341,0.1593,,stage4_7,cost_asr
102,3,A,True,1.0,0.2603,0.2325,0.2525,0.2547,0.2057,0.8149,6.166,stage4_7,cost_asr
103,1,A,True,1.0,0.2524,0.2397,0.2305,0.2774,0.8407,0.2434,4.398,stage4_7,cost_asr
104,1,A,True,1.0,0.2596,0.2375,0.2284,0.2745,0.7566,0.3191,8.848,stage4_7,cost_asr
105,0,A,False,0.0,0.2969,0.2323,0.235,0.2357,-0.1981,0.1783,5.045,stage4_7,cost_asr
106,0,A,True,1.0,0.305,0.2296,0.2323,0.233,0.8217,0.2604,,stage4_8,cost_asr
107,3,F,False,0.0,0.2631,0.2347,0.2449,0.2574,-0.8149,0.7334,6.195,stage4_7,cost_asr
108,3,A,True,1.0,0.2656,0.2339,0.244,0.2564,0.2666,0.76,4.599,stage4_7,cost_asr
109,0,A,False,0.0,0.3025,0.2305,0.2332,0.2338,-0.2604,0.2344,,stage4_8,cost_asr
110,0,E,False,0.0,0.3035,0.2311,0.2338,0.2317,-0.2344,0.211,,stage4_7,cost_asr
111,0,D,False,0.0,0.3044,0.2291,0.2343,0.2322,-0.211,0.1899,,stage4_8,cost_asr
112,0,F,False,0.0,0.3052,0.2296,0.2325,0.2327,-0.1899,0.1709,8.514,stage4_7,cost_asr
113,1,D,False,0.0,0.2606,0.2346,0.2292,0.2756,-0.3191,0.2872,,stage4_8,cost_asr
114,0,D,False,0.0,0.3059,0.228,0.2329,0.2331,-0.1709,0.1538,,stage4_8,cost_asr
115,3,D,True,1.0,0.2648,0.2361,0.2434,0.2557,0.24,0.784,,stage4_8,cost_asr
116,3,A,True,1.0,0.2669,0.2355,0.2427,0.2549,0.216,0.8056,,stage4_8,cost_asr
117,0,F,False,0.0,0.3066,0.2284,0.2315,0.2335,-0.1538,0.1384,,stage4_8,cost_asr
118,0,A,True,1.0,0.3151,0.2256,0.2287,0.2306,0.8616,0.2246,,stage4_8,cost_asr
119,1,A,False,0.0,0.2578,0.2354,0.23,0.2768,-0.2872,0.2584,,stage4_8,cost_asr
120,1,A,False,0.0,0.2554,0.2361,0.2307,0.2778,-0.2584,0.2326,,stage4_8,cost_asr
121,1,D,False,0.0,0.2561,0.234,0.2313,0.2786,-0.2326,0.2093,6.075,stage4_7,cost_asr
122,3,E,True,1.0,0.2662,0.2349,0.2421,0.2568,0.1944,0.8251,,stage4_7,cost_asr
123,0,F,False,0.0,0.3162,0.2261,0.2266,0.2311,-0.2246,0.2021,,stage4_8,cost_asr
124,3,E,True,1.0,0.2656,0.2344,0.2416,0.2584,0.1749,0.8426,,stage4_7,cost_asr
125,1,D,False,0.0,0.2567,0.2321,0.2318,0.2794,-0.2093,0.1884,,stage4_8,cost_asr
126,2,A,True,1.0,0.2711,0.2569,0.2415,0.2305,0.4374,0.6064,,stage4_8,cost_asr
127,3,F,True,1.0,0.265,0.234,0.243,0.2579,0.1574,0.8583,,stage4_8,cost_asr
128,1,A,True,1.0,0.2645,0.2298,0.2295,0.2761,0.8116,0.2696,4.398,stage4_7,cost_asr
129,3,E,True,1.0,0.2645,0.2336,0.2426,0.2593,0.1417,0.8725,,stage4_7,cost_asr
130,0,D,False,0.0,0.3171,0.2243,0.2271,0.2316,-0.2021,0.1819,,stage4_8,cost_asr
131,0,A,True,1.0,0.3252,0.2216,0.2244,0.2288,0.8181,0.2637,6.335,stage4_7,cost_asr
132,0,A,True,1.0,0.3325,0.2193,0.222,0.2263,0.7363,0.3373,,stage4_8,cost_asr
133,3,D,True,1.0,0.2641,0.2348,0.2423,0.2589,0.1275,0.8852,,stage4_8,cost_asr
134,0,E,False,0.0,0.3342,0.2199,0.2227,0.2232,-0.3373,0.3036,,stage4_7,cost_asr
135,0,E,False,0.0,0.3357,0.2206,0.2233,0.2205,-0.3036,0.2732,,stage4_7,cost_asr
136,1,F,False,0.0,0.2654,0.2305,0.2271,0.2771,-0.2696,0.2426,,stage4_8,cost_asr
137,3,A,True,1.0,0.2652,0.2345,0.2419,0.2585,0.1148,0.8967,8.706,stage4_7,cost_asr
138,1,A,True,1.0,0.2727,0.2283,0.225,0.274,0.7574,0.3183,8.848,stage4_7,cost_asr
139,3,A,True,1.0,0.2662,0.2342,0.2416,0.2581,0.1033,0.907,,stage4_8,cost_asr
140,0,A,True,1.0,0.3429,0.2182,0.2209,0.2181,0.7268,0.3459,,stage4_8,cost_asr
141,1,F,False,0.0,0.2737,0.229,0.2221,0.2751,-0.3183,0.2865,,stage4_8,cost_asr
142,1,F,False,0.0,0.2747,0.2297,0.2196,0.276,-0.2865,0.2579,8.025,stage4_7,cost_asr
143,3,E,True,1.0,0.2658,0.2339,0.2413,0.259,0.093,0.9163,,stage4_7,cost_asr
144,3,E,True,1.0,0.2655,0.2337,0.241,0.2598,0.0837,0.9247,,stage4_7,cost_asr
145,0,D,False,0.0,0.3447,0.2151,0.2215,0.2187,-0.3459,0.3113,,stage4_8,cost_asr
146,1,F,False,0.0,0.2755,0.2303,0.2173,0.2769,-0.2579,0.2321,,stage4_8,cost_asr
147,3,D,True,1.0,0.2653,0.2343,0.2408,0.2595,0.0753,0.9322,8.197,stage4_7,cost_asr
148,2,F,False,0.0,0.2732,0.2588,0.236,0.232,-0.6064,0.5457,7.929,stage4_7,cost_asr
149,3,A,True,1.0,0.2659,0.2341,0.2406,0.2593,0.0678,0.939,,stage4_8,cost_asr
150,0,E,False,0.0,0.3463,0.2156,0.2221,0.2159,-0.3113,0.2802,,stage4_7,cost_asr
151,1,A,False,0.0,0.2733,0.2309,0.2179,0.2779,-0.2321,0.2089,,stage4_8,cost_asr
152,3,F,True,1.0,0.2657,0.234,0.2412,0.2591,0.061,0.9451,10.282,stage4_7,cost_asr
153,1,D,False,0.0,0.274,0.229,0.2183,0.2786,-0.2089,0.188,6.075,stage4_7,cost_asr
154,3,E,True,1.0,0.2655,0.2338,0.241,0.2596,0.0549,0.9506,,stage4_7,cost_asr
155,0,A,True,1.0,0.3534,0.2133,0.2197,0.2136,0.7198,0.3522,6.335,stage4_7,cost_asr
156,0,E,False,0.0,0.3553,0.2139,0.2203,0.2105,-0.3522,0.317,,stage4_7,cost_asr
157,3,A,True,1.0,0.266,0.2337,0.2409,0.2594,0.0494,0.9555,,stage4_8,cost_asr
158,1,E,False,0.0,0.2748,0.2296,0.2188,0.2768,-0.188,0.1692,,stage4_7,cost_asr
159,3,F,False,0.0,0.2692,0.2362,0.2321,0.2625,-0.9555,0.86,,stage4_7,cost_asr
160,1,F,False,0.0,0.2754,0.23,0.2173,0.2773,-0.1692,0.1523,6.649,stage4_7,cost_asr
161,0,A,True,1.0,0.3621,0.2117,0.218,0.2083,0.683,0.3853,6.335,stage4_7,cost_asr
162,3,D,True,1.0,0.2687,0.2374,0.2318,0.262,0.14,0.874,8.197,stage4_7,cost_asr
163,3,D,True,1.0,0.2683,0.2386,0.2315,0.2616,0.126,0.8866,,stage4_8,cost_asr
164,1,A,False,0.0,0.2739,0.2304,0.2177,0.278,-0.1523,0.137,,stage4_8,cost_asr
165,2,A,True,1.0,0.2776,0.2571,0.2346,0.2307,0.4543,0.5912,6.285,stage4_7,cost_asr
166,2,E,False,0.0,0.2797,0.2589,0.236,0.2253,-0.5912,0.5321,,stage4_7,cost_asr
167,3,F,True,1.0,0.2679,0.2383,0.2325,0.2613,0.1134,0.8979,,stage4_8,cost_asr
168,3,D,True,1.0,0.2676,0.2393,0.2322,0.2609,0.1021,0.9081,,stage4_8,cost_asr
169,1,F,False,0.0,0.2743,0.2307,0.2165,0.2784,-0.137,0.1233,,stage4_8,cost_asr
170,3,F,True,1.0,0.2673,0.239,0.2331,0.2607,0.0919,0.9173,,stage4_8,cost_asr
171,3,A,True,1.0,0.2681,0.2388,0.2328,0.2604,0.0827,0.9256,6.166,stage4_7,cost_asr
172,3,F,True,1.0,0.2678,0.2386,0.2335,0.2601,0.0744,0.933,,stage4_8,cost_asr
173,2,F,False,0.0,0.2817,0.2606,0.2312,0.2266,-0.5321,0.4788,7.929,stage4_7,cost_asr
174,1,A,False,0.0,0.2731,0.2311,0.2168,0.279,-0.1233,0.111,,stage4_8,cost_asr
175,2,D,True,1.0,0.2795,0.2656,0.2297,0.2252,0.5212,0.531,6.599,stage4_7,cost_asr
176,3,E,False,0.0,0.2712,0.2413,0.2361,0.2514,-0.933,0.8397,,stage4_7,cost_asr
177,2,F,False,0.0,0.2814,0.2673,0.2249,0.2264,-0.531,0.4779,7.929,stage4_7,cost_asr
178,1,A,False,0.0,0.2721,0.2314,0.2171,0.2794,-0.111,0.0999,,stage4_8,cost_asr
179,1,D,False,0.0,0.2724,0.2305,0.2173,0.2798,-0.0999,0.0899,6.075,stage4_7,cost_asr
180,3,D,False,0.0,0.2742,0.2336,0.2384,0.2539,-0.8397,0.7558,6.343,stage4_7,cost_asr
181,3,F,True,1.0,0.2733,0.233,0.2406,0.2531,0.2442,0.7802,,stage4_8,cost_asr
182,1,E,True,1.0,0.2687,0.2278,0.2149,0.2887,0.9101,0.1809,,stage4_7,cost_asr
183,1,A,False,0.0,0.2669,0.2283,0.2153,0.2895,-0.1809,0.1628,,stage4_8,cost_asr
184,0,A,True,1.0,0.3681,0.2097,0.2159,0.2063,0.6147,0.4467,,stage4_8,cost_asr
185,0,D,False,0.0,0.3707,0.2057,0.2166,0.207,-0.4467,0.4021,,stage4_8,cost_asr
186,0,A,True,1.0,0.3765,0.2038,0.2146,0.2051,0.5979,0.4619,,stage4_8,cost_asr
187,2,A,True,1.0,0.2865,0.2652,0.2234,0.2248,0.5221,0.5301,8.152,stage4_7,cost_asr
188,2,A,True,1.0,0.2911,0.2633,0.2221,0.2235,0.4699,0.5771,8.152,stage4_7,cost_asr
189,2,A,True,1.0,0.2953,0.2616,0.2208,0.2222,0.4229,0.6194,5.957,stage4_7,cost_asr
190,0,F,False,0.0,0.3793,0.2045,0.2104,0.2058,-0.4619,0.4157,,stage4_8,cost_asr
191,2,A,True,1.0,0.299,0.2601,0.2197,0.2211,0.3806,0.6574,,stage4_8,cost_asr
192,1,F,False,0.0,0.2674,0.2286,0.2139,0.2901,-0.1628,0.1465,8.025,stage4_7,cost_asr
193,2,E,False,0.0,0.3016,0.2621,0.2211,0.2153,-0.6574,0.5917,,stage4_7,cost_asr
194,3,A,True,1.0,0.2754,0.2323,0.2399,0.2524,0.2198,0.8022,6.166,stage4_7,cost_asr
195,2,F,True,1.0,0.3,0.2608,0.2248,0.2145,0.4083,0.6325,,stage4_8,cost_asr
196,3,F,False,0.0,0.2783,0.2343,0.2326,0.2548,-0.8022,0.7219,6.195,stage4_7,cost_asr
197,1,A,True,1.0,0.2757,0.2262,0.2118,0.2863,0.8535,0.2319,4.398,stage4_7,cost_asr
198,2,E,False,0.0,0.3024,0.2626,0.2261,0.2089,-0.6325,0.5693,,stage4_7,cost_asr
199,0,F,True,1.0,0.3758,0.2036,0.2157,0.2049,0.5843,0.4741,7.755,stage4_7,cost_asr
200,1,D,False,0.0,0.2765,0.2241,0.2122,0.2871,-0.2319,0.2087,6.075,stage4_7,cost_asr
