step,goal_idx,condition,sr_success,reward_total,prob_A,prob_D,prob_F,prob_E,advantage,baseline,l22_think_phase,data_source,variant
112,2,A,False,0.0,0.2616,0.2687,0.2251,0.2446,-0.4048,0.3643,,stage4_8,cost_asr
113,1,D,False,0.0,0.2762,0.2448,0.2243,0.2547,-0.204,0.1836,,stage4_8,cost_asr
114,1,A,True,1.0,0.2841,0.242,0.222,0.2518,0.8164,0.2652,8.848,stage4_7,cost_asr
115,2,E,False,0.0,0.2629,0.27,0.226,0.2412,-0.3643,0.3279,,stage4_7,cost_asr
116,0,E,False,0.0,0.3614,0.2164,0.2147,0.2075,-0.3982,0.3583,,stage4_7,cost_asr
117,3,D,False,0.0,0.2558,0.2519,0.245,0.2472,-0.8015,0.7214,6.343,stage4_7,cost_asr
118,3,F,True,1.0,0.2549,0.2511,0.2476,0.2464,0.2786,0.7492,,stage4_8,cost_asr
119,2,F,True,1.0,0.2607,0.2677,0.2321,0.2394,0.6721,0.3951,,stage4_8,cost_asr
120,3,A,True,1.0,0.2573,0.2503,0.2468,0.2456,0.2508,0.7743,4.599,stage4_7,cost_asr
121,3,E,False,0.0,0.2598,0.2526,0.2491,0.2385,-0.7743,0.6969,,stage4_7,cost_asr
122,2,F,False,0.0,0.262,0.269,0.2285,0.2405,-0.3951,0.3556,,stage4_8,cost_asr
123,1,E,True,1.0,0.2812,0.2399,0.2202,0.2588,0.7348,0.3387,,stage4_7,cost_asr
124,1,F,False,0.0,0.2823,0.2407,0.2172,0.2598,-0.3387,0.3048,,stage4_8,cost_asr
125,3,A,True,1.0,0.2627,0.2516,0.2481,0.2376,0.3031,0.7272,8.706,stage4_7,cost_asr
126,1,D,False,0.0,0.2835,0.2379,0.2178,0.2608,-0.3048,0.2744,,stage4_8,cost_asr
127,0,A,False,0.0,0.3578,0.2176,0.2159,0.2087,-0.3583,0.3225,5.045,stage4_7,cost_asr
128,1,E,False,0.0,0.2846,0.2387,0.2185,0.2582,-0.2744,0.2469,,stage4_7,cost_asr
129,3,E,True,1.0,0.2618,0.2508,0.2473,0.2401,0.2728,0.7545,,stage4_7,cost_asr
130,1,E,False,0.0,0.2857,0.2394,0.2191,0.2558,-0.2469,0.2222,,stage4_7,cost_asr
131,1,D,False,0.0,0.2865,0.2374,0.2196,0.2565,-0.2222,0.2,,stage4_8,cost_asr
132,0,A,True,1.0,0.3645,0.2153,0.2136,0.2065,0.6775,0.3903,,stage4_8,cost_asr
133,2,E,True,1.0,0.2598,0.2668,0.2269,0.2465,0.6444,0.42,,stage4_7,cost_asr
134,3,E,False,0.0,0.2643,0.253,0.2495,0.2332,-0.7545,0.679,,stage4_7,cost_asr
135,3,A,True,1.0,0.2673,0.252,0.2485,0.2322,0.321,0.7111,6.166,stage4_7,cost_asr
136,1,D,True,1.0,0.2834,0.2448,0.2178,0.254,0.8,0.28,14.812,stage4_7,cost_asr
137,1,A,False,0.0,0.2807,0.2458,0.2186,0.255,-0.28,0.252,,stage4_8,cost_asr
138,3,F,True,1.0,0.2663,0.251,0.2512,0.2315,0.2889,0.74,,stage4_8,cost_asr
139,2,E,True,1.0,0.2579,0.2647,0.2254,0.2519,0.58,0.478,,stage4_7,cost_asr
140,0,A,True,1.0,0.3705,0.2132,0.2116,0.2046,0.6097,0.4512,4.688,stage4_7,cost_asr
141,2,D,True,1.0,0.2561,0.2697,0.224,0.2502,0.522,0.5302,,stage4_8,cost_asr
142,3,F,True,1.0,0.2654,0.2502,0.2536,0.2308,0.26,0.766,,stage4_8,cost_asr
143,0,A,True,1.0,0.3759,0.2114,0.2098,0.2029,0.5488,0.5061,,stage4_8,cost_asr
144,2,E,True,1.0,0.2545,0.268,0.2228,0.2546,0.4698,0.5772,,stage4_7,cost_asr
145,3,D,True,1.0,0.2646,0.2524,0.2529,0.2301,0.234,0.7894,,stage4_8,cost_asr
146,2,A,True,1.0,0.2585,0.2665,0.2218,0.2532,0.4228,0.6195,8.152,stage4_7,cost_asr
147,2,F,False,0.0,0.2604,0.2684,0.2163,0.255,-0.6195,0.5575,7.929,stage4_7,cost_asr
148,3,F,True,1.0,0.2638,0.2517,0.2549,0.2296,0.2106,0.8105,,stage4_8,cost_asr
149,3,A,True,1.0,0.2656,0.2511,0.2542,0.2291,0.1895,0.8294,4.599,stage4_7,cost_asr
150,1,D,False,0.0,0.2816,0.2434,0.2191,0.2558,-0.252,0.2268,6.075,stage4_7,cost_asr
151,3,E,True,1.0,0.2651,0.2506,0.2537,0.2306,0.1706,0.8465,,stage4_7,cost_asr
152,2,F,True,1.0,0.259,0.267,0.2202,0.2537,0.4425,0.6018,,stage4_8,cost_asr
153,0,D,False,0.0,0.3789,0.2069,0.2106,0.2036,-0.5061,0.4555,6.21,stage4_7,cost_asr
154,2,D,True,1.0,0.2576,0.2709,0.2192,0.2523,0.3982,0.6416,,stage4_8,cost_asr
155,1,A,False,0.0,0.2794,0.2442,0.2198,0.2566,-0.2268,0.2041,,stage4_8,cost_asr
156,1,A,False,0.0,0.2775,0.2448,0.2203,0.2574,-0.2041,0.1837,,stage4_8,cost_asr
157,2,D,True,1.0,0.2563,0.2743,0.2182,0.2511,0.3584,0.6774,,stage4_8,cost_asr
158,1,F,False,0.0,0.2781,0.2453,0.2187,0.2579,-0.1837,0.1653,,stage4_8,cost_asr
159,3,A,True,1.0,0.2665,0.2501,0.2532,0.2302,0.1535,0.8618,,stage4_8,cost_asr
160,0,A,True,1.0,0.3842,0.2051,0.2088,0.2019,0.5445,0.5099,,stage4_8,cost_asr
161,3,A,True,1.0,0.2679,0.2496,0.2527,0.2298,0.1382,0.8756,,stage4_8,cost_asr
162,3,F,True,1.0,0.2674,0.2493,0.2539,0.2294,0.1244,0.8881,,stage4_8,cost_asr
163,1,A,True,1.0,0.2862,0.2425,0.2164,0.2548,0.8347,0.2488,4.398,stage4_7,cost_asr
164,3,E,True,1.0,0.267,0.2489,0.2536,0.2305,0.1119,0.8993,,stage4_7,cost_asr
165,2,E,True,1.0,0.2553,0.2731,0.2175,0.2542,0.3226,0.7097,,stage4_7,cost_asr
166,1,A,True,1.0,0.2936,0.24,0.2144,0.252,0.7512,0.3239,4.398,stage4_7,cost_asr
167,3,A,True,1.0,0.268,0.2486,0.2532,0.2302,0.1007,0.9093,,stage4_8,cost_asr
168,2,F,True,1.0,0.2545,0.2722,0.22,0.2533,0.2903,0.7387,9.255,stage4_7,cost_asr
169,1,A,False,0.0,0.2905,0.2411,0.2152,0.2532,-0.3239,0.2915,,stage4_8,cost_asr
170,0,A,True,1.0,0.389,0.2035,0.2071,0.2003,0.4901,0.559,,stage4_8,cost_asr
171,2,E,True,1.0,0.2536,0.2712,0.2194,0.2558,0.2613,0.7648,,stage4_7,cost_asr
172,2,F,False,0.0,0.2557,0.2736,0.2127,0.258,-0.7648,0.6884,7.929,stage4_7,cost_asr
173,2,D,True,1.0,0.2546,0.2766,0.2119,0.2569,0.3116,0.7195,7.982,stage4_7,cost_asr
174,3,E,True,1.0,0.2677,0.2483,0.2529,0.231,0.0907,0.9184,,stage4_7,cost_asr
175,1,E,True,1.0,0.2874,0.239,0.2136,0.26,0.7085,0.3624,,stage4_7,cost_asr
176,3,A,True,1.0,0.2685,0.2481,0.2527,0.2308,0.0816,0.9266,8.706,stage4_7,cost_asr
177,3,A,True,1.0,0.2692,0.2478,0.2524,0.2306,0.0734,0.9339,,stage4_8,cost_asr
178,0,D,False,0.0,0.3924,0.1986,0.2079,0.201,-0.559,0.5031,,stage4_7,cost_asr
179,1,D,False,0.0,0.2889,0.2356,0.2143,0.2611,-0.3624,0.3261,,stage4_8,cost_asr
180,0,D,False,0.0,0.3955,0.1943,0.2086,0.2017,-0.5031,0.4528,,stage4_8,cost_asr
181,0,F,False,0.0,0.3984,0.1948,0.2045,0.2022,-0.4528,0.4075,,stage4_8,cost_asr
182,0,F,False,0.0,0.4011,0.1953,0.2009,0.2028,-0.4075,0.3667,,stage4_8,cost_asr
183,3,E,True,1.0,0.269,0.2476,0.2522,0.2312,0.0661,0.9405,,stage4_7,cost_asr
184,3,A,True,1.0,0.2695,0.2474,0.252,0.231,0.0595,0.9465,6.166,stage4_7,cost_asr
185,2,D,True,1.0,0.2536,0.2794,0.2112,0.2558,0.2805,0.7476,,stage4_8,cost_asr
186,3,D,True,1.0,0.2693,0.248,0.2519,0.2309,0.0535,0.9518,,stage4_8,cost_asr
187,2,E,False,0.0,0.256,0.2823,0.2129,0.2488,-0.7476,0.6728,,stage4_7,cost_asr
188,2,A,True,1.0,0.2591,0.281,0.2121,0.2478,0.3272,0.7055,,stage4_8,cost_asr
189,1,A,False,0.0,0.2857,0.2367,0.2152,0.2624,-0.3261,0.2935,,stage4_8,cost_asr
190,3,D,False,0.0,0.2727,0.2392,0.2548,0.2333,-0.9518,0.8566,6.343,stage4_7,cost_asr
191,0,D,False,0.0,0.4034,0.1921,0.2013,0.2032,-0.3667,0.3301,,stage4_7,cost_asr
192,2,D,True,1.0,0.258,0.2838,0.2113,0.2468,0.2945,0.735,,stage4_8,cost_asr
193,0,A,True,1.0,0.4098,0.1901,0.1991,0.201,0.6699,0.3971,,stage4_8,cost_asr
194,0,E,False,0.0,0.4125,0.1905,0.1996,0.1975,-0.3971,0.3573,,stage4_7,cost_asr
195,2,D,True,1.0,0.2571,0.2864,0.2107,0.2459,0.265,0.7615,,stage4_8,cost_asr
196,1,E,False,0.0,0.2869,0.2375,0.2159,0.2596,-0.2935,0.2642,,stage4_7,cost_asr
197,1,F,False,0.0,0.2879,0.2382,0.2136,0.2604,-0.2642,0.2378,8.025,stage4_7,cost_asr
198,0,A,True,1.0,0.4186,0.1885,0.1975,0.1954,0.6427,0.4216,4.688,stage4_7,cost_asr
199,3,E,True,1.0,0.2722,0.2388,0.2544,0.2346,0.1434,0.871,,stage4_7,cost_asr
200,0,E,False,0.0,0.4214,0.1889,0.1979,0.1917,-0.4216,0.3794,,stage4_7,cost_asr
