step,goal_idx,condition,sr_success,reward_total,prob_A,prob_D,prob_F,prob_E,advantage,baseline,l22_think_phase,data_source,variant
41,2,E,True,1.05,0.2682,0.2483,0.2356,0.2478,0.6367,0.477,,stage4_7,cost_mechanistic
42,2,A,True,1.1,0.2742,0.2462,0.2337,0.2458,0.623,0.5393,5.957,stage4_7,cost_mechanistic
43,1,E,True,1.05,0.2547,0.2597,0.2388,0.2468,0.8526,0.2827,,stage4_7,cost_mechanistic
44,3,A,True,1.1,0.253,0.2541,0.2445,0.2484,0.3612,0.775,,stage4_8,cost_mechanistic
45,0,D,False,0.1,0.285,0.2255,0.2507,0.2389,-0.2654,0.3389,,stage4_8,cost_mechanistic
46,1,F,False,0.0998,0.2553,0.2603,0.2372,0.2473,-0.1829,0.2644,,stage4_8,cost_mechanistic
47,2,A,True,1.1,0.2797,0.2444,0.232,0.2439,0.5607,0.5954,8.152,stage4_7,cost_mechanistic
48,3,F,True,1.0986,0.252,0.2531,0.2475,0.2474,0.3236,0.8073,10.282,stage4_7,cost_mechanistic
49,0,D,False,0.1,0.2858,0.2234,0.2513,0.2395,-0.2389,0.315,,stage4_8,cost_mechanistic
50,2,A,True,1.1,0.2846,0.2427,0.2305,0.2422,0.5046,0.6458,8.152,stage4_7,cost_mechanistic
51,2,A,True,1.1,0.289,0.2412,0.2291,0.2407,0.4542,0.6912,8.152,stage4_7,cost_mechanistic
52,3,D,True,1.1,0.251,0.2559,0.2466,0.2465,0.2927,0.8366,8.197,stage4_7,cost_mechanistic
53,2,D,True,1.1,0.2874,0.245,0.2281,0.2396,0.4088,0.7321,,stage4_8,cost_mechanistic
54,3,F,False,-0.25,0.2544,0.2593,0.2366,0.2497,-1.0866,0.7279,,stage4_7,cost_mechanistic
55,1,A,True,1.1,0.2632,0.2574,0.2347,0.2447,0.8356,0.348,4.398,stage4_7,cost_mechanistic
56,1,D,False,0.1,0.2641,0.255,0.2354,0.2454,-0.248,0.3232,,stage4_8,cost_mechanistic
57,2,E,True,1.05,0.2861,0.2441,0.2273,0.2425,0.3179,0.7639,,stage4_7,cost_mechanistic
58,1,F,False,0.1,0.2648,0.2557,0.2334,0.2461,-0.2232,0.3009,,stage4_8,cost_mechanistic
59,1,D,False,0.1,0.2656,0.2538,0.2339,0.2467,-0.2009,0.2808,,stage4_8,cost_mechanistic
60,0,F,False,0.1,0.2867,0.2239,0.2493,0.2401,-0.215,0.2935,,stage4_8,cost_mechanistic
61,0,D,False,0.1,0.2874,0.2222,0.2498,0.2406,-0.1935,0.2742,,stage4_8,cost_mechanistic
62,2,F,True,1.0973,0.2849,0.2432,0.2303,0.2416,0.3334,0.7972,,stage4_8,cost_mechanistic
63,0,A,True,1.1,0.2955,0.2198,0.2469,0.2378,0.8258,0.3567,,stage4_8,cost_mechanistic
64,3,A,True,1.1,0.2579,0.2581,0.2356,0.2485,0.3721,0.7651,,stage4_8,cost_mechanistic
65,3,F,True,1.1,0.2568,0.257,0.2387,0.2475,0.3349,0.7986,,stage4_8,cost_mechanistic
66,1,D,False,0.0995,0.2662,0.2521,0.2344,0.2472,-0.1812,0.2626,14.068,stage4_7,cost_mechanistic
67,2,A,True,1.1,0.2878,0.2421,0.2294,0.2406,0.3028,0.8275,,stage4_8,cost_mechanistic
68,0,E,False,-0.25,0.298,0.2211,0.2486,0.2322,-0.6067,0.2961,,stage4_7,cost_mechanistic
69,0,F,False,0.1,0.2989,0.2216,0.2468,0.2327,-0.1961,0.2765,,stage4_8,cost_mechanistic
70,1,A,False,0.1,0.2646,0.2527,0.2349,0.2478,-0.1626,0.2464,,stage4_8,cost_mechanistic
71,2,D,True,1.1,0.2867,0.2447,0.2287,0.2399,0.2725,0.8548,6.599,stage4_7,cost_mechanistic
72,1,E,False,0.05,0.2653,0.2533,0.2355,0.2459,-0.1964,0.2267,,stage4_7,cost_mechanistic
73,1,D,False,0.1,0.2658,0.2521,0.2358,0.2463,-0.1267,0.2141,,stage4_8,cost_mechanistic
74,1,F,False,0.0902,0.2662,0.2525,0.2347,0.2467,-0.1238,0.2017,6.649,stage4_7,cost_mechanistic
75,1,A,False,0.1,0.2652,0.2528,0.235,0.247,-0.1017,0.1915,,stage4_8,cost_mechanistic
76,1,E,True,1.05,0.2622,0.2501,0.2326,0.2551,0.8585,0.2774,,stage4_7,cost_mechanistic
77,2,F,False,0.0254,0.2898,0.2469,0.2213,0.242,-0.8294,0.7718,6.928,stage4_7,cost_mechanistic
78,3,D,False,0.1,0.2592,0.2504,0.2407,0.2497,-0.6986,0.7288,6.343,stage4_7,cost_mechanistic
79,3,D,True,1.1,0.2579,0.2539,0.2396,0.2485,0.3712,0.7659,,stage4_8,cost_mechanistic
80,3,E,True,1.05,0.257,0.253,0.2388,0.2512,0.2841,0.7943,,stage4_7,cost_mechanistic
81,2,E,False,0.05,0.2927,0.249,0.2229,0.2354,-0.7218,0.6996,,stage4_7,cost_mechanistic
82,2,D,True,1.1,0.291,0.2528,0.222,0.2343,0.4004,0.7397,,stage4_8,cost_mechanistic
83,1,E,False,-0.25,0.264,0.2517,0.2341,0.2502,-0.5274,0.2246,,stage4_7,cost_mechanistic
84,1,D,False,0.1,0.2645,0.2506,0.2344,0.2506,-0.1246,0.2122,6.075,stage4_7,cost_mechanistic
85,1,F,False,0.0902,0.2649,0.2509,0.2333,0.2509,-0.1219,0.2,6.649,stage4_7,cost_mechanistic
86,3,A,True,1.1,0.2599,0.252,0.2379,0.2502,0.3057,0.8249,,stage4_8,cost_mechanistic
87,3,D,True,1.1,0.2589,0.2546,0.2371,0.2493,0.2751,0.8524,,stage4_8,cost_mechanistic
88,2,D,True,1.1,0.2895,0.2562,0.2211,0.2333,0.3603,0.7757,6.599,stage4_7,cost_mechanistic
89,2,A,True,1.1,0.2927,0.255,0.2201,0.2322,0.3243,0.8081,,stage4_8,cost_mechanistic
90,2,E,True,1.05,0.2917,0.2542,0.2196,0.2345,0.2419,0.8323,,stage4_7,cost_mechanistic
91,1,E,False,-0.25,0.2665,0.2523,0.2345,0.2467,-0.45,0.155,,stage4_7,cost_mechanistic
92,2,E,False,0.05,0.2948,0.2566,0.2213,0.2273,-0.7823,0.7541,,stage4_7,cost_mechanistic
93,0,D,False,0.1,0.2996,0.22,0.2472,0.2332,-0.1765,0.2588,,stage4_8,cost_mechanistic
94,0,A,True,1.1,0.3079,0.2176,0.2442,0.2304,0.8412,0.3429,,stage4_8,cost_mechanistic
95,2,D,True,1.1,0.2933,0.2599,0.2204,0.2264,0.3459,0.7887,,stage4_8,cost_mechanistic
96,1,A,False,0.1,0.2659,0.2525,0.2347,0.2469,-0.055,0.1495,,stage4_8,cost_mechanistic
97,0,D,False,0.1,0.3089,0.2154,0.2448,0.2309,-0.2429,0.3186,,stage4_8,cost_mechanistic
98,3,D,True,1.1,0.2581,0.257,0.2364,0.2486,0.2476,0.8771,8.197,stage4_7,cost_mechanistic
99,2,A,True,1.1,0.2963,0.2586,0.2195,0.2255,0.3113,0.8198,,stage4_8,cost_mechanistic
100,1,E,False,0.05,0.2663,0.2528,0.2349,0.246,-0.0995,0.1395,,stage4_7,cost_mechanistic
101,1,F,False,0.0901,0.2664,0.253,0.2345,0.2461,-0.0495,0.1346,,stage4_8,cost_mechanistic
102,3,E,True,1.05,0.2575,0.2564,0.2359,0.2502,0.1729,0.8944,,stage4_7,cost_mechanistic
103,3,D,True,1.1,0.2568,0.2583,0.2353,0.2495,0.2056,0.915,6.91,stage4_7,cost_mechanistic
104,2,F,True,1.0973,0.2952,0.2578,0.222,0.2249,0.2775,0.8476,,stage4_8,cost_mechanistic
105,3,A,True,1.1,0.2586,0.2577,0.2348,0.2489,0.185,0.9335,,stage4_8,cost_mechanistic
106,3,D,True,1.1,0.258,0.2593,0.2343,0.2484,0.1665,0.9501,,stage4_8,cost_mechanistic
107,0,F,False,0.1,0.3099,0.2159,0.2427,0.2315,-0.2186,0.2968,,stage4_8,cost_mechanistic
108,0,D,False,0.1,0.3107,0.2141,0.2432,0.2319,-0.1968,0.2771,6.21,stage4_7,cost_mechanistic
109,2,E,False,0.05,0.2984,0.2602,0.2237,0.2178,-0.7976,0.7678,,stage4_7,cost_mechanistic
110,2,D,True,1.1,0.2968,0.2633,0.2229,0.2169,0.3322,0.801,,stage4_8,cost_mechanistic
111,0,A,True,1.1,0.3189,0.2117,0.2402,0.2292,0.8229,0.3594,,stage4_8,cost_mechanistic
112,2,A,False,0.1,0.29,0.2662,0.2249,0.2189,-0.701,0.7309,,stage4_8,cost_mechanistic
113,2,A,True,1.1,0.2936,0.2647,0.2238,0.2179,0.3691,0.7678,5.957,stage4_7,cost_mechanistic
114,2,F,True,1.1,0.2923,0.2636,0.2268,0.2172,0.3322,0.8011,,stage4_8,cost_mechanistic
115,2,A,True,1.1,0.2953,0.2624,0.2259,0.2164,0.2989,0.8309,8.152,stage4_7,cost_mechanistic
116,3,D,True,1.1,0.2575,0.2607,0.2339,0.2479,0.1499,0.9651,,stage4_8,cost_mechanistic
117,2,E,False,0.05,0.2982,0.2647,0.2276,0.2095,-0.7809,0.7529,,stage4_7,cost_mechanistic
118,3,A,True,1.1,0.2588,0.2602,0.2335,0.2475,0.1349,0.9786,8.706,stage4_7,cost_mechanistic
119,0,D,False,0.1,0.32,0.2095,0.2408,0.2297,-0.2594,0.3334,,stage4_8,cost_mechanistic
120,0,F,False,0.1,0.3212,0.2099,0.2386,0.2303,-0.2334,0.3101,,stage4_8,cost_mechanistic
121,3,A,True,1.1,0.2599,0.2598,0.2332,0.2471,0.1214,0.9907,,stage4_8,cost_mechanistic
122,3,E,True,1.05,0.2597,0.2596,0.233,0.2477,0.0593,0.9967,,stage4_7,cost_mechanistic
123,1,E,False,-0.25,0.2678,0.2542,0.2355,0.2425,-0.3846,0.0961,,stage4_7,cost_mechanistic
124,2,F,False,0.1,0.3008,0.2667,0.2217,0.2107,-0.6529,0.6876,7.929,stage4_7,cost_mechanistic
125,1,A,False,0.1,0.2678,0.2542,0.2355,0.2425,0.0039,0.0965,,stage4_8,cost_mechanistic
126,3,D,True,1.1,0.2594,0.2606,0.2327,0.2473,0.1033,1.007,,stage4_8,cost_mechanistic
127,2,A,False,0.1,0.2951,0.2692,0.2234,0.2123,-0.5876,0.6288,,stage4_8,cost_mechanistic
128,1,A,False,0.1,0.2678,0.2542,0.2355,0.2425,0.0035,0.0969,,stage4_8,cost_mechanistic
129,2,A,True,1.1,0.2997,0.2672,0.222,0.211,0.4712,0.6759,,stage4_8,cost_mechanistic
130,1,E,True,1.05,0.2645,0.2511,0.2329,0.2515,0.9531,0.1922,,stage4_7,cost_mechanistic
131,1,E,True,1.05,0.2615,0.2484,0.2305,0.2596,0.8578,0.278,,stage4_7,cost_mechanistic
132,1,A,True,1.1,0.2694,0.2457,0.2282,0.2567,0.822,0.3602,8.848,stage4_7,cost_mechanistic
133,0,E,False,0.05,0.3224,0.2104,0.2393,0.2279,-0.2601,0.2841,,stage4_7,cost_mechanistic
134,3,F,False,-0.25,0.2632,0.2645,0.2214,0.2508,-1.257,0.8813,,stage4_7,cost_mechanistic
135,0,E,False,-0.25,0.3249,0.2114,0.2406,0.2231,-0.5341,0.2307,,stage4_7,cost_mechanistic
136,1,D,False,0.1,0.2703,0.2433,0.2289,0.2575,-0.2602,0.3341,,stage4_8,cost_mechanistic
137,2,E,True,1.05,0.2983,0.2661,0.2213,0.2143,0.3741,0.7133,,stage4_7,cost_mechanistic
138,1,A,False,0.1,0.268,0.2441,0.2295,0.2584,-0.2341,0.3107,,stage4_8,cost_mechanistic
139,0,A,True,1.1,0.3335,0.2088,0.2374,0.2202,0.8693,0.3176,4.688,stage4_7,cost_mechanistic
140,1,F,False,0.0984,0.2687,0.2446,0.2276,0.259,-0.2123,0.2895,16.048,stage4_7,cost_mechanistic
141,3,F,False,0.1,0.2656,0.2669,0.2145,0.253,-0.7813,0.8032,6.195,stage4_7,cost_mechanistic
142,0,D,False,-0.25,0.3362,0.2039,0.2386,0.2213,-0.5676,0.2609,,stage4_7,cost_mechanistic
143,0,E,False,0.05,0.3372,0.2043,0.2391,0.2194,-0.2109,0.2398,,stage4_7,cost_mechanistic
144,0,A,False,0.1,0.3359,0.2047,0.2396,0.2198,-0.1398,0.2258,,stage4_8,cost_mechanistic
145,0,E,False,-0.25,0.3382,0.2054,0.2408,0.2156,-0.4758,0.1782,,stage4_7,cost_mechanistic
146,1,D,False,0.1,0.2694,0.2429,0.2281,0.2596,-0.1895,0.2705,,stage4_8,cost_mechanistic
147,1,E,False,0.05,0.2702,0.2435,0.2287,0.2575,-0.2205,0.2485,,stage4_7,cost_mechanistic
148,3,F,True,1.1,0.2647,0.266,0.2172,0.2522,0.2968,0.8329,,stage4_8,cost_mechanistic
149,2,A,True,1.1,0.3021,0.2645,0.2201,0.2133,0.3867,0.752,5.957,stage4_7,cost_mechanistic
150,2,A,True,1.1,0.3055,0.2631,0.2191,0.2123,0.348,0.7868,5.957,stage4_7,cost_mechanistic
151,3,D,True,1.1,0.2637,0.2686,0.2165,0.2513,0.2671,0.8596,,stage4_8,cost_mechanistic
152,1,E,False,0.05,0.271,0.2441,0.2292,0.2557,-0.1985,0.2286,,stage4_7,cost_mechanistic
153,0,D,False,0.1,0.3386,0.2048,0.2409,0.2157,-0.0782,0.1704,,stage4_8,cost_mechanistic
154,0,F,False,0.1,0.339,0.2049,0.2403,0.2158,-0.0704,0.1634,,stage4_8,cost_mechanistic
155,2,A,False,0.1,0.2988,0.2659,0.2211,0.2142,-0.6868,0.7181,,stage4_8,cost_mechanistic
156,1,E,True,1.05,0.2679,0.2416,0.227,0.2635,0.8214,0.3108,,stage4_7,cost_mechanistic
157,1,D,False,0.1,0.2686,0.2397,0.2275,0.2642,-0.2108,0.2897,,stage4_8,cost_mechanistic
158,1,A,False,0.1,0.2668,0.2403,0.228,0.2649,-0.1897,0.2707,,stage4_8,cost_mechanistic
159,0,A,True,1.1,0.3483,0.2022,0.2367,0.2129,0.9366,0.257,,stage4_8,cost_mechanistic
160,1,A,False,0.1,0.2652,0.2408,0.2285,0.2656,-0.1707,0.2537,4.782,stage4_7,cost_mechanistic
161,3,A,True,1.1,0.266,0.2677,0.2159,0.2505,0.2404,0.8836,,stage4_8,cost_mechanistic
162,1,A,True,1.1,0.2733,0.2382,0.2261,0.2624,0.8463,0.3383,4.398,stage4_7,cost_mechanistic
163,2,A,True,1.1,0.3026,0.2643,0.22,0.2131,0.3819,0.7563,,stage4_8,cost_mechanistic
164,1,F,False,0.0984,0.2741,0.2388,0.224,0.2631,-0.2399,0.3143,16.048,stage4_7,cost_mechanistic
165,0,E,False,-0.25,0.3509,0.2029,0.2378,0.2084,-0.507,0.2063,,stage4_7,cost_mechanistic
166,0,A,True,1.1,0.3598,0.2003,0.2343,0.2056,0.8937,0.2957,,stage4_8,cost_mechanistic
167,1,E,True,1.05,0.2712,0.2365,0.222,0.2702,0.7357,0.3879,,stage4_7,cost_mechanistic
168,0,E,False,0.05,0.3611,0.2006,0.2348,0.2035,-0.2457,0.2711,,stage4_7,cost_mechanistic
169,1,F,False,0.0998,0.2722,0.2372,0.2194,0.2711,-0.2881,0.3591,,stage4_8,cost_mechanistic
170,1,D,False,0.0995,0.2731,0.2349,0.22,0.272,-0.2595,0.3331,14.068,stage4_7,cost_mechanistic
171,3,E,True,1.05,0.2654,0.2671,0.2155,0.252,0.1664,0.9003,,stage4_7,cost_mechanistic
172,3,A,True,1.1,0.2673,0.2663,0.215,0.2514,0.1997,0.9202,,stage4_8,cost_mechanistic
173,0,A,True,1.1,0.3693,0.1982,0.2316,0.2009,0.8289,0.354,,stage4_8,cost_mechanistic
174,0,E,False,0.05,0.371,0.1985,0.2322,0.1983,-0.304,0.3236,,stage4_7,cost_mechanistic
175,1,D,False,0.1,0.2739,0.2327,0.2205,0.2728,-0.2331,0.3098,,stage4_8,cost_mechanistic
176,1,E,False,-0.25,0.2761,0.2344,0.222,0.2675,-0.5598,0.2538,,stage4_7,cost_mechanistic
177,3,D,True,1.1,0.2667,0.268,0.2146,0.2507,0.1798,0.9382,,stage4_8,cost_mechanistic
178,2,F,False,0.1,0.3052,0.2663,0.2142,0.2144,-0.6563,0.6907,7.929,stage4_7,cost_mechanistic
179,1,A,False,0.1,0.2746,0.2348,0.2224,0.2681,-0.1538,0.2384,,stage4_8,cost_mechanistic
180,3,D,False,0.1,0.2698,0.2601,0.2166,0.2535,-0.8382,0.8544,6.343,stage4_7,cost_mechanistic
181,1,E,False,-0.25,0.2766,0.2363,0.2237,0.2634,-0.4884,0.1896,,stage4_7,cost_mechanistic
182,1,E,False,0.05,0.2771,0.2367,0.2241,0.2621,-0.1396,0.1756,,stage4_7,cost_mechanistic
183,3,F,True,1.1,0.269,0.2594,0.2188,0.2528,0.2456,0.8789,,stage4_8,cost_mechanistic
184,0,D,False,0.1,0.3722,0.1966,0.2326,0.1986,-0.2236,0.3012,5.099,stage4_7,cost_mechanistic
185,1,E,False,-0.25,0.2788,0.2379,0.2252,0.2581,-0.4256,0.1331,,stage4_7,cost_mechanistic
186,2,E,False,0.05,0.3078,0.2682,0.2153,0.2087,-0.6407,0.6266,,stage4_7,cost_mechanistic
187,3,D,True,1.1,0.2682,0.2615,0.2182,0.2521,0.2211,0.9011,6.91,stage4_7,cost_mechanistic
188,1,D,False,0.1,0.279,0.2376,0.2253,0.2582,-0.0331,0.1298,6.075,stage4_7,cost_mechanistic
189,2,D,True,1.1,0.3054,0.2728,0.2142,0.2076,0.4734,0.6739,6.599,stage4_7,cost_mechanistic
190,3,D,True,1.1,0.2674,0.2634,0.2177,0.2515,0.1989,0.9209,,stage4_8,cost_mechanistic
191,2,E,False,0.05,0.3079,0.2746,0.2153,0.2022,-0.6239,0.6116,,stage4_7,cost_mechanistic
192,1,D,False,0.1,0.2791,0.2373,0.2254,0.2583,-0.0298,0.1268,,stage4_8,cost_mechanistic
193,3,E,True,1.05,0.267,0.2629,0.2174,0.2527,0.1291,0.9339,,stage4_7,cost_mechanistic
194,0,E,False,-0.25,0.3753,0.1973,0.2336,0.1938,-0.5512,0.2461,,stage4_7,cost_mechanistic
195,0,D,False,0.1,0.3761,0.196,0.2339,0.194,-0.1461,0.2315,6.21,stage4_7,cost_mechanistic
196,2,D,True,1.1,0.3054,0.2794,0.214,0.2011,0.4884,0.6604,,stage4_8,cost_mechanistic
197,1,D,False,0.1,0.2792,0.2371,0.2254,0.2583,-0.0268,0.1241,,stage4_8,cost_mechanistic
198,2,E,False,0.05,0.3077,0.2813,0.215,0.1959,-0.6104,0.5994,,stage4_7,cost_mechanistic
199,2,E,False,0.05,0.3098,0.283,0.2159,0.1913,-0.5494,0.5444,,stage4_7,cost_mechanistic
200,3,E,True,1.05,0.2666,0.2625,0.2172,0.2538,0.1161,0.9455,,stage4_7,cost_mechanistic
201,2,D,True,1.1,0.3069,0.2885,0.2145,0.1902,0.5556,0.6,6.599,stage4_7,cost_mechanistic
202,3,D,True,1.1,0.266,0.264,0.2168,0.2532,0.1545,0.9609,,stage4_8,cost_mechanistic
203,1,E,False,0.05,0.2795,0.2373,0.2256,0.2576,-0.0741,0.1167,,stage4_7,cost_mechanistic
204,2,D,True,1.1,0.3043,0.2934,0.2132,0.1891,0.5,0.65,,stage4_8,cost_mechanistic
205,0,F,False,0.1,0.3769,0.1962,0.2326,0.1942,-0.1315,0.2184,6.768,stage4_7,cost_mechanistic
206,3,D,False,0.1,0.2692,0.2558,0.2189,0.2561,-0.8609,0.8748,6.343,stage4_7,cost_mechanistic
207,2,F,False,0.1,0.3065,0.2954,0.2083,0.1898,-0.55,0.595,7.929,stage4_7,cost_mechanistic
208,0,D,False,0.1,0.3776,0.1952,0.2329,0.1943,-0.1184,0.2065,6.21,stage4_7,cost_mechanistic
209,1,E,False,-0.25,0.2809,0.2383,0.2266,0.2542,-0.3667,0.08,,stage4_7,cost_mechanistic
210,1,E,False,-0.25,0.2822,0.2393,0.2274,0.2511,-0.33,0.047,,stage4_7,cost_mechanistic
211,1,E,False,-0.25,0.2834,0.2401,0.2282,0.2483,-0.297,0.0173,,stage4_7,cost_mechanistic
212,2,A,True,1.1,0.3115,0.2928,0.207,0.1887,0.505,0.6455,,stage4_8,cost_mechanistic
213,0,A,True,1.1,0.3864,0.1926,0.2293,0.1917,0.8935,0.2959,,stage4_8,cost_mechanistic
214,1,D,False,0.0995,0.2831,0.2409,0.228,0.248,0.0822,0.0255,14.068,stage4_7,cost_mechanistic
215,0,E,False,0.05,0.3878,0.1928,0.2297,0.1896,-0.2459,0.2713,,stage4_7,cost_mechanistic
216,2,F,True,1.1,0.3097,0.2912,0.211,0.1881,0.4545,0.6909,,stage4_8,cost_mechanistic
217,1,E,False,0.05,0.283,0.2408,0.2279,0.2483,0.0245,0.028,,stage4_7,cost_mechanistic
218,2,A,True,1.1,0.3137,0.2892,0.2099,0.1872,0.4091,0.7318,5.957,stage4_7,cost_mechanistic
219,3,D,True,1.1,0.2683,0.258,0.2183,0.2554,0.2252,0.8973,6.91,stage4_7,cost_mechanistic
220,1,A,True,1.1,0.2935,0.2373,0.2247,0.2445,1.072,0.1352,8.848,stage4_7,cost_mechanistic
221,1,F,False,0.0866,0.2937,0.2374,0.2243,0.2446,-0.0486,0.1303,,stage4_8,cost_mechanistic
222,3,A,True,1.1,0.2703,0.2573,0.2178,0.2547,0.2027,0.9176,,stage4_8,cost_mechanistic
223,1,D,False,0.1,0.2938,0.2371,0.2243,0.2447,-0.0303,0.1273,,stage4_8,cost_mechanistic
224,2,D,True,1.1,0.3118,0.2928,0.2089,0.1865,0.3682,0.7687,,stage4_8,cost_mechanistic
225,3,A,True,1.1,0.272,0.2566,0.2173,0.254,0.1824,0.9358,,stage4_8,cost_mechanistic
226,0,D,False,0.1,0.3888,0.1914,0.23,0.1898,-0.1713,0.2542,,stage4_8,cost_mechanistic
227,3,F,True,1.0997,0.2715,0.2561,0.2188,0.2536,0.1639,0.9522,,stage4_8,cost_mechanistic
228,3,E,True,1.05,0.2711,0.2558,0.2186,0.2545,0.0978,0.962,,stage4_7,cost_mechanistic
229,3,D,False,0.1,0.2743,0.2477,0.2206,0.2573,-0.862,0.8758,6.343,stage4_7,cost_mechanistic
230,2,D,True,1.1,0.31,0.2961,0.2081,0.1858,0.3313,0.8018,,stage4_8,cost_mechanistic
231,0,D,False,0.1,0.3897,0.19,0.2303,0.19,-0.1542,0.2387,,stage4_8,cost_mechanistic
232,0,A,True,1.1,0.3981,0.1876,0.2269,0.1875,0.8613,0.3249,4.688,stage4_7,cost_mechanistic
233,2,A,True,1.1,0.313,0.2946,0.2073,0.1851,0.2982,0.8316,6.285,stage4_7,cost_mechanistic
234,0,F,False,0.1,0.3996,0.1878,0.2248,0.1878,-0.2249,0.3024,,stage4_8,cost_mechanistic
235,3,E,True,1.05,0.2737,0.2472,0.2202,0.259,0.1742,0.8932,,stage4_7,cost_mechanistic
