step,goal_idx,condition,sr_success,reward_total,prob_A,prob_D,prob_F,prob_E,advantage,baseline,l22_think_phase,data_source,variant
23,1,A,True,1.1,0.2625,0.2481,0.2486,0.2408,1.1081,0.1027,4.398,stage4_7,cost_mechanistic
24,1,D,False,0.1,0.2625,0.2481,0.2486,0.2408,-0.0027,0.1024,6.075,stage4_7,cost_mechanistic
25,1,E,False,0.05,0.2626,0.2483,0.2488,0.2403,-0.0524,0.0972,,stage4_7,cost_mechanistic
26,2,E,False,0.05,0.2542,0.2531,0.241,0.2517,-0.2376,0.2638,,stage4_7,cost_mechanistic
27,1,D,True,1.1,0.2592,0.2578,0.2456,0.2374,1.0028,0.1975,14.812,stage4_7,cost_mechanistic
28,1,E,False,-0.25,0.2606,0.2592,0.2469,0.2333,-0.4475,0.1527,,stage4_7,cost_mechanistic
29,3,F,True,1.0997,0.276,0.2411,0.2502,0.2327,0.5843,0.5738,,stage4_8,cost_mechanistic
30,0,E,False,0.05,0.2523,0.2524,0.2522,0.243,0.0952,-0.0357,,stage4_7,cost_mechanistic
31,3,A,True,1.1,0.2811,0.2394,0.2483,0.2311,0.5262,0.6264,,stage4_8,cost_mechanistic
32,0,A,True,1.1,0.2632,0.2487,0.2485,0.2396,1.1357,0.0779,,stage4_8,cost_mechanistic
33,0,D,False,0.1,0.2631,0.249,0.2485,0.2395,0.0221,0.0801,,stage4_8,cost_mechanistic
34,1,F,False,0.0896,0.2608,0.2594,0.2463,0.2335,-0.0632,0.1464,8.025,stage4_7,cost_mechanistic
35,3,A,True,1.1,0.2857,0.2379,0.2467,0.2297,0.4736,0.6738,,stage4_8,cost_mechanistic
36,3,E,True,1.05,0.2843,0.2369,0.2457,0.2331,0.3762,0.7114,,stage4_7,cost_mechanistic
37,1,A,True,1.1,0.27,0.256,0.2433,0.2307,0.9536,0.2418,4.398,stage4_7,cost_mechanistic
38,2,E,False,0.05,0.2549,0.2538,0.2416,0.2497,-0.2138,0.2425,,stage4_7,cost_mechanistic
39,0,D,False,0.1,0.263,0.2491,0.2484,0.2394,0.0199,0.0821,6.21,stage4_7,cost_mechanistic
40,1,F,False,0.0896,0.2705,0.2565,0.2419,0.2311,-0.1522,0.2266,8.025,stage4_7,cost_mechanistic
41,3,A,True,1.1,0.288,0.2357,0.2443,0.2319,0.3886,0.7503,,stage4_8,cost_mechanistic
42,0,A,True,1.1,0.2728,0.2458,0.2451,0.2363,1.0179,0.1839,,stage4_8,cost_mechanistic
43,3,A,True,1.1,0.2915,0.2346,0.2431,0.2308,0.3497,0.7853,8.706,stage4_7,cost_mechanistic
44,1,E,True,1.05,0.2677,0.254,0.2396,0.2387,0.8234,0.3089,,stage4_7,cost_mechanistic
45,3,E,True,1.05,0.2904,0.2339,0.2424,0.2333,0.2647,0.8117,,stage4_7,cost_mechanistic
46,2,D,True,1.1,0.2521,0.262,0.239,0.2469,0.8575,0.3282,,stage4_8,cost_mechanistic
47,0,E,False,0.05,0.2733,0.2462,0.2454,0.2351,-0.1339,0.1705,,stage4_7,cost_mechanistic
48,2,F,False,0.1,0.2528,0.2627,0.2369,0.2476,-0.2282,0.3054,7.929,stage4_7,cost_mechanistic
49,1,A,False,0.1,0.2657,0.2547,0.2403,0.2394,-0.2089,0.288,,stage4_8,cost_mechanistic
50,2,E,True,1.05,0.2504,0.2601,0.2348,0.2546,0.7446,0.3799,,stage4_7,cost_mechanistic
51,2,A,True,1.1,0.2572,0.2577,0.2328,0.2523,0.7201,0.4519,,stage4_8,cost_mechanistic
52,2,A,True,1.1,0.2634,0.2555,0.231,0.2501,0.6481,0.5167,,stage4_8,cost_mechanistic
53,3,F,True,1.0997,0.2892,0.2332,0.2451,0.2325,0.288,0.8405,,stage4_8,cost_mechanistic
54,3,A,True,1.1,0.2918,0.2323,0.2442,0.2317,0.2595,0.8665,,stage4_8,cost_mechanistic
55,1,E,False,0.05,0.2665,0.2554,0.2409,0.2372,-0.238,0.2642,,stage4_7,cost_mechanistic
56,2,D,False,0.1,0.2649,0.2515,0.2321,0.2515,-0.4167,0.475,8.379,stage4_7,cost_mechanistic
57,0,D,False,0.1,0.2736,0.2455,0.2456,0.2353,-0.0705,0.1635,6.21,stage4_7,cost_mechanistic
58,3,F,True,1.1,0.2908,0.2317,0.2464,0.2311,0.2335,0.8898,,stage4_8,cost_mechanistic
59,1,A,False,0.1,0.2649,0.256,0.2414,0.2377,-0.1642,0.2478,4.782,stage4_7,cost_mechanistic
60,2,A,False,0.1,0.2613,0.2528,0.2332,0.2527,-0.375,0.4375,,stage4_8,cost_mechanistic
61,0,D,False,0.1,0.2738,0.2449,0.2458,0.2355,-0.0635,0.1571,,stage4_8,cost_mechanistic
62,1,F,False,0.0984,0.2654,0.2565,0.24,0.2381,-0.1494,0.2328,16.048,stage4_7,cost_mechanistic
63,2,A,True,1.1,0.2676,0.2506,0.2313,0.2505,0.6625,0.5038,8.152,stage4_7,cost_mechanistic
64,0,F,False,0.1,0.274,0.2451,0.2453,0.2356,-0.0571,0.1514,,stage4_8,cost_mechanistic
65,2,E,False,0.05,0.2693,0.252,0.2325,0.2462,-0.4538,0.4584,,stage4_7,cost_mechanistic
66,1,E,True,1.05,0.2627,0.2539,0.2378,0.2457,0.8172,0.3146,,stage4_7,cost_mechanistic
67,1,D,False,0.1,0.2634,0.2519,0.2384,0.2463,-0.2146,0.2931,,stage4_8,cost_mechanistic
68,1,E,False,0.05,0.2642,0.2526,0.2391,0.2441,-0.2431,0.2688,,stage4_7,cost_mechanistic
69,0,A,False,0.0998,0.2735,0.2452,0.2455,0.2358,-0.0516,0.1462,5.045,stage4_7,cost_mechanistic
70,1,D,False,0.0995,0.2648,0.251,0.2396,0.2446,-0.1693,0.2519,14.068,stage4_7,cost_mechanistic
71,0,A,True,1.1,0.2828,0.2421,0.2423,0.2328,0.9538,0.2416,,stage4_8,cost_mechanistic
72,3,A,True,1.1,0.2929,0.2311,0.2456,0.2304,0.2102,0.9108,8.706,stage4_7,cost_mechanistic
73,0,D,False,0.1,0.2833,0.2408,0.2427,0.2332,-0.1416,0.2275,,stage4_8,cost_mechanistic
74,3,D,True,1.1,0.2921,0.2328,0.2451,0.23,0.1892,0.9298,6.91,stage4_7,cost_mechanistic
75,0,F,False,0.1,0.2838,0.2411,0.2415,0.2335,-0.1275,0.2147,,stage4_8,cost_mechanistic
76,0,F,False,0.1,0.2843,0.2414,0.2405,0.2338,-0.1147,0.2032,8.514,stage4_7,cost_mechanistic
77,1,A,False,0.1,0.2634,0.2515,0.24,0.2451,-0.1519,0.2367,,stage4_8,cost_mechanistic
78,1,F,False,0.0114,0.2641,0.2522,0.2379,0.2457,-0.2253,0.2142,,stage4_8,cost_mechanistic
79,3,D,True,1.1,0.2914,0.2344,0.2446,0.2296,0.1702,0.9468,8.197,stage4_7,cost_mechanistic
80,1,A,True,1.1,0.2727,0.2492,0.2353,0.2429,0.8858,0.3027,4.398,stage4_7,cost_mechanistic
81,0,F,False,0.1,0.2847,0.2417,0.2395,0.2341,-0.1032,0.1929,,stage4_8,cost_mechanistic
82,0,A,True,1.1,0.2936,0.2387,0.2365,0.2312,0.9071,0.2836,6.335,stage4_7,cost_mechanistic
83,0,E,False,0.05,0.2945,0.2393,0.2371,0.2291,-0.2336,0.2603,,stage4_7,cost_mechanistic
84,0,F,False,0.1,0.2952,0.2397,0.2356,0.2295,-0.1603,0.2442,,stage4_8,cost_mechanistic
85,0,E,False,-0.25,0.2971,0.241,0.2369,0.225,-0.4942,0.1948,,stage4_7,cost_mechanistic
86,3,F,True,1.1,0.2908,0.234,0.2461,0.2292,0.1532,0.9621,,stage4_8,cost_mechanistic
87,0,F,False,0.1,0.2975,0.2413,0.236,0.2252,-0.0948,0.1853,,stage4_8,cost_mechanistic
88,0,D,False,0.1,0.2979,0.2405,0.2362,0.2255,-0.0853,0.1768,6.21,stage4_7,cost_mechanistic
89,0,F,False,0.1,0.2982,0.2407,0.2355,0.2256,-0.0768,0.1691,,stage4_8,cost_mechanistic
90,0,D,False,0.1,0.2985,0.24,0.2357,0.2258,-0.0691,0.1622,,stage4_8,cost_mechanistic
91,2,A,True,1.1,0.2755,0.2498,0.2306,0.2441,0.6416,0.5225,,stage4_8,cost_mechanistic
92,1,A,False,0.1,0.2707,0.2499,0.2359,0.2435,-0.2027,0.2825,,stage4_8,cost_mechanistic
93,1,D,False,0.1,0.2714,0.2482,0.2364,0.244,-0.1825,0.2642,,stage4_8,cost_mechanistic
94,2,A,True,1.1,0.2811,0.2478,0.2289,0.2422,0.5775,0.5803,,stage4_8,cost_mechanistic
95,2,E,False,0.05,0.2831,0.2494,0.2302,0.2373,-0.5303,0.5273,,stage4_7,cost_mechanistic
96,2,D,True,1.1,0.2808,0.2548,0.2287,0.2357,0.5727,0.5845,,stage4_8,cost_mechanistic
97,0,E,False,0.05,0.299,0.2403,0.236,0.2248,-0.1122,0.151,,stage4_7,cost_mechanistic
98,3,D,True,1.1,0.2902,0.2352,0.2457,0.2288,0.1379,0.9759,8.197,stage4_7,cost_mechanistic
99,0,D,False,0.1,0.2992,0.2398,0.2361,0.2249,-0.051,0.1459,,stage4_8,cost_mechanistic
100,2,F,False,0.0907,0.2826,0.2562,0.2243,0.237,-0.4939,0.5351,,stage4_8,cost_mechanistic
101,2,F,False,0.0254,0.2844,0.2577,0.2197,0.2382,-0.5098,0.4842,6.928,stage4_7,cost_mechanistic
102,2,D,True,1.1,0.2818,0.2636,0.2182,0.2364,0.6158,0.5458,7.982,stage4_7,cost_mechanistic
103,3,D,True,1.1,0.2898,0.2364,0.2453,0.2285,0.1241,0.9883,,stage4_8,cost_mechanistic
104,0,E,False,-0.25,0.3008,0.2408,0.237,0.2214,-0.3959,0.1063,,stage4_7,cost_mechanistic
105,2,D,True,1.1,0.2795,0.2689,0.2168,0.2348,0.5542,0.6012,,stage4_8,cost_mechanistic
106,3,F,False,0.1,0.2934,0.2387,0.2371,0.2308,-0.8883,0.8995,6.195,stage4_7,cost_mechanistic
107,2,F,False,0.0254,0.2815,0.2707,0.2117,0.2361,-0.5758,0.5436,6.928,stage4_7,cost_mechanistic
108,1,A,False,0.1,0.2698,0.2487,0.2369,0.2446,-0.1642,0.2478,,stage4_8,cost_mechanistic
109,0,E,False,0.05,0.301,0.241,0.2372,0.2208,-0.0563,0.1007,,stage4_7,cost_mechanistic
110,3,A,True,1.1,0.2953,0.2381,0.2365,0.2301,0.2005,0.9195,,stage4_8,cost_mechanistic
111,0,D,False,0.1,0.301,0.241,0.2372,0.2208,-0.0007,0.1006,,stage4_8,cost_mechanistic
112,2,F,False,0.0918,0.283,0.2721,0.2078,0.2371,-0.4518,0.4984,,stage4_8,cost_mechanistic
113,0,F,False,0.1,0.301,0.241,0.2372,0.2208,-0.0006,0.1005,8.514,stage4_7,cost_mechanistic
114,3,A,True,1.1,0.2971,0.2375,0.2359,0.2296,0.1805,0.9376,,stage4_8,cost_mechanistic
115,0,E,False,0.05,0.3012,0.2411,0.2373,0.2204,-0.0505,0.0955,,stage4_7,cost_mechanistic
116,3,F,True,1.0986,0.2964,0.237,0.2374,0.2292,0.161,0.9537,10.282,stage4_7,cost_mechanistic
117,1,A,False,0.1,0.2684,0.2492,0.2373,0.245,-0.1478,0.233,,stage4_8,cost_mechanistic
118,1,E,False,0.05,0.269,0.2498,0.2378,0.2433,-0.183,0.2147,,stage4_7,cost_mechanistic
119,0,F,False,0.1,0.3012,0.2411,0.2373,0.2204,0.0045,0.0959,8.514,stage4_7,cost_mechanistic
120,3,E,True,1.05,0.296,0.2368,0.2371,0.23,0.0963,0.9633,,stage4_7,cost_mechanistic
121,1,A,False,0.1,0.2679,0.2502,0.2382,0.2437,-0.1147,0.2032,,stage4_8,cost_mechanistic
122,3,A,True,1.1,0.2974,0.2363,0.2367,0.2296,0.1367,0.977,8.706,stage4_7,cost_mechanistic
123,1,F,False,0.0998,0.2683,0.2505,0.2372,0.244,-0.1035,0.1929,,stage4_8,cost_mechanistic
124,0,E,False,-0.25,0.3026,0.2419,0.2382,0.2173,-0.3459,0.0613,,stage4_7,cost_mechanistic
125,2,A,False,0.1,0.2791,0.2737,0.2087,0.2384,-0.3984,0.4586,,stage4_8,cost_mechanistic
126,0,D,False,0.1,0.3024,0.2423,0.2381,0.2172,0.0387,0.0652,,stage4_8,cost_mechanistic
127,0,A,True,1.1,0.3127,0.2386,0.2345,0.2142,1.0348,0.1687,,stage4_8,cost_mechanistic
128,1,E,False,0.05,0.2688,0.2509,0.2376,0.2427,-0.1429,0.1786,,stage4_7,cost_mechanistic
129,0,E,False,0.05,0.3132,0.2389,0.2348,0.2131,-0.1187,0.1568,,stage4_7,cost_mechanistic
130,1,F,False,0.0902,0.2691,0.2512,0.2368,0.2429,-0.0884,0.1698,6.649,stage4_7,cost_mechanistic
131,1,E,True,1.05,0.266,0.2485,0.2344,0.2512,0.8802,0.2578,,stage4_7,cost_mechanistic
132,3,F,False,-0.25,0.3024,0.2395,0.2255,0.2326,-1.227,0.8543,,stage4_7,cost_mechanistic
133,3,D,True,1.1,0.3014,0.2418,0.2249,0.2319,0.2457,0.8788,,stage4_8,cost_mechanistic
134,0,E,False,0.05,0.3136,0.2392,0.235,0.2122,-0.1068,0.1461,,stage4_7,cost_mechanistic
135,3,D,True,1.1,0.3004,0.2438,0.2244,0.2314,0.2212,0.901,,stage4_8,cost_mechanistic
136,2,E,False,0.05,0.2806,0.2752,0.2096,0.2346,-0.4086,0.4177,,stage4_7,cost_mechanistic
137,1,F,False,0.0901,0.2665,0.2489,0.2328,0.2517,-0.1677,0.241,,stage4_8,cost_mechanistic
138,3,F,True,1.1,0.2996,0.2433,0.2262,0.2309,0.199,0.9209,,stage4_8,cost_mechanistic
139,2,E,False,0.05,0.282,0.2765,0.2103,0.2313,-0.3677,0.3809,,stage4_7,cost_mechanistic
140,1,E,False,-0.25,0.2683,0.2505,0.2342,0.2471,-0.491,0.1919,,stage4_7,cost_mechanistic
141,1,D,False,0.0995,0.2686,0.2496,0.2344,0.2474,-0.0924,0.1827,14.068,stage4_7,cost_mechanistic
142,2,D,True,1.1,0.2789,0.2835,0.2085,0.2291,0.7191,0.4529,,stage4_8,cost_mechanistic
143,1,F,False,0.0902,0.2689,0.2499,0.2336,0.2476,-0.0924,0.1734,6.649,stage4_7,cost_mechanistic
144,2,A,True,1.1,0.2852,0.2806,0.2069,0.2272,0.6471,0.5176,8.152,stage4_7,cost_mechanistic
145,1,A,False,0.1,0.2682,0.2501,0.2338,0.2479,-0.0734,0.1661,,stage4_8,cost_mechanistic
146,2,D,False,0.1,0.2871,0.2766,0.2079,0.2284,-0.4176,0.4758,8.379,stage4_7,cost_mechanistic
147,0,A,True,1.1,0.3231,0.2357,0.2317,0.2094,0.9539,0.2415,6.335,stage4_7,cost_mechanistic
148,1,E,False,-0.25,0.2697,0.2514,0.2349,0.244,-0.4161,0.1245,,stage4_7,cost_mechanistic
149,3,E,False,0.05,0.3032,0.2456,0.2282,0.223,-0.8709,0.8338,,stage4_7,cost_mechanistic
150,3,A,True,1.1,0.3058,0.2446,0.2273,0.2222,0.2662,0.8604,,stage4_8,cost_mechanistic
151,0,D,False,0.1,0.3238,0.2344,0.2321,0.2097,-0.1415,0.2274,,stage4_8,cost_mechanistic
152,3,F,True,1.1,0.3048,0.244,0.2295,0.2217,0.2396,0.8844,,stage4_8,cost_mechanistic
153,2,E,False,0.05,0.2886,0.2781,0.2087,0.2246,-0.4258,0.4332,,stage4_7,cost_mechanistic
154,3,A,True,1.1,0.3069,0.2432,0.2288,0.2211,0.2156,0.9059,8.706,stage4_7,cost_mechanistic
155,2,A,True,1.1,0.2952,0.2752,0.207,0.2226,0.6668,0.4999,,stage4_8,cost_mechanistic
156,3,A,True,1.1,0.3088,0.2425,0.2282,0.2205,0.1941,0.9253,,stage4_8,cost_mechanistic
157,3,D,True,1.1,0.308,0.2442,0.2278,0.2201,0.1747,0.9428,,stage4_8,cost_mechanistic
158,2,A,True,1.1,0.3011,0.2725,0.2055,0.2209,0.6001,0.5599,,stage4_8,cost_mechanistic
159,1,A,True,1.1,0.2791,0.248,0.232,0.2408,0.9755,0.222,4.398,stage4_7,cost_mechanistic
160,2,D,True,1.1,0.2985,0.2778,0.2042,0.2194,0.5401,0.6139,,stage4_8,cost_mechanistic
161,2,E,False,0.05,0.3007,0.2797,0.2052,0.2144,-0.5639,0.5575,,stage4_7,cost_mechanistic
162,1,F,False,0.0902,0.2796,0.2484,0.2308,0.2412,-0.1318,0.2089,6.649,stage4_7,cost_mechanistic
163,0,D,False,0.1,0.3244,0.2333,0.2324,0.21,-0.1274,0.2146,,stage4_8,cost_mechanistic
164,3,A,True,1.1,0.3095,0.2436,0.2273,0.2196,0.1572,0.9585,,stage4_8,cost_mechanistic
165,2,A,False,0.1,0.2962,0.2817,0.2063,0.2157,-0.4575,0.5118,,stage4_8,cost_mechanistic
166,3,D,True,1.1,0.3089,0.2449,0.2269,0.2193,0.1415,0.9727,,stage4_8,cost_mechanistic
167,2,D,True,1.1,0.2934,0.2875,0.2049,0.2141,0.5882,0.5706,,stage4_8,cost_mechanistic
168,3,A,True,1.1,0.3101,0.2444,0.2265,0.2189,0.1273,0.9854,8.706,stage4_7,cost_mechanistic
169,2,F,True,1.0997,0.2915,0.2857,0.2095,0.2132,0.5291,0.6235,9.255,stage4_7,cost_mechanistic
170,1,E,False,0.05,0.2802,0.2489,0.2312,0.2397,-0.1589,0.193,,stage4_7,cost_mechanistic
171,0,E,False,-0.25,0.3265,0.2343,0.2334,0.2059,-0.4646,0.1682,,stage4_7,cost_mechanistic
172,1,E,False,-0.25,0.2819,0.2502,0.2323,0.2357,-0.443,0.1487,,stage4_7,cost_mechanistic
173,1,D,False,0.0995,0.2821,0.2497,0.2324,0.2358,-0.0492,0.1438,14.068,stage4_7,cost_mechanistic
174,1,D,False,0.1,0.2822,0.2493,0.2325,0.2359,-0.0438,0.1394,,stage4_8,cost_mechanistic
175,1,A,False,0.1,0.2819,0.2494,0.2327,0.236,-0.0394,0.1354,,stage4_8,cost_mechanistic
176,1,E,False,0.05,0.2822,0.2497,0.2329,0.2352,-0.0854,0.1269,,stage4_7,cost_mechanistic
177,2,A,True,1.1,0.2962,0.2835,0.2083,0.2119,0.4765,0.6712,,stage4_8,cost_mechanistic
178,2,D,True,1.1,0.2942,0.2877,0.2073,0.2108,0.4288,0.714,7.982,stage4_7,cost_mechanistic
179,3,D,True,1.1,0.3096,0.2455,0.2262,0.2186,0.1146,0.9969,,stage4_8,cost_mechanistic
180,1,A,False,0.1,0.2819,0.2498,0.233,0.2353,-0.0269,0.1242,,stage4_8,cost_mechanistic
181,1,F,False,0.0902,0.282,0.2499,0.2326,0.2354,-0.034,0.1208,6.649,stage4_7,cost_mechanistic
182,1,F,False,0.0984,0.2821,0.25,0.2324,0.2355,-0.0224,0.1186,16.048,stage4_7,cost_mechanistic
183,1,A,True,1.1,0.2917,0.2465,0.2294,0.2324,0.9814,0.2167,4.398,stage4_7,cost_mechanistic
184,1,D,False,0.1,0.2922,0.2454,0.2297,0.2327,-0.1167,0.205,,stage4_8,cost_mechanistic
185,0,E,False,-0.25,0.3283,0.2351,0.2342,0.2023,-0.4182,0.1264,,stage4_7,cost_mechanistic
186,1,A,False,0.1,0.2912,0.2458,0.23,0.233,-0.105,0.1945,,stage4_8,cost_mechanistic
187,2,A,True,1.1,0.298,0.2859,0.2063,0.2098,0.386,0.7526,8.152,stage4_7,cost_mechanistic
188,3,F,True,1.1,0.3092,0.2452,0.2272,0.2184,0.1031,1.0072,,stage4_8,cost_mechanistic
189,1,D,False,0.1,0.2916,0.2449,0.2303,0.2333,-0.0945,0.1851,6.075,stage4_7,cost_mechanistic
190,2,D,True,1.1,0.2963,0.2893,0.2054,0.2089,0.3474,0.7874,,stage4_8,cost_mechanistic
191,0,A,True,1.1,0.338,0.2316,0.2307,0.1996,0.9736,0.2237,6.335,stage4_7,cost_mechanistic
192,2,E,False,0.05,0.299,0.2919,0.2066,0.2026,-0.7374,0.7136,,stage4_7,cost_mechanistic
193,1,D,False,0.1,0.2919,0.2441,0.2305,0.2335,-0.0851,0.1766,,stage4_8,cost_mechanistic
194,2,D,True,1.1,0.297,0.2957,0.2056,0.2016,0.3864,0.7523,,stage4_8,cost_mechanistic
195,2,E,True,1.05,0.296,0.2946,0.2052,0.2042,0.2977,0.782,,stage4_7,cost_mechanistic
196,0,D,False,0.1,0.3387,0.2305,0.231,0.1998,-0.1237,0.2113,,stage4_8,cost_mechanistic
197,2,D,True,1.1,0.2944,0.2978,0.2044,0.2034,0.318,0.8138,,stage4_8,cost_mechanistic
198,1,F,False,0.0984,0.2923,0.2443,0.2298,0.2337,-0.0782,0.1688,16.048,stage4_7,cost_mechanistic
199,2,F,True,1.1,0.2934,0.2967,0.2069,0.203,0.2862,0.8425,,stage4_8,cost_mechanistic
200,0,F,False,0.1,0.3393,0.2307,0.23,0.2,-0.1113,0.2002,,stage4_8,cost_mechanistic
