step,goal_idx,condition,sr_success,reward_total,prob_A,prob_D,prob_F,prob_E,advantage,baseline,l22_think_phase,data_source,variant
29,1,F,False,0.0,0.2507,0.2508,0.2517,0.2468,0.0177,-0.0159,,stage4_8,cost_l22_deflect
30,2,D,True,1.0,0.2474,0.2714,0.2371,0.2441,0.6864,0.3823,,stage4_8,cost_l22_deflect
31,0,A,True,1.0,0.283,0.2363,0.2425,0.2382,0.9089,0.182,,stage4_8,cost_l22_deflect
32,2,D,True,1.0,0.2453,0.2774,0.2352,0.2421,0.6177,0.444,,stage4_8,cost_l22_deflect
33,1,A,False,0.0,0.2509,0.2508,0.2516,0.2467,0.0159,-0.0143,,stage4_8,cost_l22_deflect
34,2,D,True,1.0,0.2435,0.2828,0.2335,0.2402,0.556,0.4996,,stage4_8,cost_l22_deflect
35,3,A,True,1.1058,0.264,0.2555,0.245,0.2355,0.6917,0.4833,6.166,stage4_7,cost_l22_deflect
36,3,D,False,0.0929,0.2654,0.2519,0.2461,0.2366,-0.3904,0.4443,6.343,stage4_7,cost_l22_deflect
37,2,D,True,1.0,0.2418,0.2877,0.2319,0.2386,0.5004,0.5497,,stage4_8,cost_l22_deflect
38,3,A,True,1.0,0.2708,0.25,0.2443,0.2349,0.5557,0.4998,,stage4_8,cost_l22_deflect
39,1,D,False,-0.4703,0.2523,0.2465,0.2531,0.2481,-0.4559,-0.0599,14.068,stage4_7,cost_l22_deflect
40,2,D,True,1.0,0.2403,0.2921,0.2305,0.2371,0.4503,0.5947,,stage4_8,cost_l22_deflect
41,1,E,False,-0.3,0.2531,0.2472,0.2538,0.2459,-0.2401,-0.0839,,stage4_7,cost_l22_deflect
42,3,E,False,0.0,0.2725,0.2514,0.2457,0.2304,-0.4998,0.4499,,stage4_7,cost_l22_deflect
43,1,D,False,0.0,0.2528,0.248,0.2535,0.2456,0.0839,-0.0756,,stage4_8,cost_l22_deflect
44,3,A,True,1.0,0.2778,0.2495,0.2439,0.2287,0.5501,0.5049,,stage4_8,cost_l22_deflect
45,1,F,False,0.0706,0.2523,0.2476,0.2549,0.2452,0.1461,-0.0609,6.649,stage4_7,cost_l22_deflect
46,1,F,False,-0.0297,0.2522,0.2475,0.2552,0.2451,0.0312,-0.0578,8.025,stage4_7,cost_l22_deflect
47,2,F,True,0.8806,0.2395,0.291,0.2331,0.2364,0.2859,0.6233,9.255,stage4_7,cost_l22_deflect
48,2,E,True,1.0,0.2385,0.2895,0.2322,0.2399,0.3767,0.661,,stage4_7,cost_l22_deflect
49,0,D,False,0.0,0.2837,0.2346,0.243,0.2387,-0.182,0.1638,,stage4_8,cost_l22_deflect
50,1,A,True,1.2347,0.2646,0.2434,0.2509,0.2411,1.2925,0.0714,4.398,stage4_7,cost_l22_deflect
51,3,A,True,1.0,0.2826,0.2478,0.2423,0.2273,0.4951,0.5544,,stage4_8,cost_l22_deflect
52,3,A,True,1.0,0.287,0.2463,0.2408,0.226,0.4456,0.599,,stage4_8,cost_l22_deflect
53,2,D,True,1.0,0.2374,0.2928,0.2311,0.2387,0.339,0.6949,,stage4_8,cost_l22_deflect
54,3,F,True,1.0,0.2854,0.2451,0.2445,0.225,0.401,0.6391,,stage4_8,cost_l22_deflect
55,2,F,True,1.0,0.2366,0.2916,0.2339,0.2379,0.3051,0.7254,,stage4_8,cost_l22_deflect
56,0,D,False,0.0,0.2844,0.2331,0.2434,0.2391,-0.1638,0.1474,,stage4_8,cost_l22_deflect
57,1,E,True,1.0,0.2614,0.2407,0.2481,0.2498,0.9286,0.1643,,stage4_7,cost_l22_deflect
58,0,E,False,-0.3,0.2861,0.2342,0.2447,0.235,-0.4474,0.1027,,stage4_7,cost_l22_deflect
59,2,F,True,0.8806,0.2362,0.2909,0.2353,0.2375,0.1553,0.7409,9.255,stage4_7,cost_l22_deflect
60,1,E,True,1.0,0.2585,0.2383,0.2455,0.2577,0.8357,0.2479,,stage4_7,cost_l22_deflect
61,0,A,True,1.0,0.2949,0.2314,0.2416,0.2322,0.8973,0.1924,,stage4_8,cost_l22_deflect
62,0,E,False,-0.3,0.2969,0.2326,0.2429,0.2277,-0.4924,0.1432,,stage4_7,cost_l22_deflect
63,3,F,False,-0.3,0.289,0.2478,0.2359,0.2273,-0.9391,0.5452,,stage4_7,cost_l22_deflect
64,0,D,False,0.0,0.2974,0.2313,0.2433,0.228,-0.1432,0.1288,,stage4_8,cost_l22_deflect
65,1,E,True,1.0,0.2559,0.2361,0.2431,0.2649,0.7521,0.3231,,stage4_7,cost_l22_deflect
66,1,E,False,-0.3,0.2581,0.2379,0.245,0.259,-0.6231,0.2608,,stage4_7,cost_l22_deflect
67,1,E,True,1.0,0.2555,0.2357,0.2427,0.2661,0.7392,0.3347,,stage4_7,cost_l22_deflect
68,0,F,True,0.9899,0.2937,0.229,0.2514,0.2258,0.8611,0.215,7.755,stage4_7,cost_l22_deflect
69,0,D,False,0.0,0.2946,0.2271,0.252,0.2263,-0.215,0.1935,,stage4_8,cost_l22_deflect
70,2,F,False,0.0502,0.238,0.2937,0.229,0.2393,-0.6907,0.6718,6.928,stage4_7,cost_l22_deflect
71,2,D,True,1.0,0.2369,0.2969,0.228,0.2382,0.3282,0.7047,,stage4_8,cost_l22_deflect
72,3,E,True,1.0,0.2873,0.2465,0.2347,0.2314,0.4548,0.5906,,stage4_7,cost_l22_deflect
73,2,E,False,0.0,0.2387,0.2998,0.2297,0.2318,-0.7047,0.6342,,stage4_7,cost_l22_deflect
74,0,E,False,-0.3,0.2965,0.2282,0.2534,0.2219,-0.4935,0.1441,,stage4_7,cost_l22_deflect
75,1,E,False,-0.3,0.2577,0.2376,0.2447,0.26,-0.6347,0.2712,,stage4_7,cost_l22_deflect
76,2,E,False,0.0,0.2403,0.3024,0.2312,0.226,-0.6342,0.5708,,stage4_7,cost_l22_deflect
77,2,F,True,1.0,0.2392,0.3006,0.2351,0.225,0.4292,0.6137,,stage4_8,cost_l22_deflect
78,0,E,False,-0.3,0.2983,0.2292,0.2546,0.2179,-0.4441,0.0997,,stage4_7,cost_l22_deflect
79,3,A,True,1.0,0.2913,0.2451,0.2334,0.2301,0.4094,0.6316,,stage4_8,cost_l22_deflect
80,2,E,False,0.0,0.2407,0.3031,0.2366,0.2195,-0.6137,0.5523,,stage4_7,cost_l22_deflect
81,2,F,True,1.0,0.2395,0.3012,0.2408,0.2185,0.4477,0.5971,,stage4_8,cost_l22_deflect
82,2,A,True,1.0971,0.2442,0.299,0.2394,0.2174,0.5,0.6471,6.285,stage4_7,cost_l22_deflect
83,0,F,False,0.0,0.2987,0.2294,0.2537,0.2182,-0.0997,0.0897,,stage4_8,cost_l22_deflect
84,1,A,False,0.0,0.2551,0.2384,0.2455,0.261,-0.2712,0.2441,,stage4_8,cost_l22_deflect
85,0,F,False,0.0,0.2991,0.2297,0.2528,0.2184,-0.0897,0.0808,,stage4_8,cost_l22_deflect
86,0,F,False,0.0,0.2995,0.2299,0.2521,0.2186,-0.0808,0.0727,,stage4_8,cost_l22_deflect
87,1,A,False,0.0,0.2528,0.2391,0.2463,0.2618,-0.2441,0.2197,,stage4_8,cost_l22_deflect
88,3,F,True,1.0,0.2898,0.2441,0.2368,0.2292,0.3684,0.6684,,stage4_8,cost_l22_deflect
89,1,D,False,0.0,0.2535,0.237,0.2469,0.2625,-0.2197,0.1977,,stage4_8,cost_l22_deflect
90,3,F,True,1.0,0.2885,0.2432,0.2399,0.2284,0.3316,0.7016,,stage4_8,cost_l22_deflect
91,1,D,False,0.0,0.2541,0.2352,0.2475,0.2632,-0.1977,0.1779,,stage4_8,cost_l22_deflect
92,3,D,False,0.0929,0.291,0.2375,0.2416,0.2299,-0.6087,0.6407,6.343,stage4_7,cost_l22_deflect
93,2,A,True,1.0,0.2475,0.2975,0.2384,0.2166,0.3529,0.6824,,stage4_8,cost_l22_deflect
94,2,D,True,1.0,0.2464,0.3006,0.2374,0.2157,0.3176,0.7141,,stage4_8,cost_l22_deflect
95,3,E,False,0.0,0.2934,0.2392,0.2432,0.2242,-0.6407,0.5766,,stage4_7,cost_l22_deflect
96,2,D,True,1.0,0.2453,0.3034,0.2364,0.2149,0.2859,0.7427,,stage4_8,cost_l22_deflect
97,0,E,False,0.0,0.2997,0.2301,0.2523,0.2179,-0.0727,0.0654,,stage4_7,cost_l22_deflect
98,2,F,False,-0.0228,0.2474,0.3067,0.2294,0.2165,-0.7655,0.6662,7.929,stage4_7,cost_l22_deflect
99,0,A,False,0.1875,0.3009,0.2297,0.2518,0.2176,0.1221,0.0776,5.045,stage4_7,cost_l22_deflect
100,1,E,True,1.0,0.2513,0.2328,0.2448,0.2711,0.8221,0.2602,,stage4_7,cost_l22_deflect
101,2,A,False,0.0,0.2412,0.3097,0.2311,0.218,-0.6662,0.5996,,stage4_8,cost_l22_deflect
102,1,A,False,0.0,0.2488,0.2335,0.2456,0.2721,-0.2602,0.2341,,stage4_8,cost_l22_deflect
103,0,A,False,0.1875,0.302,0.2293,0.2514,0.2173,0.1099,0.0886,5.045,stage4_7,cost_l22_deflect
104,0,D,False,0.0,0.3024,0.2285,0.2517,0.2174,-0.0886,0.0798,,stage4_8,cost_l22_deflect
105,1,D,False,-0.4703,0.2509,0.2271,0.2476,0.2745,-0.7044,0.1637,14.068,stage4_7,cost_l22_deflect
106,2,E,False,0.0,0.2427,0.3122,0.2324,0.2127,-0.5996,0.5396,,stage4_7,cost_l22_deflect
107,2,A,True,1.0,0.247,0.3101,0.2312,0.2117,0.4604,0.5856,,stage4_8,cost_l22_deflect
108,2,A,True,1.0,0.2509,0.3081,0.2301,0.2108,0.4144,0.6271,,stage4_8,cost_l22_deflect
109,2,E,False,0.0,0.2525,0.3107,0.2315,0.2053,-0.6271,0.5644,,stage4_7,cost_l22_deflect
110,2,F,True,1.0,0.2513,0.3087,0.2355,0.2045,0.4356,0.6079,,stage4_8,cost_l22_deflect
111,1,F,False,0.0,0.2514,0.2275,0.246,0.2751,-0.1637,0.1473,,stage4_8,cost_l22_deflect
112,2,E,True,1.0,0.2503,0.3072,0.2346,0.2079,0.3921,0.6471,,stage4_7,cost_l22_deflect
113,1,D,False,0.0,0.2518,0.2262,0.2464,0.2756,-0.1473,0.1326,,stage4_8,cost_l22_deflect
114,3,F,True,1.0,0.2917,0.238,0.2472,0.2231,0.4234,0.619,,stage4_8,cost_l22_deflect
115,3,A,True,1.0,0.2954,0.2367,0.2459,0.222,0.381,0.6571,,stage4_8,cost_l22_deflect
116,1,E,False,-0.3,0.2533,0.2274,0.2479,0.2714,-0.4326,0.0893,,stage4_7,cost_l22_deflect
117,1,F,False,-0.0297,0.2537,0.2277,0.2467,0.2719,-0.119,0.0774,8.025,stage4_7,cost_l22_deflect
118,1,F,False,0.0,0.2539,0.2279,0.246,0.2721,-0.0774,0.0697,,stage4_8,cost_l22_deflect
119,1,E,False,0.0,0.2541,0.2281,0.2463,0.2715,-0.0697,0.0627,,stage4_7,cost_l22_deflect
120,3,F,True,0.8057,0.2948,0.2363,0.2473,0.2217,0.1486,0.6719,10.282,stage4_7,cost_l22_deflect
121,0,E,False,0.0,0.3027,0.2287,0.2519,0.2167,-0.0798,0.0718,,stage4_7,cost_l22_deflect
122,1,D,False,0.0,0.2543,0.2276,0.2464,0.2717,-0.0627,0.0564,,stage4_8,cost_l22_deflect
123,1,D,False,0.0,0.2545,0.227,0.2466,0.2719,-0.0564,0.0508,,stage4_8,cost_l22_deflect
124,2,F,False,0.0,0.2521,0.31,0.2287,0.2092,-0.6471,0.5824,,stage4_8,cost_l22_deflect
125,3,E,True,1.0,0.2935,0.2355,0.2464,0.2246,0.3281,0.7047,,stage4_7,cost_l22_deflect
126,3,A,True,1.0,0.2964,0.2346,0.2453,0.2237,0.2953,0.7343,,stage4_8,cost_l22_deflect
127,1,E,False,0.0,0.2547,0.2272,0.2467,0.2714,-0.0508,0.0457,,stage4_7,cost_l22_deflect
128,3,D,True,1.0,0.2953,0.237,0.2446,0.2231,0.2657,0.7608,,stage4_8,cost_l22_deflect
129,2,E,False,0.0,0.2536,0.3124,0.2299,0.2041,-0.5824,0.5242,,stage4_7,cost_l22_deflect
130,1,F,False,0.0,0.2548,0.2273,0.2463,0.2716,-0.0457,0.0411,,stage4_8,cost_l22_deflect
131,3,A,True,1.0,0.2976,0.2362,0.2437,0.2224,0.2392,0.7848,,stage4_8,cost_l22_deflect
132,3,D,True,0.9577,0.2969,0.2378,0.2433,0.222,0.173,0.8021,8.197,stage4_7,cost_l22_deflect
133,3,F,True,1.0,0.2961,0.2373,0.2451,0.2215,0.1979,0.8218,,stage4_8,cost_l22_deflect
134,3,D,True,1.0,0.2953,0.2389,0.2446,0.2211,0.1782,0.8397,,stage4_8,cost_l22_deflect
135,1,F,False,0.0,0.2549,0.2274,0.2459,0.2717,-0.0411,0.037,,stage4_8,cost_l22_deflect
136,0,D,False,0.1026,0.3026,0.229,0.2518,0.2167,0.0308,0.0749,6.21,stage4_7,cost_l22_deflect
137,2,A,False,0.0,0.2487,0.3149,0.2313,0.2052,-0.5242,0.4718,,stage4_8,cost_l22_deflect
138,1,E,True,1.0,0.2515,0.2247,0.2427,0.2811,0.963,0.1333,,stage4_7,cost_l22_deflect
139,0,D,False,0.1836,0.3021,0.23,0.2515,0.2164,0.1087,0.0857,5.099,stage4_7,cost_l22_deflect
140,1,E,False,0.0,0.252,0.225,0.2432,0.2798,-0.1333,0.12,,stage4_7,cost_l22_deflect
141,1,E,False,-0.3,0.2535,0.2262,0.2446,0.2757,-0.42,0.078,,stage4_7,cost_l22_deflect
142,1,E,False,-0.3,0.2548,0.2273,0.2458,0.2721,-0.378,0.0402,,stage4_7,cost_l22_deflect
143,0,F,False,-0.0654,0.3028,0.2304,0.25,0.2168,-0.1511,0.0706,8.514,stage4_7,cost_l22_deflect
144,0,D,False,-0.3,0.3044,0.227,0.2511,0.2176,-0.3706,0.0336,,stage4_7,cost_l22_deflect
145,1,E,False,-0.3,0.256,0.2283,0.2469,0.2688,-0.3402,0.0062,,stage4_7,cost_l22_deflect
146,0,D,False,0.0,0.3045,0.2267,0.2512,0.2176,-0.0336,0.0302,,stage4_8,cost_l22_deflect
147,3,A,True,1.1058,0.2979,0.238,0.2437,0.2204,0.2661,0.8663,6.166,stage4_7,cost_l22_deflect
148,2,E,False,0.0,0.2498,0.3168,0.2322,0.2011,-0.4718,0.4246,,stage4_7,cost_l22_deflect
149,1,F,False,0.0706,0.2558,0.2281,0.2475,0.2686,0.0644,0.0126,6.649,stage4_7,cost_l22_deflect
150,0,A,True,1.0935,0.3151,0.2233,0.2471,0.2145,1.0633,0.1365,6.335,stage4_7,cost_l22_deflect
151,1,F,False,0.0,0.2558,0.2281,0.2474,0.2686,-0.0126,0.0114,,stage4_8,cost_l22_deflect
152,2,F,False,0.0,0.251,0.3188,0.2284,0.2019,-0.4246,0.3821,,stage4_8,cost_l22_deflect
153,2,D,True,1.0,0.2486,0.3249,0.2263,0.2002,0.6179,0.4439,,stage4_8,cost_l22_deflect
154,3,A,True,1.0,0.2992,0.2376,0.2432,0.22,0.1337,0.8797,,stage4_8,cost_l22_deflect
155,0,F,False,0.0,0.3157,0.2236,0.2458,0.2148,-0.1365,0.1229,,stage4_8,cost_l22_deflect
156,3,D,True,1.0,0.2987,0.2387,0.2429,0.2197,0.1203,0.8917,,stage4_8,cost_l22_deflect
157,0,F,False,0.0,0.3163,0.2239,0.2447,0.2151,-0.1229,0.1106,,stage4_8,cost_l22_deflect
158,0,E,False,0.0,0.3168,0.2242,0.245,0.2141,-0.1106,0.0995,,stage4_7,cost_l22_deflect
159,1,E,False,0.0,0.2559,0.2282,0.2474,0.2685,-0.0114,0.0102,,stage4_7,cost_l22_deflect
160,2,D,True,1.0,0.2464,0.3304,0.2245,0.1987,0.5561,0.4995,,stage4_8,cost_l22_deflect
161,3,D,True,1.0,0.2983,0.2397,0.2426,0.2194,0.1083,0.9025,,stage4_8,cost_l22_deflect
162,3,F,False,0.1037,0.3017,0.2419,0.2352,0.2213,-0.7989,0.8226,6.195,stage4_7,cost_l22_deflect
163,0,A,True,1.0,0.3257,0.2213,0.2416,0.2114,0.9005,0.1896,,stage4_8,cost_l22_deflect
164,2,A,True,1.121,0.2523,0.3272,0.223,0.1975,0.6215,0.5617,5.957,stage4_7,cost_l22_deflect
165,2,E,False,0.0,0.2536,0.3296,0.224,0.1928,-0.5617,0.5055,,stage4_7,cost_l22_deflect
166,1,D,True,0.4755,0.2545,0.2324,0.2461,0.267,0.4652,0.0567,14.812,stage4_7,cost_l22_deflect
167,3,E,False,0.0,0.305,0.2439,0.2371,0.214,-0.8226,0.7404,,stage4_7,cost_l22_deflect
168,2,E,True,1.0,0.2525,0.3274,0.2231,0.197,0.4945,0.555,,stage4_7,cost_l22_deflect
169,3,E,True,1.0,0.3039,0.2433,0.2365,0.2163,0.2596,0.7663,,stage4_7,cost_l22_deflect
170,0,D,False,-0.3,0.328,0.2169,0.2428,0.2123,-0.4896,0.1406,,stage4_7,cost_l22_deflect
171,2,A,True,1.121,0.2579,0.3245,0.2217,0.1959,0.5661,0.6116,5.957,stage4_7,cost_l22_deflect
172,1,D,True,0.4755,0.2532,0.2362,0.245,0.2656,0.4187,0.0986,14.812,stage4_7,cost_l22_deflect
173,3,A,True,1.0,0.3062,0.2424,0.2357,0.2156,0.2337,0.7897,,stage4_8,cost_l22_deflect
174,1,E,True,1.0,0.2501,0.2335,0.2421,0.2743,0.9014,0.1888,,stage4_7,cost_l22_deflect
175,2,D,True,0.9734,0.2564,0.3281,0.2206,0.195,0.3618,0.6477,7.982,stage4_7,cost_l22_deflect
176,2,A,True,1.0971,0.2607,0.3257,0.2195,0.1942,0.4494,0.6927,6.285,stage4_7,cost_l22_deflect
177,1,D,False,0.0,0.2507,0.2318,0.2426,0.275,-0.1888,0.1699,,stage4_8,cost_l22_deflect
178,3,A,True,1.1058,0.3093,0.2413,0.2347,0.2147,0.3161,0.8213,6.166,stage4_7,cost_l22_deflect
179,1,F,False,0.0,0.2512,0.2323,0.241,0.2756,-0.1699,0.1529,,stage4_8,cost_l22_deflect
180,1,D,False,-0.4703,0.253,0.2266,0.2426,0.2778,-0.6232,0.0906,14.068,stage4_7,cost_l22_deflect
181,0,A,True,1.0,0.3366,0.2142,0.2395,0.2097,0.8594,0.2266,,stage4_8,cost_l22_deflect
182,3,D,True,1.0,0.3085,0.243,0.2342,0.2143,0.1787,0.8392,,stage4_8,cost_l22_deflect
183,0,E,False,-0.3,0.3391,0.2151,0.2407,0.2051,-0.5266,0.1739,,stage4_7,cost_l22_deflect
184,1,A,False,0.0,0.2521,0.2268,0.2429,0.2781,-0.0906,0.0815,,stage4_8,cost_l22_deflect
185,1,D,False,0.0,0.2524,0.2261,0.2431,0.2784,-0.0815,0.0734,,stage4_8,cost_l22_deflect
186,2,A,True,1.0971,0.2646,0.3235,0.2185,0.1934,0.4044,0.7331,6.285,stage4_7,cost_l22_deflect
187,1,F,False,-0.6146,0.2545,0.2278,0.2368,0.281,-0.688,0.0046,16.048,stage4_7,cost_l22_deflect
188,0,A,False,0.1875,0.3392,0.2151,0.2406,0.2051,0.0136,0.1753,5.045,stage4_7,cost_l22_deflect
189,3,A,True,1.0,0.3101,0.2424,0.2337,0.2138,0.1608,0.8553,,stage4_8,cost_l22_deflect
190,3,A,True,1.22,0.3137,0.2411,0.2324,0.2128,0.3648,0.8917,4.599,stage4_7,cost_l22_deflect
191,1,F,False,-0.0297,0.2546,0.2279,0.2365,0.2811,-0.0343,0.0011,8.025,stage4_7,cost_l22_deflect
192,3,F,True,1.0,0.3132,0.2408,0.2334,0.2126,0.1083,0.9026,,stage4_8,cost_l22_deflect
193,1,A,False,0.0,0.2546,0.2279,0.2365,0.2811,-0.0011,0.001,,stage4_8,cost_l22_deflect
194,3,A,True,1.0,0.3142,0.2404,0.2331,0.2123,0.0974,0.9123,,stage4_8,cost_l22_deflect
195,1,F,False,0.0,0.2546,0.2279,0.2365,0.2811,-0.001,0.0009,,stage4_8,cost_l22_deflect
196,0,A,True,1.2135,0.3496,0.2118,0.2366,0.202,1.0383,0.2791,4.688,stage4_7,cost_l22_deflect
197,0,D,False,0.0,0.351,0.2093,0.2372,0.2025,-0.2791,0.2512,,stage4_8,cost_l22_deflect
198,1,A,True,1.2347,0.2664,0.2246,0.2329,0.2761,1.2338,0.1243,4.398,stage4_7,cost_l22_deflect
199,0,A,False,0.0,0.3486,0.2101,0.2382,0.2032,-0.2512,0.2261,,stage4_8,cost_l22_deflect
200,1,E,False,-0.3,0.268,0.2257,0.2342,0.2721,-0.4243,0.0819,,stage4_7,cost_l22_deflect
