step,goal_idx,condition,sr_success,reward_total,prob_A,prob_D,prob_F,prob_E,advantage,baseline,l22_think_phase,data_source,variant
76,3,A,True,1.1,0.249,0.2508,0.2589,0.2413,0.3883,0.7505,4.599,stage4_7,cost_mechanistic
77,1,E,True,1.05,0.2557,0.2391,0.2357,0.2695,0.6365,0.4771,,stage4_7,cost_mechanistic
78,3,D,True,1.1,0.2479,0.2541,0.2577,0.2403,0.3495,0.7855,,stage4_8,cost_mechanistic
79,3,F,False,0.1,0.2501,0.2564,0.2513,0.2423,-0.6855,0.7169,6.195,stage4_7,cost_mechanistic
80,2,F,False,0.1,0.2397,0.2663,0.2473,0.2467,-0.5429,0.5886,7.929,stage4_7,cost_mechanistic
81,1,D,False,0.1,0.2569,0.2356,0.2367,0.2708,-0.3771,0.4394,,stage4_8,cost_mechanistic
82,0,D,False,0.1,0.3315,0.2292,0.2197,0.2196,-0.2598,0.3338,,stage4_8,cost_mechanistic
83,2,F,False,0.0254,0.2413,0.2682,0.2421,0.2484,-0.5632,0.5323,6.928,stage4_7,cost_mechanistic
84,1,E,False,0.05,0.2582,0.2368,0.2379,0.2671,-0.3894,0.4005,,stage4_7,cost_mechanistic
85,1,A,True,1.1,0.2649,0.2347,0.2358,0.2645,0.6995,0.4704,4.398,stage4_7,cost_mechanistic
86,2,D,True,1.1,0.2395,0.2737,0.2403,0.2465,0.5677,0.5891,,stage4_8,cost_mechanistic
87,1,D,False,0.1,0.2661,0.2313,0.2368,0.2658,-0.3704,0.4334,,stage4_8,cost_mechanistic
88,0,A,False,0.1,0.3292,0.23,0.2204,0.2203,-0.2338,0.3104,,stage4_8,cost_mechanistic
89,0,F,False,0.1,0.3302,0.2305,0.2186,0.2208,-0.2104,0.2894,6.768,stage4_7,cost_mechanistic
90,0,A,True,1.1,0.3382,0.2277,0.216,0.2181,0.8106,0.3704,,stage4_8,cost_mechanistic
91,3,F,True,1.0999,0.2489,0.2551,0.2549,0.2412,0.383,0.7552,,stage4_8,cost_mechanistic
92,1,A,True,1.1,0.2726,0.2294,0.2348,0.2632,0.6666,0.5,8.848,stage4_7,cost_mechanistic
93,2,F,True,1.1,0.2381,0.2719,0.245,0.245,0.5109,0.6402,,stage4_8,cost_mechanistic
94,0,D,False,-0.25,0.3414,0.222,0.2172,0.2194,-0.6204,0.3084,,stage4_7,cost_mechanistic
95,3,D,True,1.1,0.2478,0.2583,0.2537,0.2401,0.3448,0.7897,6.91,stage4_7,cost_mechanistic
96,2,D,True,1.1,0.2367,0.2763,0.2435,0.2435,0.4598,0.6861,,stage4_8,cost_mechanistic
97,0,A,True,1.1,0.3493,0.2194,0.2146,0.2168,0.7916,0.3876,4.688,stage4_7,cost_mechanistic
98,3,E,True,1.05,0.247,0.2575,0.2529,0.2425,0.2603,0.8157,,stage4_7,cost_mechanistic
99,3,A,True,1.1,0.2497,0.2566,0.252,0.2417,0.2843,0.8442,6.166,stage4_7,cost_mechanistic
100,0,D,False,0.1,0.3508,0.2168,0.2151,0.2173,-0.2876,0.3588,,stage4_8,cost_mechanistic
101,2,F,True,1.1,0.2355,0.2748,0.2474,0.2423,0.4139,0.7275,,stage4_8,cost_mechanistic
102,0,A,True,1.1,0.3582,0.2143,0.2127,0.2148,0.7412,0.4329,,stage4_8,cost_mechanistic
103,2,D,True,1.1,0.2344,0.2784,0.2461,0.2411,0.3725,0.7648,,stage4_8,cost_mechanistic
104,1,F,False,0.1,0.2739,0.2304,0.2311,0.2645,-0.4,0.46,,stage4_8,cost_mechanistic
105,3,A,True,1.1,0.2521,0.2557,0.2512,0.241,0.2558,0.8697,,stage4_8,cost_mechanistic
106,1,E,False,-0.25,0.2767,0.2324,0.2331,0.2578,-0.71,0.389,,stage4_7,cost_mechanistic
107,0,F,False,0.1,0.36,0.2149,0.2097,0.2154,-0.3329,0.3996,,stage4_8,cost_mechanistic
108,2,F,True,1.1,0.2335,0.2771,0.2493,0.2402,0.3352,0.7983,,stage4_8,cost_mechanistic
109,3,D,True,1.1,0.2513,0.2579,0.2505,0.2403,0.2303,0.8928,8.197,stage4_7,cost_mechanistic
110,0,A,True,1.1,0.3669,0.2125,0.2075,0.2131,0.7004,0.4697,4.688,stage4_7,cost_mechanistic
111,1,D,False,0.1,0.2777,0.2297,0.2338,0.2587,-0.289,0.3601,,stage4_8,cost_mechanistic
112,2,F,True,1.1,0.2327,0.2759,0.2521,0.2393,0.3017,0.8285,,stage4_8,cost_mechanistic
113,0,A,True,1.1,0.3731,0.2105,0.2055,0.211,0.6303,0.5327,6.335,stage4_7,cost_mechanistic
114,0,F,False,0.1,0.3756,0.2111,0.2017,0.2116,-0.4327,0.4894,8.514,stage4_7,cost_mechanistic
115,1,A,False,0.1,0.2752,0.2305,0.2346,0.2597,-0.2601,0.3341,,stage4_8,cost_mechanistic
116,2,F,False,0.0254,0.2348,0.279,0.2446,0.2416,-0.8031,0.7482,6.928,stage4_7,cost_mechanistic
117,2,E,False,0.05,0.2367,0.2816,0.2466,0.2352,-0.6982,0.6783,,stage4_7,cost_mechanistic
118,1,D,False,0.1,0.2761,0.2284,0.2352,0.2604,-0.2341,0.3107,,stage4_8,cost_mechanistic
119,2,F,False,0.0254,0.2384,0.2841,0.2406,0.2369,-0.653,0.613,6.928,stage4_7,cost_mechanistic
120,0,D,False,0.1,0.3779,0.2076,0.2023,0.2122,-0.3894,0.4505,,stage4_8,cost_mechanistic
121,2,F,False,0.0918,0.2398,0.2861,0.2358,0.2383,-0.5213,0.5609,,stage4_8,cost_mechanistic
122,0,A,True,1.1,0.3842,0.2055,0.2002,0.21,0.6495,0.5154,6.335,stage4_7,cost_mechanistic
123,3,D,False,0.1,0.2539,0.2505,0.253,0.2426,-0.7928,0.8135,6.343,stage4_7,cost_mechanistic
124,0,E,False,-0.25,0.3889,0.2066,0.2012,0.2033,-0.7654,0.4389,,stage4_7,cost_mechanistic
125,1,D,False,0.1,0.2768,0.2265,0.2357,0.261,-0.2107,0.2896,6.075,stage4_7,cost_mechanistic
126,3,F,True,1.0986,0.253,0.2496,0.2557,0.2418,0.2851,0.842,10.282,stage4_7,cost_mechanistic
127,0,F,False,0.1,0.391,0.2071,0.1983,0.2037,-0.3389,0.405,,stage4_8,cost_mechanistic
128,2,A,True,1.1,0.2449,0.284,0.2343,0.2368,0.5391,0.6148,6.285,stage4_7,cost_mechanistic
129,2,F,False,0.0918,0.2463,0.2859,0.2296,0.2382,-0.523,0.5625,,stage4_8,cost_mechanistic
130,3,F,False,-0.25,0.2565,0.253,0.2455,0.245,-1.092,0.7328,,stage4_7,cost_mechanistic
131,3,E,True,1.05,0.2555,0.252,0.2446,0.2479,0.3172,0.7645,,stage4_7,cost_mechanistic
132,0,D,False,0.1,0.3929,0.2044,0.1987,0.2041,-0.305,0.3745,,stage4_8,cost_mechanistic
133,0,A,True,1.1,0.3999,0.202,0.1964,0.2017,0.7255,0.4471,,stage4_8,cost_mechanistic
134,1,A,True,1.1,0.2847,0.2241,0.2332,0.258,0.8104,0.3707,8.848,stage4_7,cost_mechanistic
135,3,F,True,1.1,0.2544,0.251,0.2477,0.2469,0.3355,0.7981,,stage4_8,cost_mechanistic
136,0,D,False,0.1,0.4021,0.1989,0.1968,0.2022,-0.3471,0.4123,,stage4_8,cost_mechanistic
137,0,E,False,-0.25,0.4064,0.1997,0.1975,0.1964,-0.6623,0.3461,,stage4_7,cost_mechanistic
138,2,F,False,0.0907,0.2476,0.2877,0.2253,0.2394,-0.4719,0.5153,,stage4_8,cost_mechanistic
139,0,D,False,-0.25,0.4103,0.1945,0.1982,0.197,-0.5961,0.2865,,stage4_7,cost_mechanistic
140,3,D,True,1.1,0.2534,0.2538,0.2468,0.246,0.3019,0.8283,,stage4_8,cost_mechanistic
141,0,E,False,-0.25,0.4139,0.195,0.1988,0.1923,-0.5365,0.2329,,stage4_7,cost_mechanistic
142,0,E,False,0.05,0.4151,0.1952,0.199,0.1908,-0.1829,0.2146,,stage4_7,cost_mechanistic
143,2,F,False,0.0254,0.2489,0.2895,0.2209,0.2406,-0.49,0.4663,6.928,stage4_7,cost_mechanistic
144,0,A,True,1.1,0.4235,0.1924,0.1961,0.188,0.8854,0.3031,,stage4_8,cost_mechanistic
145,3,D,True,1.1,0.2525,0.2564,0.2459,0.2452,0.2717,0.8554,6.91,stage4_7,cost_mechanistic
146,0,A,False,0.0998,0.4216,0.193,0.1967,0.1887,-0.2033,0.2828,5.045,stage4_7,cost_mechanistic
147,2,D,True,1.1,0.2467,0.2958,0.2191,0.2385,0.6337,0.5297,,stage4_8,cost_mechanistic
148,0,A,True,1.1,0.4293,0.1905,0.1941,0.1862,0.8172,0.3645,6.335,stage4_7,cost_mechanistic
149,3,D,True,1.1,0.2517,0.2587,0.2452,0.2444,0.2446,0.8799,6.91,stage4_7,cost_mechanistic
150,3,A,True,1.1,0.2538,0.2579,0.2445,0.2437,0.2201,0.9019,,stage4_8,cost_mechanistic
151,3,D,True,1.1,0.2531,0.2598,0.2439,0.2431,0.1981,0.9217,,stage4_8,cost_mechanistic
152,3,E,True,1.05,0.2527,0.2594,0.2435,0.2443,0.1283,0.9345,,stage4_7,cost_mechanistic
153,1,F,False,0.1,0.2857,0.2247,0.2307,0.2588,-0.2707,0.3436,,stage4_8,cost_mechanistic
154,3,D,True,1.1,0.2522,0.261,0.243,0.2438,0.1655,0.9511,,stage4_8,cost_mechanistic
155,0,A,False,0.0998,0.4268,0.1913,0.1949,0.187,-0.2647,0.338,5.045,stage4_7,cost_mechanistic
156,2,A,True,1.1,0.252,0.2933,0.2178,0.2369,0.5703,0.5867,8.152,stage4_7,cost_mechanistic
157,0,F,False,0.1,0.4285,0.1915,0.1928,0.1872,-0.238,0.3142,,stage4_8,cost_mechanistic
158,3,A,True,1.1,0.2536,0.2605,0.2426,0.2434,0.1489,0.966,8.706,stage4_7,cost_mechanistic
159,0,E,False,0.05,0.4303,0.1917,0.1931,0.1849,-0.2642,0.2878,,stage4_7,cost_mechanistic
160,0,A,True,1.1,0.4379,0.1892,0.1905,0.1825,0.8122,0.369,,stage4_8,cost_mechanistic
161,0,F,False,0.1,0.4398,0.1894,0.1881,0.1827,-0.269,0.3421,,stage4_8,cost_mechanistic
162,1,D,False,0.1,0.2866,0.2226,0.2313,0.2595,-0.2436,0.3192,,stage4_8,cost_mechanistic
163,2,A,True,1.1,0.2569,0.2911,0.2165,0.2354,0.5133,0.6381,,stage4_8,cost_mechanistic
164,3,E,False,0.05,0.2564,0.2635,0.2452,0.235,-0.916,0.8744,,stage4_7,cost_mechanistic
165,2,E,True,1.05,0.2556,0.2895,0.2156,0.2393,0.4119,0.6793,,stage4_7,cost_mechanistic
166,2,D,True,1.1,0.2541,0.2936,0.2145,0.2379,0.4207,0.7213,,stage4_8,cost_mechanistic
167,3,F,True,1.0986,0.2557,0.2627,0.2473,0.2344,0.2242,0.8968,10.282,stage4_7,cost_mechanistic
168,1,E,False,-0.25,0.289,0.224,0.2329,0.2542,-0.5692,0.2623,,stage4_7,cost_mechanistic
169,0,E,False,-0.25,0.444,0.1898,0.1885,0.1777,-0.5921,0.2829,,stage4_7,cost_mechanistic
170,2,A,True,1.1,0.2577,0.2919,0.2136,0.2368,0.3787,0.7592,,stage4_8,cost_mechanistic
171,0,D,False,0.1,0.4454,0.1882,0.1886,0.1778,-0.1829,0.2646,,stage4_8,cost_mechanistic
172,0,A,False,0.1,0.4439,0.1887,0.1892,0.1783,-0.1646,0.2482,,stage4_8,cost_mechanistic
173,3,E,True,1.05,0.2552,0.2622,0.2468,0.2358,0.1532,0.9121,,stage4_7,cost_mechanistic
174,2,E,False,0.05,0.2598,0.2948,0.2151,0.2303,-0.7092,0.6883,,stage4_7,cost_mechanistic
175,1,F,False,0.0114,0.29,0.2246,0.2306,0.2549,-0.2509,0.2372,,stage4_8,cost_mechanistic
176,3,E,True,1.05,0.2548,0.2617,0.2464,0.237,0.1379,0.9259,,stage4_7,cost_mechanistic
177,3,F,True,1.1,0.2542,0.2612,0.2481,0.2366,0.1741,0.9433,,stage4_8,cost_mechanistic
178,0,E,False,-0.25,0.4474,0.189,0.1895,0.1741,-0.4982,0.1983,,stage4_7,cost_mechanistic
179,2,A,True,1.1,0.2638,0.2929,0.2141,0.2292,0.4117,0.7295,,stage4_8,cost_mechanistic
180,3,D,True,1.1,0.2537,0.2627,0.2475,0.2361,0.1567,0.959,8.197,stage4_7,cost_mechanistic
181,3,E,True,1.05,0.2534,0.2624,0.2473,0.2369,0.091,0.9681,,stage4_7,cost_mechanistic
182,3,F,True,1.0999,0.253,0.2619,0.2485,0.2366,0.1318,0.9813,,stage4_8,cost_mechanistic
183,3,A,True,1.1,0.2541,0.2615,0.2481,0.2362,0.1187,0.9931,6.166,stage4_7,cost_mechanistic
184,1,D,False,0.1,0.2905,0.2233,0.2309,0.2553,-0.1372,0.2235,,stage4_8,cost_mechanistic
185,0,A,True,1.1,0.4557,0.1861,0.1866,0.1716,0.9017,0.2885,6.335,stage4_7,cost_mechanistic
186,3,D,False,0.1,0.2571,0.2531,0.251,0.2388,-0.8931,0.9038,6.343,stage4_7,cost_mechanistic
187,3,E,True,1.05,0.2567,0.2526,0.2506,0.2402,0.1462,0.9184,,stage4_7,cost_mechanistic
188,2,E,False,0.05,0.2659,0.2956,0.2155,0.223,-0.6795,0.6615,,stage4_7,cost_mechanistic
189,1,A,False,0.1,0.2893,0.2237,0.2313,0.2558,-0.1235,0.2112,,stage4_8,cost_mechanistic
190,0,D,False,0.1,0.4571,0.1845,0.1867,0.1717,-0.1885,0.2697,,stage4_8,cost_mechanistic
191,1,A,False,0.1,0.2882,0.224,0.2316,0.2562,-0.1112,0.2,,stage4_8,cost_mechanistic
192,0,A,True,1.1,0.4646,0.1819,0.1841,0.1694,0.8303,0.3527,4.688,stage4_7,cost_mechanistic
193,2,A,True,1.1,0.2701,0.2936,0.2144,0.2219,0.4385,0.7054,,stage4_8,cost_mechanistic
194,1,E,False,-0.25,0.2901,0.2252,0.2328,0.2519,-0.45,0.155,,stage4_7,cost_mechanistic
195,3,F,True,1.1,0.2561,0.2521,0.2523,0.2396,0.1816,0.9366,,stage4_8,cost_mechanistic
196,2,A,True,1.1,0.274,0.2918,0.2134,0.2208,0.3946,0.7448,,stage4_8,cost_mechanistic
197,3,F,True,1.0986,0.2555,0.2515,0.2538,0.2392,0.162,0.9528,10.282,stage4_7,cost_mechanistic
198,2,F,False,0.0918,0.276,0.2942,0.2077,0.2221,-0.653,0.6795,,stage4_8,cost_mechanistic
199,0,F,False,0.1,0.4665,0.1821,0.1819,0.1695,-0.2527,0.3274,8.514,stage4_7,cost_mechanistic
200,1,F,False,0.1,0.2903,0.2253,0.2323,0.2521,-0.055,0.1495,,stage4_8,cost_mechanistic
