step,goal_idx,condition,sr_success,reward_total,prob_A,prob_D,prob_F,prob_E,advantage,baseline,l22_think_phase,data_source,variant
27,3,E,True,1.0,0.2475,0.2492,0.2471,0.2562,0.6455,0.419,,stage4_7,cost_l22_deflect
28,0,A,True,1.0,0.2708,0.2484,0.2452,0.2356,0.9493,0.1456,,stage4_8,cost_l22_deflect
29,3,F,True,1.0,0.2457,0.2474,0.2526,0.2543,0.581,0.4771,,stage4_8,cost_l22_deflect
30,2,E,False,0.0,0.2438,0.2684,0.2575,0.2303,-0.4004,0.3604,,stage4_7,cost_l22_deflect
31,1,A,False,0.2067,0.2543,0.2521,0.2504,0.2432,0.2462,-0.0149,4.782,stage4_7,cost_l22_deflect
32,2,A,True,1.0,0.2498,0.2662,0.2554,0.2286,0.6396,0.4244,,stage4_8,cost_l22_deflect
33,2,F,True,1.0,0.248,0.2641,0.2609,0.2271,0.5756,0.4819,,stage4_8,cost_l22_deflect
34,3,E,False,0.0,0.2472,0.2488,0.2541,0.2499,-0.4771,0.4294,,stage4_7,cost_l22_deflect
35,2,D,True,0.9734,0.2464,0.2688,0.2591,0.2257,0.4915,0.5311,7.982,stage4_7,cost_l22_deflect
36,1,F,False,-0.6146,0.2562,0.254,0.2448,0.2449,-0.5997,-0.0749,16.048,stage4_7,cost_l22_deflect
37,1,D,False,0.0,0.2559,0.2547,0.2446,0.2447,0.0749,-0.0674,,stage4_8,cost_l22_deflect
38,3,F,True,1.0,0.2454,0.247,0.2595,0.248,0.5706,0.4865,,stage4_8,cost_l22_deflect
39,2,E,False,0.0,0.2478,0.2705,0.2607,0.221,-0.5311,0.478,,stage4_7,cost_l22_deflect
40,3,E,False,0.0,0.2469,0.2485,0.2611,0.2435,-0.4865,0.4378,,stage4_7,cost_l22_deflect
41,1,F,False,-0.0297,0.2558,0.2546,0.245,0.2446,0.0377,-0.0636,8.025,stage4_7,cost_l22_deflect
42,2,F,True,1.0,0.2461,0.2685,0.2657,0.2196,0.522,0.5302,,stage4_8,cost_l22_deflect
43,0,D,False,0.1026,0.271,0.248,0.2453,0.2358,-0.043,0.1413,6.21,stage4_7,cost_l22_deflect
44,2,A,True,1.0971,0.2515,0.2665,0.2637,0.2183,0.567,0.5869,6.285,stage4_7,cost_l22_deflect
45,0,E,False,-0.3,0.2725,0.2492,0.2465,0.2317,-0.4413,0.0972,,stage4_7,cost_l22_deflect
46,0,F,False,0.0,0.2729,0.2495,0.2456,0.232,-0.0972,0.0875,,stage4_8,cost_l22_deflect
47,3,E,True,1.0,0.2452,0.2468,0.2593,0.2488,0.5622,0.494,,stage4_7,cost_l22_deflect
48,2,A,True,1.0,0.2554,0.265,0.2623,0.2173,0.4131,0.6282,,stage4_8,cost_l22_deflect
49,2,D,True,1.0742,0.2539,0.2693,0.2606,0.2162,0.446,0.6728,6.599,stage4_7,cost_l22_deflect
50,2,D,True,1.0,0.2527,0.2725,0.2595,0.2153,0.3272,0.7055,,stage4_8,cost_l22_deflect
51,2,D,True,0.9734,0.2518,0.2751,0.2585,0.2147,0.2679,0.7323,7.982,stage4_7,cost_l22_deflect
52,0,A,True,1.0,0.2817,0.2464,0.2426,0.2293,0.9125,0.1787,,stage4_8,cost_l22_deflect
53,2,A,True,1.0971,0.2552,0.2737,0.2573,0.2138,0.3648,0.7688,6.285,stage4_7,cost_l22_deflect
54,0,D,False,0.0,0.2824,0.2447,0.2431,0.2297,-0.1787,0.1608,,stage4_8,cost_l22_deflect
55,0,F,False,0.0,0.2831,0.2452,0.2416,0.2301,-0.1608,0.1448,,stage4_8,cost_l22_deflect
56,1,F,False,0.0,0.2556,0.2544,0.2456,0.2444,0.0636,-0.0573,,stage4_8,cost_l22_deflect
57,0,D,False,0.1026,0.2832,0.2448,0.2417,0.2302,-0.0422,0.1405,6.21,stage4_7,cost_l22_deflect
58,2,F,False,-0.0228,0.2579,0.2767,0.2498,0.2157,-0.7915,0.6896,7.929,stage4_7,cost_l22_deflect
59,3,E,True,1.0,0.2437,0.2452,0.2576,0.2535,0.506,0.5446,,stage4_7,cost_l22_deflect
60,2,D,True,1.0,0.2567,0.2797,0.2487,0.2148,0.3104,0.7207,,stage4_8,cost_l22_deflect
61,3,D,True,1.0,0.2423,0.2495,0.2561,0.2521,0.4554,0.5902,,stage4_8,cost_l22_deflect
62,3,E,False,0.0,0.2441,0.2514,0.258,0.2466,-0.5902,0.5312,,stage4_7,cost_l22_deflect
63,2,F,True,1.0,0.2558,0.2786,0.2514,0.2142,0.2793,0.7486,,stage4_8,cost_l22_deflect
64,0,D,False,0.0,0.2838,0.2435,0.2421,0.2306,-0.1405,0.1265,,stage4_8,cost_l22_deflect
65,1,F,False,-0.0297,0.2555,0.2543,0.2458,0.2443,0.0276,-0.0545,8.025,stage4_7,cost_l22_deflect
66,0,F,False,0.0,0.2843,0.2439,0.241,0.2309,-0.1265,0.1138,,stage4_8,cost_l22_deflect
67,2,F,True,0.8806,0.2554,0.2781,0.2526,0.2139,0.132,0.7618,9.255,stage4_7,cost_l22_deflect
68,3,E,True,1.0,0.2427,0.2499,0.2565,0.251,0.4688,0.578,,stage4_7,cost_l22_deflect
69,0,A,True,1.0,0.2929,0.2408,0.238,0.2282,0.8862,0.2025,,stage4_8,cost_l22_deflect
70,3,F,True,1.0,0.2414,0.2485,0.2605,0.2496,0.422,0.6202,,stage4_8,cost_l22_deflect
71,0,A,True,1.2135,0.3029,0.2374,0.2346,0.2251,1.0111,0.3036,4.688,stage4_7,cost_l22_deflect
72,2,E,True,1.0,0.2547,0.2773,0.252,0.216,0.2382,0.7856,,stage4_7,cost_l22_deflect
73,3,F,True,0.8057,0.2408,0.2479,0.2622,0.249,0.1855,0.6388,10.282,stage4_7,cost_l22_deflect
74,1,F,False,0.0,0.2553,0.2542,0.2463,0.2442,0.0545,-0.0491,,stage4_8,cost_l22_deflect
75,3,F,True,1.0,0.2397,0.2468,0.2657,0.2478,0.3612,0.6749,,stage4_8,cost_l22_deflect
76,2,F,False,-0.0228,0.2573,0.2804,0.2444,0.2179,-0.8084,0.7048,7.929,stage4_7,cost_l22_deflect
77,0,A,False,0.0,0.2999,0.2384,0.2356,0.226,-0.3036,0.2732,,stage4_8,cost_l22_deflect
78,0,A,False,0.0,0.2973,0.2393,0.2366,0.2268,-0.2732,0.2459,,stage4_8,cost_l22_deflect
79,1,F,False,0.0,0.2552,0.254,0.2468,0.244,0.0491,-0.0442,,stage4_8,cost_l22_deflect
80,1,A,False,0.0,0.2556,0.2539,0.2466,0.2439,0.0442,-0.0397,,stage4_8,cost_l22_deflect
81,2,F,True,0.8806,0.2567,0.2797,0.2461,0.2175,0.1759,0.7224,9.255,stage4_7,cost_l22_deflect
82,0,F,False,0.0619,0.298,0.2398,0.2349,0.2273,-0.184,0.2275,6.768,stage4_7,cost_l22_deflect
83,2,D,True,1.0,0.2557,0.2824,0.2451,0.2167,0.2776,0.7501,,stage4_8,cost_l22_deflect
84,1,F,False,0.0,0.2555,0.2537,0.247,0.2438,0.0397,-0.0358,,stage4_8,cost_l22_deflect
85,0,F,False,0.0,0.299,0.2404,0.2328,0.2278,-0.2275,0.2047,,stage4_8,cost_l22_deflect
86,3,E,True,1.0,0.2388,0.2458,0.2645,0.2509,0.3251,0.7074,,stage4_7,cost_l22_deflect
87,1,F,False,0.0,0.2554,0.2536,0.2474,0.2437,0.0358,-0.0322,,stage4_8,cost_l22_deflect
88,3,E,False,0.0,0.2408,0.2479,0.267,0.2443,-0.7074,0.6367,,stage4_7,cost_l22_deflect
89,1,F,False,0.0706,0.255,0.2533,0.2483,0.2434,0.1028,-0.0219,6.649,stage4_7,cost_l22_deflect
90,0,A,True,1.0935,0.3078,0.2373,0.2299,0.225,0.8887,0.2936,6.335,stage4_7,cost_l22_deflect
91,3,A,True,1.1058,0.2452,0.2465,0.2654,0.243,0.4691,0.6836,6.166,stage4_7,cost_l22_deflect
92,0,F,False,0.0,0.309,0.2381,0.2272,0.2257,-0.2936,0.2642,,stage4_8,cost_l22_deflect
93,3,D,False,0.0929,0.2469,0.241,0.2674,0.2447,-0.5907,0.6245,6.343,stage4_7,cost_l22_deflect
94,1,A,True,0.9103,0.2639,0.2502,0.2453,0.2405,0.9322,0.0713,8.848,stage4_7,cost_l22_deflect
95,0,D,False,0.0,0.3102,0.2356,0.2278,0.2263,-0.2642,0.2378,,stage4_8,cost_l22_deflect
96,2,F,True,0.8806,0.2553,0.2819,0.2464,0.2164,0.1305,0.7632,9.255,stage4_7,cost_l22_deflect
97,0,D,False,0.0,0.3113,0.2335,0.2284,0.2269,-0.2378,0.214,,stage4_8,cost_l22_deflect
98,0,E,False,-0.3,0.3136,0.2347,0.2296,0.2222,-0.514,0.1626,,stage4_7,cost_l22_deflect
99,2,E,False,0.0,0.2574,0.2845,0.2483,0.2097,-0.7632,0.6869,,stage4_7,cost_l22_deflect
100,0,E,False,0.0,0.3143,0.2351,0.2299,0.2208,-0.1626,0.1464,,stage4_7,cost_l22_deflect
101,1,A,False,0.0,0.2632,0.2504,0.2456,0.2407,-0.0713,0.0642,,stage4_8,cost_l22_deflect
102,0,D,False,-0.3,0.3163,0.231,0.231,0.2217,-0.4464,0.1017,,stage4_7,cost_l22_deflect
103,2,D,False,-0.0556,0.2602,0.2773,0.2509,0.2116,-0.7424,0.6126,8.379,stage4_7,cost_l22_deflect
104,2,A,True,1.0,0.2639,0.2758,0.2496,0.2107,0.3874,0.6514,,stage4_8,cost_l22_deflect
105,0,D,False,0.0,0.3168,0.23,0.2312,0.222,-0.1017,0.0916,,stage4_8,cost_l22_deflect
106,0,F,False,0.0619,0.3169,0.2301,0.231,0.222,-0.0296,0.0886,6.768,stage4_7,cost_l22_deflect
107,0,F,False,-0.0654,0.3176,0.2305,0.2295,0.2224,-0.154,0.0732,8.514,stage4_7,cost_l22_deflect
108,0,E,False,-0.3,0.3193,0.2313,0.2304,0.219,-0.3732,0.0359,,stage4_7,cost_l22_deflect
109,2,D,True,1.0742,0.2623,0.2799,0.2482,0.2096,0.4228,0.6936,6.599,stage4_7,cost_l22_deflect
110,2,D,True,1.0,0.2611,0.2829,0.2471,0.2089,0.3064,0.7243,,stage4_8,cost_l22_deflect
111,3,A,True,1.0,0.2504,0.24,0.2661,0.2435,0.3755,0.6621,,stage4_8,cost_l22_deflect
112,2,A,False,0.0,0.2543,0.2859,0.2494,0.2105,-0.7243,0.6518,,stage4_8,cost_l22_deflect
113,0,A,True,1.0,0.3289,0.228,0.2271,0.216,0.9641,0.1323,,stage4_8,cost_l22_deflect
114,1,A,False,0.0,0.2626,0.2507,0.2458,0.2409,-0.0642,0.0578,,stage4_8,cost_l22_deflect
115,3,E,True,1.0,0.2494,0.239,0.2649,0.2467,0.3379,0.6959,,stage4_7,cost_l22_deflect
116,1,D,False,0.1124,0.2624,0.2512,0.2456,0.2408,0.0547,0.0632,6.075,stage4_7,cost_l22_deflect
117,2,F,True,1.0,0.2531,0.2845,0.2527,0.2097,0.3482,0.6867,,stage4_8,cost_l22_deflect
118,1,D,False,0.0,0.2627,0.2506,0.2458,0.241,-0.0632,0.0569,,stage4_8,cost_l22_deflect
119,2,E,False,0.0,0.2549,0.2868,0.2545,0.2038,-0.6867,0.618,,stage4_7,cost_l22_deflect
120,1,F,False,0.0,0.2629,0.2508,0.2453,0.2411,-0.0569,0.0512,,stage4_8,cost_l22_deflect
121,1,D,False,0.0,0.263,0.2503,0.2454,0.2413,-0.0512,0.0461,,stage4_8,cost_l22_deflect
122,2,A,True,1.0,0.2586,0.2852,0.2532,0.203,0.382,0.6562,,stage4_8,cost_l22_deflect
123,1,A,False,0.0,0.2626,0.2504,0.2456,0.2414,-0.0461,0.0415,,stage4_8,cost_l22_deflect
124,1,F,False,-0.6146,0.2648,0.2524,0.2395,0.2433,-0.6561,-0.0241,16.048,stage4_7,cost_l22_deflect
125,3,F,True,0.8057,0.249,0.2387,0.266,0.2463,0.1098,0.7068,10.282,stage4_7,cost_l22_deflect
126,1,D,False,0.0,0.2647,0.2527,0.2394,0.2432,0.0241,-0.0217,,stage4_8,cost_l22_deflect
127,1,A,False,0.0,0.2649,0.2526,0.2394,0.2431,0.0217,-0.0195,,stage4_8,cost_l22_deflect
128,3,F,True,1.0,0.2481,0.2378,0.2688,0.2454,0.2932,0.7362,,stage4_8,cost_l22_deflect
129,2,F,True,1.0,0.2574,0.2838,0.2565,0.2023,0.3438,0.6906,,stage4_8,cost_l22_deflect
130,1,F,False,0.0,0.2649,0.2525,0.2396,0.2431,0.0195,-0.0176,,stage4_8,cost_l22_deflect
131,0,A,True,1.0,0.3375,0.225,0.2241,0.2133,0.8677,0.2191,,stage4_8,cost_l22_deflect
132,2,D,True,1.0,0.2563,0.2868,0.2553,0.2016,0.3094,0.7215,,stage4_8,cost_l22_deflect
133,0,D,False,-0.3,0.3402,0.2203,0.2252,0.2143,-0.5191,0.1672,,stage4_7,cost_l22_deflect
134,3,F,True,1.0,0.2472,0.237,0.2713,0.2445,0.2638,0.7625,,stage4_8,cost_l22_deflect
135,2,D,True,1.0742,0.255,0.2903,0.254,0.2007,0.3527,0.7568,6.599,stage4_7,cost_l22_deflect
136,1,A,True,1.2347,0.277,0.2482,0.2357,0.2391,1.2523,0.1076,4.398,stage4_7,cost_l22_deflect
137,3,F,False,0.1037,0.2493,0.239,0.265,0.2467,-0.6589,0.6967,6.195,stage4_7,cost_l22_deflect
138,1,A,False,0.0,0.2759,0.2486,0.236,0.2394,-0.1076,0.0969,,stage4_8,cost_l22_deflect
139,1,D,False,0.0,0.2763,0.2477,0.2363,0.2397,-0.0969,0.0872,,stage4_8,cost_l22_deflect
140,1,D,False,0.0,0.2766,0.2469,0.2365,0.24,-0.0872,0.0785,,stage4_8,cost_l22_deflect
141,3,A,True,0.9206,0.2514,0.2383,0.2642,0.246,0.224,0.7191,8.706,stage4_7,cost_l22_deflect
142,1,D,False,0.0,0.2769,0.2462,0.2367,0.2402,-0.0785,0.0706,,stage4_8,cost_l22_deflect
143,1,E,False,0.0,0.2772,0.2464,0.2369,0.2395,-0.0706,0.0636,,stage4_7,cost_l22_deflect
144,1,D,False,-0.4703,0.2792,0.2414,0.2384,0.241,-0.5339,0.0102,14.068,stage4_7,cost_l22_deflect
145,1,A,False,0.0,0.2791,0.2414,0.2384,0.241,-0.0102,0.0092,,stage4_8,cost_l22_deflect
146,0,A,False,0.0,0.3385,0.2209,0.2258,0.2148,-0.1672,0.1504,,stage4_8,cost_l22_deflect
147,0,D,False,0.0,0.3393,0.2195,0.2261,0.2151,-0.1504,0.1354,,stage4_8,cost_l22_deflect
148,2,D,True,1.0,0.2541,0.2927,0.2531,0.2001,0.2432,0.7811,,stage4_8,cost_l22_deflect
149,1,E,True,1.0,0.2753,0.2386,0.2357,0.2503,0.9908,0.1082,,stage4_7,cost_l22_deflect
150,0,D,False,0.1836,0.339,0.22,0.226,0.215,0.0482,0.1402,5.099,stage4_7,cost_l22_deflect
151,2,F,False,0.0,0.2565,0.296,0.2458,0.2017,-0.7811,0.703,,stage4_8,cost_l22_deflect
152,3,F,True,1.0,0.2505,0.2375,0.2669,0.2451,0.2809,0.7471,,stage4_8,cost_l22_deflect
153,2,D,True,0.9734,0.2555,0.2986,0.2449,0.201,0.2704,0.73,7.982,stage4_7,cost_l22_deflect
154,0,A,True,1.2135,0.3497,0.2164,0.2223,0.2116,1.0733,0.2475,4.688,stage4_7,cost_l22_deflect
155,3,A,True,0.9206,0.2521,0.237,0.2663,0.2446,0.1735,0.7645,8.706,stage4_7,cost_l22_deflect
156,2,A,False,0.0,0.2486,0.3019,0.247,0.2025,-0.73,0.657,,stage4_8,cost_l22_deflect
157,0,A,True,1.0,0.3572,0.2139,0.2197,0.2092,0.7525,0.3228,,stage4_8,cost_l22_deflect
158,1,A,True,1.2347,0.2863,0.2351,0.2322,0.2464,1.1265,0.2209,4.398,stage4_7,cost_l22_deflect
159,2,D,True,1.0,0.2474,0.3052,0.2458,0.2016,0.343,0.6913,,stage4_8,cost_l22_deflect
160,2,E,False,0.0,0.249,0.3079,0.2474,0.1957,-0.6913,0.6222,,stage4_7,cost_l22_deflect
161,2,F,True,1.0,0.2479,0.3061,0.251,0.195,0.3778,0.66,,stage4_8,cost_l22_deflect
162,2,F,False,0.0502,0.2497,0.3089,0.2452,0.1961,-0.6098,0.599,6.928,stage4_7,cost_l22_deflect
163,1,F,False,-0.6146,0.2895,0.2371,0.2246,0.2487,-0.8355,0.1373,16.048,stage4_7,cost_l22_deflect
164,0,D,False,0.0,0.3589,0.2111,0.2203,0.2097,-0.3228,0.2905,,stage4_8,cost_l22_deflect
165,0,A,False,0.1875,0.3579,0.2114,0.2207,0.2101,-0.103,0.2802,5.045,stage4_7,cost_l22_deflect
166,3,F,True,1.0,0.2513,0.2363,0.2686,0.2438,0.2355,0.788,,stage4_8,cost_l22_deflect
167,0,A,False,0.1875,0.357,0.2117,0.221,0.2103,-0.0927,0.2709,5.045,stage4_7,cost_l22_deflect
168,3,D,True,1.0,0.2507,0.2382,0.2678,0.2432,0.212,0.8092,,stage4_8,cost_l22_deflect
169,2,E,False,0.0,0.2511,0.3112,0.2466,0.1911,-0.599,0.5391,,stage4_7,cost_l22_deflect
170,1,A,False,0.0,0.2881,0.2376,0.225,0.2492,-0.1373,0.1236,,stage4_8,cost_l22_deflect
171,1,E,False,0.0,0.2887,0.2379,0.2253,0.2481,-0.1236,0.1112,,stage4_7,cost_l22_deflect
172,3,A,True,1.0,0.2525,0.2377,0.2672,0.2426,0.1908,0.8283,,stage4_8,cost_l22_deflect
173,1,F,False,0.0,0.2891,0.2382,0.2243,0.2484,-0.1112,0.1001,,stage4_8,cost_l22_deflect
174,0,E,False,-0.3,0.3601,0.2126,0.222,0.2053,-0.5709,0.2138,,stage4_7,cost_l22_deflect
175,1,A,False,0.0,0.2881,0.2385,0.2246,0.2487,-0.1001,0.0901,,stage4_8,cost_l22_deflect
176,0,D,False,0.1836,0.3602,0.2123,0.2221,0.2054,-0.0303,0.2108,5.099,stage4_7,cost_l22_deflect
177,3,E,True,1.0,0.252,0.2372,0.2666,0.2442,0.1717,0.8455,,stage4_7,cost_l22_deflect
178,3,A,True,1.0,0.2534,0.2368,0.266,0.2438,0.1545,0.8609,,stage4_8,cost_l22_deflect
179,1,E,True,1.0,0.2843,0.236,0.2223,0.2574,0.9099,0.1811,,stage4_7,cost_l22_deflect
180,0,E,False,-0.3,0.363,0.2132,0.223,0.2009,-0.5108,0.1597,,stage4_7,cost_l22_deflect
181,1,D,False,0.0,0.285,0.2343,0.2228,0.2579,-0.1811,0.163,,stage4_8,cost_l22_deflect
182,1,D,False,0.0,0.2856,0.2328,0.2231,0.2584,-0.163,0.1467,,stage4_8,cost_l22_deflect
183,0,D,False,-0.3,0.3655,0.2091,0.2238,0.2016,-0.4597,0.1138,,stage4_7,cost_l22_deflect
184,0,F,False,0.0,0.3662,0.2093,0.2228,0.2018,-0.1138,0.1024,,stage4_8,cost_l22_deflect
185,1,A,False,0.2067,0.2862,0.2326,0.223,0.2582,0.06,0.1527,4.782,stage4_7,cost_l22_deflect
186,0,F,False,0.0619,0.3664,0.2093,0.2224,0.2018,-0.0405,0.0983,6.768,stage4_7,cost_l22_deflect
187,2,E,False,0.0,0.2523,0.3133,0.2478,0.1866,-0.5391,0.4852,,stage4_7,cost_l22_deflect
188,1,E,False,0.0,0.2869,0.233,0.2233,0.2568,-0.1527,0.1374,,stage4_7,cost_l22_deflect
189,0,F,False,0.0,0.367,0.2095,0.2215,0.202,-0.0983,0.0885,,stage4_8,cost_l22_deflect
190,0,D,False,0.0,0.3675,0.2087,0.2217,0.2021,-0.0885,0.0797,,stage4_8,cost_l22_deflect
191,3,E,True,1.0,0.253,0.2364,0.2655,0.2451,0.1391,0.8748,,stage4_7,cost_l22_deflect
192,3,F,True,0.8057,0.2532,0.2366,0.2649,0.2453,-0.0691,0.8679,10.282,stage4_7,cost_l22_deflect
193,2,D,True,1.0,0.2503,0.3184,0.2458,0.1855,0.5148,0.5367,,stage4_8,cost_l22_deflect
194,1,E,False,0.0,0.2874,0.2334,0.2237,0.2555,-0.1374,0.1237,,stage4_7,cost_l22_deflect
195,2,A,True,0.961,0.2544,0.3163,0.2446,0.1848,0.4244,0.5791,8.152,stage4_7,cost_l22_deflect
196,3,A,True,1.0,0.2545,0.2362,0.2644,0.2449,0.1321,0.8811,,stage4_8,cost_l22_deflect
197,0,A,False,0.1875,0.3686,0.2084,0.2213,0.2018,0.1079,0.0904,5.045,stage4_7,cost_l22_deflect
198,2,F,True,1.0,0.2531,0.3143,0.2486,0.1841,0.4209,0.6212,,stage4_8,cost_l22_deflect
199,1,A,True,0.9103,0.2952,0.2309,0.2214,0.2525,0.7866,0.2023,8.848,stage4_7,cost_l22_deflect
200,0,A,True,1.0,0.3775,0.2054,0.218,0.199,0.9096,0.1814,,stage4_8,cost_l22_deflect
