step,goal_idx,condition,sr_success,reward_total,prob_A,prob_D,prob_F,prob_E,advantage,baseline,l22_think_phase,data_source,variant
62,2,F,False,0.0254,0.2593,0.2633,0.2354,0.242,-0.7021,0.6573,6.928,stage4_7,cost_mechanistic
63,1,F,False,0.0901,0.2832,0.251,0.238,0.2278,-0.2138,0.2824,,stage4_8,cost_mechanistic
64,0,A,True,1.1,0.2822,0.2404,0.2413,0.236,0.9786,0.2193,,stage4_8,cost_mechanistic
65,1,A,False,0.1,0.2814,0.2516,0.2386,0.2283,-0.1824,0.2642,,stage4_8,cost_mechanistic
66,1,F,False,0.0896,0.2821,0.2521,0.237,0.2288,-0.1747,0.2467,8.025,stage4_7,cost_mechanistic
67,0,A,False,0.1,0.2811,0.2408,0.2417,0.2364,-0.1193,0.2074,,stage4_8,cost_mechanistic
68,3,D,True,1.1,0.2423,0.2459,0.2506,0.2612,0.1977,0.9221,,stage4_8,cost_mechanistic
69,0,A,False,0.1,0.2801,0.2412,0.2421,0.2367,-0.1074,0.1966,,stage4_8,cost_mechanistic
70,2,A,False,0.1,0.254,0.2653,0.237,0.2437,-0.5573,0.6016,,stage4_8,cost_mechanistic
71,3,D,True,1.1,0.2418,0.2476,0.25,0.2606,0.1779,0.9399,,stage4_8,cost_mechanistic
72,2,D,True,1.1,0.2523,0.2701,0.2355,0.2421,0.4984,0.6514,,stage4_8,cost_mechanistic
73,0,D,False,0.1,0.2804,0.2403,0.2423,0.237,-0.0966,0.187,,stage4_8,cost_mechanistic
74,1,A,False,0.1,0.2807,0.2526,0.2375,0.2292,-0.1467,0.2321,4.782,stage4_7,cost_mechanistic
75,3,F,True,1.0986,0.2414,0.2471,0.2515,0.26,0.1587,0.9557,10.282,stage4_7,cost_mechanistic
76,3,D,True,1.1,0.2409,0.2485,0.2511,0.2595,0.1443,0.9702,,stage4_8,cost_mechanistic
77,1,F,False,0.0866,0.2812,0.2531,0.2361,0.2296,-0.1455,0.2175,,stage4_8,cost_mechanistic
78,0,E,False,-0.25,0.282,0.2414,0.2435,0.233,-0.437,0.1433,,stage4_7,cost_mechanistic
79,3,E,True,1.05,0.2407,0.2482,0.2508,0.2603,0.0798,0.9781,,stage4_7,cost_mechanistic
80,2,A,True,1.1,0.2565,0.2684,0.2342,0.2408,0.4486,0.6963,,stage4_8,cost_mechanistic
81,0,F,False,0.1,0.2822,0.2416,0.2431,0.2331,-0.0433,0.1389,6.768,stage4_7,cost_mechanistic
82,1,A,False,0.1,0.2801,0.2535,0.2365,0.2299,-0.1175,0.2058,4.782,stage4_7,cost_mechanistic
83,0,D,False,0.1,0.2824,0.2412,0.2433,0.2332,-0.0389,0.135,5.099,stage4_7,cost_mechanistic
84,0,A,True,1.1,0.2918,0.238,0.24,0.2302,0.965,0.2315,,stage4_8,cost_mechanistic
85,0,D,False,0.1,0.2923,0.2368,0.2404,0.2305,-0.1315,0.2184,6.21,stage4_7,cost_mechanistic
86,2,D,True,1.1,0.2551,0.2723,0.233,0.2395,0.4037,0.7366,7.982,stage4_7,cost_mechanistic
87,2,F,False,0.0254,0.2572,0.2748,0.2266,0.2414,-0.7113,0.6655,6.928,stage4_7,cost_mechanistic
88,3,A,True,1.1,0.2418,0.2478,0.2504,0.2599,0.1219,0.9903,6.166,stage4_7,cost_mechanistic
89,2,A,True,1.1,0.2614,0.2731,0.2254,0.2401,0.4345,0.709,6.285,stage4_7,cost_mechanistic
90,3,F,True,1.0997,0.2415,0.2475,0.2515,0.2595,0.1094,1.0013,,stage4_8,cost_mechanistic
91,3,A,True,1.1,0.2424,0.2472,0.2512,0.2592,0.0987,1.0111,4.599,stage4_7,cost_mechanistic
92,1,D,True,1.1,0.2765,0.262,0.2339,0.2275,0.8942,0.2952,14.812,stage4_7,cost_mechanistic
93,3,F,True,1.1,0.2422,0.2469,0.252,0.2589,0.0889,1.02,,stage4_8,cost_mechanistic
94,0,F,False,0.1,0.2928,0.2371,0.2393,0.2308,-0.1184,0.2065,,stage4_8,cost_mechanistic
95,0,D,False,-0.25,0.2947,0.2329,0.2405,0.2319,-0.4565,0.1609,,stage4_7,cost_mechanistic
96,0,D,False,0.1,0.2949,0.2324,0.2406,0.2321,-0.0609,0.1548,5.099,stage4_7,cost_mechanistic
97,0,A,True,1.1,0.3042,0.2293,0.2374,0.2291,0.9452,0.2493,,stage4_8,cost_mechanistic
98,2,D,True,1.1,0.2599,0.2769,0.2243,0.2389,0.391,0.7481,,stage4_8,cost_mechanistic
99,2,F,True,1.1,0.2589,0.2756,0.2275,0.238,0.3519,0.7833,,stage4_8,cost_mechanistic
100,3,F,True,1.0986,0.2419,0.2467,0.2527,0.2586,0.0785,1.0279,10.282,stage4_7,cost_mechanistic
101,0,A,True,1.1,0.3127,0.2266,0.2345,0.2263,0.8507,0.3344,4.688,stage4_7,cost_mechanistic
102,2,F,True,1.1,0.2579,0.2745,0.2304,0.2372,0.3167,0.8149,,stage4_8,cost_mechanistic
103,2,A,True,1.1,0.2606,0.2734,0.2296,0.2363,0.2851,0.8434,5.957,stage4_7,cost_mechanistic
104,1,A,True,1.1,0.2844,0.259,0.2315,0.2252,0.8048,0.3757,4.398,stage4_7,cost_mechanistic
105,0,D,False,0.1,0.3137,0.2244,0.235,0.2268,-0.2344,0.311,,stage4_8,cost_mechanistic
106,1,E,False,0.05,0.2856,0.26,0.2323,0.2222,-0.3257,0.3431,,stage4_7,cost_mechanistic
107,1,F,False,0.1,0.2865,0.2607,0.23,0.2228,-0.2431,0.3188,,stage4_8,cost_mechanistic
108,3,A,True,1.1,0.2426,0.2465,0.2525,0.2584,0.0721,1.0351,,stage4_8,cost_mechanistic
109,2,F,True,1.1,0.2598,0.2725,0.232,0.2357,0.2566,0.8691,,stage4_8,cost_mechanistic
110,0,F,False,0.1,0.3147,0.2249,0.2331,0.2273,-0.211,0.2899,,stage4_8,cost_mechanistic
111,2,D,True,1.1,0.259,0.2748,0.2313,0.235,0.2309,0.8922,,stage4_8,cost_mechanistic
112,3,E,True,1.05,0.2426,0.2464,0.2525,0.2585,0.0149,1.0366,,stage4_7,cost_mechanistic
113,0,A,False,0.1,0.3128,0.2255,0.2337,0.2279,-0.1899,0.2709,,stage4_8,cost_mechanistic
114,3,F,True,1.1,0.2424,0.2462,0.2531,0.2583,0.0634,1.0429,,stage4_8,cost_mechanistic
115,2,D,True,1.1,0.2582,0.2768,0.2307,0.2344,0.2078,0.913,,stage4_8,cost_mechanistic
116,2,E,True,1.05,0.2578,0.2763,0.2303,0.2356,0.137,0.9267,,stage4_7,cost_mechanistic
117,1,A,False,0.1,0.2844,0.2616,0.2307,0.2234,-0.2188,0.2969,,stage4_8,cost_mechanistic
118,0,A,True,1.1,0.321,0.2229,0.2309,0.2252,0.8291,0.3538,4.688,stage4_7,cost_mechanistic
119,2,D,True,1.1,0.2571,0.278,0.2298,0.2351,0.1733,0.944,,stage4_8,cost_mechanistic
120,3,A,True,1.1,0.2429,0.2461,0.2529,0.2581,0.0571,1.0486,,stage4_8,cost_mechanistic
121,3,E,False,0.05,0.2459,0.2492,0.2561,0.2488,-0.9986,0.9488,,stage4_7,cost_mechanistic
122,0,D,False,-0.25,0.3238,0.2175,0.2323,0.2265,-0.6038,0.2934,,stage4_7,cost_mechanistic
123,0,A,True,1.1,0.3318,0.215,0.2294,0.2238,0.8066,0.3741,,stage4_8,cost_mechanistic
124,1,A,False,0.1,0.2824,0.2623,0.2313,0.224,-0.1969,0.2772,,stage4_8,cost_mechanistic
125,2,A,True,1.1,0.2586,0.2773,0.2294,0.2346,0.156,0.9596,8.152,stage4_7,cost_mechanistic
126,1,A,False,0.1,0.2807,0.263,0.2318,0.2245,-0.1772,0.2595,,stage4_8,cost_mechanistic
127,2,A,True,1.1,0.26,0.2768,0.229,0.2342,0.1404,0.9736,,stage4_8,cost_mechanistic
128,1,F,False,0.0984,0.2813,0.2635,0.2304,0.2248,-0.1611,0.2434,16.048,stage4_7,cost_mechanistic
129,0,A,False,0.0998,0.3291,0.2158,0.2304,0.2247,-0.2742,0.3466,5.045,stage4_7,cost_mechanistic
130,1,A,False,0.1,0.2799,0.264,0.2308,0.2252,-0.1434,0.229,,stage4_8,cost_mechanistic
131,1,A,False,0.1,0.2787,0.2645,0.2312,0.2256,-0.129,0.2161,4.782,stage4_7,cost_mechanistic
132,0,E,False,0.05,0.3305,0.2164,0.2311,0.222,-0.2966,0.317,,stage4_7,cost_mechanistic
133,0,D,False,0.1,0.3316,0.2144,0.2315,0.2225,-0.217,0.2953,6.21,stage4_7,cost_mechanistic
134,2,A,False,0.1,0.2517,0.2802,0.2314,0.2367,-0.8736,0.8863,,stage4_8,cost_mechanistic
135,2,A,False,0.1,0.2444,0.2833,0.2334,0.2389,-0.7863,0.8077,,stage4_8,cost_mechanistic
136,2,E,False,0.05,0.2465,0.2862,0.2354,0.2319,-0.7577,0.7319,,stage4_7,cost_mechanistic
137,1,E,True,1.05,0.2757,0.2619,0.2292,0.2332,0.8339,0.2995,,stage4_7,cost_mechanistic
138,1,E,False,0.05,0.2766,0.2627,0.2298,0.231,-0.2495,0.2746,,stage4_7,cost_mechanistic
139,3,E,False,0.05,0.2486,0.2519,0.2591,0.2405,-0.8988,0.8589,,stage4_7,cost_mechanistic
140,0,A,False,0.0998,0.3296,0.215,0.2322,0.2231,-0.1955,0.2757,5.045,stage4_7,cost_mechanistic
141,1,A,False,0.1,0.2749,0.2633,0.2303,0.2315,-0.1746,0.2571,,stage4_8,cost_mechanistic
142,1,D,False,0.1,0.2755,0.2618,0.2307,0.2319,-0.1571,0.2414,6.075,stage4_7,cost_mechanistic
143,2,A,True,1.1,0.25,0.2847,0.2344,0.231,0.3681,0.7687,,stage4_8,cost_mechanistic
144,3,A,True,1.1,0.2508,0.2511,0.2582,0.2398,0.2411,0.883,,stage4_8,cost_mechanistic
145,1,D,False,0.1,0.2761,0.2605,0.2311,0.2323,-0.1414,0.2273,,stage4_8,cost_mechanistic
146,3,A,True,1.1,0.2529,0.2504,0.2575,0.2392,0.217,0.9047,,stage4_8,cost_mechanistic
147,0,D,False,0.1,0.3305,0.2135,0.2326,0.2235,-0.1757,0.2582,,stage4_8,cost_mechanistic
148,2,E,False,0.05,0.252,0.2874,0.2362,0.2245,-0.7187,0.6968,,stage4_7,cost_mechanistic
149,0,A,True,1.1,0.3388,0.2109,0.2296,0.2207,0.8418,0.3423,,stage4_8,cost_mechanistic
150,0,A,True,1.1,0.3464,0.2086,0.2269,0.2182,0.7577,0.4181,4.688,stage4_7,cost_mechanistic
151,0,A,True,1.1,0.3531,0.2065,0.2245,0.2159,0.6819,0.4863,,stage4_8,cost_mechanistic
152,3,E,True,1.05,0.2524,0.25,0.2571,0.2405,0.1453,0.9192,,stage4_7,cost_mechanistic
153,3,F,True,1.1,0.2518,0.2494,0.2588,0.24,0.1808,0.9373,,stage4_8,cost_mechanistic
154,3,E,True,1.05,0.2515,0.2491,0.2584,0.241,0.1127,0.9486,,stage4_7,cost_mechanistic
155,1,A,False,0.1,0.2749,0.261,0.2315,0.2327,-0.1273,0.2145,,stage4_8,cost_mechanistic
156,1,E,False,0.05,0.2754,0.2615,0.2319,0.2312,-0.1645,0.1981,,stage4_7,cost_mechanistic
157,3,E,True,1.05,0.2512,0.2488,0.2581,0.2419,0.1014,0.9587,,stage4_7,cost_mechanistic
158,1,F,False,0.0896,0.2758,0.2618,0.2309,0.2314,-0.1085,0.1872,8.025,stage4_7,cost_mechanistic
159,1,F,False,0.0901,0.2762,0.2621,0.23,0.2317,-0.0972,0.1775,,stage4_8,cost_mechanistic
160,0,E,False,0.05,0.3554,0.2072,0.2253,0.212,-0.4363,0.4427,,stage4_7,cost_mechanistic
161,2,A,True,1.1,0.2558,0.2857,0.235,0.2235,0.4032,0.7371,,stage4_8,cost_mechanistic
162,0,F,True,1.1,0.3517,0.206,0.2314,0.2108,0.6573,0.5084,7.755,stage4_7,cost_mechanistic
163,2,D,False,0.1,0.2582,0.2795,0.237,0.2253,-0.6371,0.6734,8.379,stage4_7,cost_mechanistic
164,0,A,True,1.1,0.3576,0.2042,0.2292,0.2089,0.5916,0.5676,,stage4_8,cost_mechanistic
165,1,A,True,1.1,0.2852,0.2586,0.2273,0.2289,0.9225,0.2698,4.398,stage4_7,cost_mechanistic
166,3,D,False,0.1,0.2539,0.2408,0.2609,0.2444,-0.8587,0.8728,6.343,stage4_7,cost_mechanistic
167,1,F,False,0.0998,0.2858,0.2592,0.2257,0.2293,-0.17,0.2528,,stage4_8,cost_mechanistic
168,3,F,True,1.0999,0.2531,0.2401,0.2631,0.2437,0.227,0.8956,,stage4_8,cost_mechanistic
169,1,A,True,1.1,0.2941,0.2559,0.2232,0.2267,0.8472,0.3375,8.848,stage4_7,cost_mechanistic
170,3,A,True,1.1,0.255,0.2395,0.2623,0.2431,0.2044,0.916,6.166,stage4_7,cost_mechanistic
171,0,E,False,0.05,0.3604,0.205,0.2303,0.2044,-0.5176,0.5158,,stage4_7,cost_mechanistic
172,1,D,False,0.1,0.2951,0.2537,0.2238,0.2274,-0.2375,0.3137,6.075,stage4_7,cost_mechanistic
173,2,E,False,0.05,0.26,0.2817,0.2386,0.2197,-0.6234,0.6111,,stage4_7,cost_mechanistic
174,2,D,True,1.1,0.2582,0.2865,0.237,0.2183,0.4889,0.66,,stage4_8,cost_mechanistic
175,1,F,False,0.0901,0.296,0.2543,0.2218,0.2279,-0.2237,0.2914,,stage4_8,cost_mechanistic
176,1,F,False,0.0902,0.2968,0.2549,0.22,0.2283,-0.2011,0.2713,6.649,stage4_7,cost_mechanistic
177,2,A,False,0.1,0.2529,0.2888,0.2386,0.2197,-0.56,0.604,,stage4_8,cost_mechanistic
178,0,D,False,0.1,0.3626,0.2014,0.2311,0.205,-0.4158,0.4742,,stage4_8,cost_mechanistic
179,1,A,True,1.1,0.305,0.2517,0.2176,0.2257,0.8287,0.3541,4.398,stage4_7,cost_mechanistic
180,1,F,False,0.0998,0.306,0.2524,0.2153,0.2262,-0.2544,0.3287,,stage4_8,cost_mechanistic
181,1,A,True,1.1,0.3136,0.2494,0.2131,0.2238,0.7713,0.4058,8.848,stage4_7,cost_mechanistic
182,0,A,False,0.0998,0.3589,0.2025,0.2325,0.2061,-0.3744,0.4368,5.045,stage4_7,cost_mechanistic
183,1,F,False,0.0901,0.315,0.2502,0.2103,0.2244,-0.3158,0.3742,,stage4_8,cost_mechanistic
184,0,E,False,-0.25,0.3626,0.2035,0.2338,0.2001,-0.6868,0.3681,,stage4_7,cost_mechanistic
185,2,D,True,1.1,0.2511,0.2937,0.2369,0.2183,0.496,0.6536,,stage4_8,cost_mechanistic
186,3,A,True,1.1,0.2568,0.239,0.2617,0.2425,0.184,0.9344,8.706,stage4_7,cost_mechanistic
187,3,D,False,0.1,0.2594,0.2314,0.2644,0.2448,-0.8344,0.851,6.343,stage4_7,cost_mechanistic
188,1,A,False,0.1,0.3123,0.2513,0.2111,0.2253,-0.2742,0.3468,,stage4_8,cost_mechanistic
189,3,F,False,0.1,0.262,0.2335,0.2573,0.2472,-0.751,0.7759,6.195,stage4_7,cost_mechanistic
190,0,F,False,0.1,0.3642,0.2039,0.2313,0.2006,-0.2681,0.3413,,stage4_8,cost_mechanistic
191,0,F,True,1.1,0.3596,0.2026,0.2385,0.1993,0.7587,0.4172,7.755,stage4_7,cost_mechanistic
192,1,A,False,0.1,0.3099,0.2522,0.2118,0.2261,-0.2468,0.3221,,stage4_8,cost_mechanistic
193,3,D,False,0.1,0.2641,0.2274,0.2594,0.2491,-0.6759,0.7083,6.343,stage4_7,cost_mechanistic
194,2,F,True,1.1,0.2498,0.2918,0.2411,0.2173,0.4464,0.6982,,stage4_8,cost_mechanistic
195,1,E,True,1.05,0.3067,0.2502,0.2104,0.2328,0.7279,0.3949,,stage4_7,cost_mechanistic
196,1,E,False,0.05,0.3082,0.2511,0.2111,0.2296,-0.3449,0.3604,,stage4_7,cost_mechanistic
197,2,D,True,1.1,0.2483,0.2958,0.2397,0.2162,0.4018,0.7384,,stage4_8,cost_mechanistic
198,0,F,False,0.1,0.3615,0.2032,0.2355,0.1998,-0.3172,0.3854,,stage4_8,cost_mechanistic
199,3,E,True,1.05,0.263,0.2265,0.2582,0.2523,0.3417,0.7424,,stage4_7,cost_mechanistic
200,3,D,True,1.1,0.2618,0.2297,0.2571,0.2513,0.3576,0.7782,6.91,stage4_7,cost_mechanistic
