step,goal_idx,condition,sr_success,reward_total,prob_A,prob_D,prob_F,prob_E,advantage,baseline,l22_think_phase,data_source,variant
40,3,A,True,1.1,0.2404,0.2511,0.2558,0.2527,0.4367,0.7069,8.706,stage4_7,cost_mechanistic
41,0,F,False,0.1,0.2733,0.2433,0.2422,0.2413,-0.1204,0.2083,,stage4_8,cost_mechanistic
42,2,A,False,0.1,0.2396,0.2535,0.2464,0.2606,-0.4134,0.4721,,stage4_8,cost_mechanistic
43,0,F,False,0.1,0.2737,0.2436,0.2412,0.2416,-0.1083,0.1975,,stage4_8,cost_mechanistic
44,0,A,True,1.1,0.2824,0.2406,0.2383,0.2386,0.9025,0.2877,4.688,stage4_7,cost_mechanistic
45,0,F,False,0.1,0.2832,0.2411,0.2366,0.2391,-0.1877,0.269,,stage4_8,cost_mechanistic
46,2,F,False,0.0918,0.2406,0.2547,0.2429,0.2618,-0.3803,0.434,,stage4_8,cost_mechanistic
47,2,E,False,0.05,0.2418,0.256,0.2441,0.2582,-0.384,0.3956,,stage4_7,cost_mechanistic
48,1,A,False,0.1,0.2622,0.25,0.2486,0.2393,0.0237,0.0787,4.782,stage4_7,cost_mechanistic
49,2,E,True,1.05,0.2398,0.2537,0.242,0.2644,0.6544,0.4611,,stage4_7,cost_mechanistic
50,3,D,True,1.1,0.2392,0.2548,0.2545,0.2515,0.3931,0.7462,6.91,stage4_7,cost_mechanistic
51,3,F,False,-0.25,0.2421,0.2581,0.2452,0.2546,-0.9962,0.6466,,stage4_7,cost_mechanistic
52,2,E,False,0.05,0.241,0.2551,0.2433,0.2605,-0.4111,0.42,,stage4_7,cost_mechanistic
53,0,A,True,1.1,0.2913,0.2384,0.2339,0.2364,0.831,0.3521,6.335,stage4_7,cost_mechanistic
54,3,E,True,1.05,0.2409,0.2567,0.244,0.2584,0.4034,0.687,,stage4_7,cost_mechanistic
55,1,A,False,0.1,0.2624,0.2499,0.2485,0.2392,0.0213,0.0808,,stage4_8,cost_mechanistic
56,3,D,True,1.1,0.2396,0.2606,0.2427,0.257,0.413,0.7283,,stage4_8,cost_mechanistic
57,0,F,False,0.1,0.2923,0.239,0.2316,0.2371,-0.2521,0.3269,,stage4_8,cost_mechanistic
58,2,D,True,1.1,0.239,0.2616,0.2412,0.2582,0.68,0.488,,stage4_8,cost_mechanistic
59,3,E,True,1.05,0.2387,0.2595,0.2417,0.2601,0.3217,0.7604,,stage4_7,cost_mechanistic
60,0,A,True,1.1,0.2999,0.2364,0.2291,0.2345,0.7731,0.4042,4.688,stage4_7,cost_mechanistic
61,1,D,False,0.1,0.2623,0.2501,0.2485,0.2391,0.0192,0.0827,,stage4_8,cost_mechanistic
62,2,D,True,1.1,0.2372,0.2675,0.2394,0.256,0.612,0.5492,7.982,stage4_7,cost_mechanistic
63,3,E,False,0.05,0.2408,0.262,0.2439,0.2534,-0.7104,0.6894,,stage4_7,cost_mechanistic
64,1,D,False,0.1,0.2622,0.2503,0.2484,0.2391,0.0173,0.0845,,stage4_8,cost_mechanistic
65,2,D,True,1.1,0.2355,0.2728,0.2377,0.2541,0.5508,0.6043,,stage4_8,cost_mechanistic
66,3,D,True,1.1,0.2395,0.2659,0.2426,0.252,0.4106,0.7304,,stage4_8,cost_mechanistic
67,2,F,True,1.0973,0.2342,0.271,0.2422,0.2526,0.4931,0.6536,,stage4_8,cost_mechanistic
68,0,F,False,0.1,0.3011,0.2372,0.2264,0.2353,-0.3042,0.3738,,stage4_8,cost_mechanistic
69,2,E,True,1.05,0.2331,0.2695,0.2411,0.2563,0.3964,0.6932,,stage4_7,cost_mechanistic
70,3,E,True,1.05,0.2386,0.2648,0.2416,0.255,0.3196,0.7624,,stage4_7,cost_mechanistic
71,1,E,True,1.05,0.259,0.2473,0.2455,0.2481,0.9655,0.181,,stage4_7,cost_mechanistic
72,0,E,False,-0.25,0.3038,0.2388,0.2278,0.2296,-0.6238,0.3114,,stage4_7,cost_mechanistic
73,1,D,False,0.1,0.2593,0.2466,0.2458,0.2484,-0.081,0.1729,,stage4_8,cost_mechanistic
74,3,A,True,1.1,0.2417,0.2636,0.2407,0.254,0.3376,0.7962,,stage4_8,cost_mechanistic
75,2,A,True,1.1,0.2368,0.2681,0.24,0.2551,0.4068,0.7339,,stage4_8,cost_mechanistic
76,3,A,True,1.1,0.2445,0.2626,0.2398,0.253,0.3038,0.8265,,stage4_8,cost_mechanistic
77,1,E,True,1.05,0.2563,0.2439,0.2431,0.2567,0.8771,0.2606,,stage4_7,cost_mechanistic
78,3,D,True,1.1,0.2437,0.2652,0.239,0.2521,0.2735,0.8539,,stage4_8,cost_mechanistic
79,3,F,True,1.1,0.243,0.2644,0.2413,0.2514,0.2461,0.8785,,stage4_8,cost_mechanistic
80,2,E,False,0.05,0.2388,0.2706,0.2419,0.2487,-0.6839,0.6655,,stage4_7,cost_mechanistic
81,1,D,False,0.1,0.2569,0.2424,0.2436,0.2572,-0.1606,0.2446,,stage4_8,cost_mechanistic
82,0,D,False,0.1,0.3047,0.2369,0.2283,0.2301,-0.2114,0.2902,,stage4_8,cost_mechanistic
83,2,F,True,1.0997,0.2376,0.2691,0.246,0.2474,0.4342,0.7089,9.255,stage4_7,cost_mechanistic
84,1,E,True,1.05,0.2541,0.2399,0.2411,0.2649,0.8054,0.3251,,stage4_7,cost_mechanistic
85,1,A,False,0.1,0.252,0.2406,0.2417,0.2657,-0.2251,0.3026,,stage4_8,cost_mechanistic
86,2,F,False,0.0254,0.2394,0.2715,0.2397,0.2494,-0.6835,0.6406,6.928,stage4_7,cost_mechanistic
87,1,D,False,0.1,0.2526,0.2387,0.2423,0.2664,-0.2026,0.2823,,stage4_8,cost_mechanistic
88,0,A,True,1.1,0.3127,0.2341,0.2257,0.2275,0.8098,0.3712,6.335,stage4_7,cost_mechanistic
89,0,F,True,1.1,0.3095,0.2323,0.2324,0.2258,0.7288,0.4441,7.755,stage4_7,cost_mechanistic
90,0,A,True,1.1,0.316,0.2301,0.2302,0.2237,0.6559,0.5097,,stage4_8,cost_mechanistic
91,3,D,True,1.1,0.2423,0.2665,0.2406,0.2506,0.2215,0.9007,,stage4_8,cost_mechanistic
92,1,A,False,0.1,0.2509,0.2393,0.2429,0.267,-0.1823,0.2641,,stage4_8,cost_mechanistic
93,2,F,False,0.0918,0.2409,0.2734,0.2346,0.251,-0.5488,0.5857,,stage4_8,cost_mechanistic
94,0,D,False,-0.25,0.3194,0.2232,0.232,0.2254,-0.7597,0.4337,,stage4_7,cost_mechanistic
95,3,D,True,1.1,0.2417,0.2684,0.24,0.2499,0.1993,0.9206,,stage4_8,cost_mechanistic
96,2,D,True,1.1,0.2393,0.2784,0.2331,0.2492,0.5143,0.6371,,stage4_8,cost_mechanistic
97,0,A,False,0.1,0.3161,0.2243,0.2331,0.2264,-0.3337,0.4003,,stage4_8,cost_mechanistic
98,3,E,True,1.05,0.2413,0.2679,0.2396,0.2512,0.1294,0.9335,,stage4_7,cost_mechanistic
99,3,A,True,1.1,0.2428,0.2674,0.2392,0.2507,0.1665,0.9502,,stage4_8,cost_mechanistic
100,0,D,False,0.1,0.3175,0.2216,0.2338,0.2271,-0.3003,0.3703,5.099,stage4_7,cost_mechanistic
101,2,F,False,0.0907,0.2407,0.2804,0.2281,0.2508,-0.5464,0.5825,,stage4_8,cost_mechanistic
102,0,A,True,1.1,0.3247,0.2193,0.2313,0.2247,0.7297,0.4433,,stage4_8,cost_mechanistic
103,2,D,True,1.1,0.239,0.2854,0.2266,0.249,0.5175,0.6342,,stage4_8,cost_mechanistic
104,1,F,False,0.0984,0.2514,0.2397,0.2413,0.2676,-0.1657,0.2475,16.048,stage4_7,cost_mechanistic
105,3,A,True,1.1,0.2442,0.2668,0.2387,0.2502,0.1498,0.9652,,stage4_8,cost_mechanistic
106,1,E,False,-0.25,0.2531,0.2412,0.2429,0.2628,-0.4975,0.1978,,stage4_7,cost_mechanistic
107,0,F,False,0.1,0.3264,0.22,0.2282,0.2255,-0.3433,0.409,,stage4_8,cost_mechanistic
108,2,F,False,0.1,0.2404,0.2874,0.2218,0.2505,-0.5342,0.5808,7.929,stage4_7,cost_mechanistic
109,3,D,True,1.1,0.2438,0.2681,0.2383,0.2497,0.1348,0.9786,,stage4_8,cost_mechanistic
110,0,A,False,0.1,0.3233,0.221,0.2292,0.2265,-0.309,0.3781,,stage4_8,cost_mechanistic
111,1,D,False,0.1,0.2534,0.2403,0.2431,0.2632,-0.0978,0.188,,stage4_8,cost_mechanistic
112,2,F,True,1.0973,0.2391,0.2855,0.2265,0.249,0.5165,0.6325,,stage4_8,cost_mechanistic
113,0,A,True,1.1,0.3305,0.2187,0.2267,0.2241,0.7219,0.4503,,stage4_8,cost_mechanistic
114,0,F,False,0.1,0.3322,0.2194,0.2236,0.2248,-0.3503,0.4152,,stage4_8,cost_mechanistic
115,1,D,False,0.1,0.2536,0.2395,0.2434,0.2635,-0.088,0.1792,6.075,stage4_7,cost_mechanistic
116,2,F,False,0.0907,0.2404,0.2875,0.2216,0.2505,-0.5418,0.5783,,stage4_8,cost_mechanistic
117,2,E,False,0.05,0.2419,0.2896,0.2229,0.2456,-0.5283,0.5254,,stage4_7,cost_mechanistic
118,1,D,False,0.1,0.2539,0.2388,0.2436,0.2637,-0.0792,0.1713,,stage4_8,cost_mechanistic
119,2,F,False,0.0254,0.2432,0.2915,0.2184,0.2469,-0.5001,0.4754,6.928,stage4_7,cost_mechanistic
120,0,D,False,0.1,0.3337,0.2166,0.2242,0.2255,-0.3152,0.3837,,stage4_8,cost_mechanistic
121,2,F,False,0.0918,0.2442,0.2929,0.215,0.2479,-0.3837,0.4371,,stage4_8,cost_mechanistic
122,0,A,True,1.1,0.3409,0.2143,0.2218,0.223,0.7163,0.4553,6.335,stage4_7,cost_mechanistic
123,3,D,True,1.1,0.2434,0.2693,0.238,0.2493,0.1214,0.9908,,stage4_8,cost_mechanistic
124,0,E,False,0.05,0.3429,0.2151,0.2226,0.2194,-0.4053,0.4148,,stage4_7,cost_mechanistic
125,1,D,False,0.1,0.2541,0.2381,0.2438,0.264,-0.0713,0.1642,,stage4_8,cost_mechanistic
126,3,F,True,1.1,0.2431,0.2689,0.239,0.249,0.1092,1.0017,,stage4_8,cost_mechanistic
127,0,F,False,0.1,0.3446,0.2156,0.2198,0.22,-0.3148,0.3833,,stage4_8,cost_mechanistic
128,2,A,False,0.1,0.241,0.2943,0.2158,0.2489,-0.3371,0.4034,,stage4_8,cost_mechanistic
129,2,F,True,1.1,0.2393,0.2917,0.222,0.247,0.6966,0.473,,stage4_8,cost_mechanistic
130,3,F,True,1.0997,0.2428,0.2686,0.2399,0.2487,0.098,1.0115,,stage4_8,cost_mechanistic
131,3,E,True,1.05,0.2427,0.2684,0.2398,0.2491,0.0385,1.0154,,stage4_7,cost_mechanistic
132,0,F,False,0.1,0.3461,0.2162,0.2172,0.2205,-0.2833,0.355,,stage4_8,cost_mechanistic
133,0,D,False,0.1,0.3474,0.2139,0.2177,0.221,-0.255,0.3295,,stage4_8,cost_mechanistic
134,1,D,False,0.1,0.2543,0.2375,0.244,0.2642,-0.0642,0.1577,6.075,stage4_7,cost_mechanistic
135,3,F,False,0.1,0.2453,0.2716,0.2314,0.2518,-0.9154,0.9238,6.195,stage4_7,cost_mechanistic
136,0,D,False,0.1,0.3486,0.2119,0.2181,0.2215,-0.2295,0.3065,,stage4_8,cost_mechanistic
137,0,E,False,-0.25,0.3515,0.2128,0.2192,0.2165,-0.5565,0.2509,,stage4_7,cost_mechanistic
138,2,F,True,1.0973,0.2377,0.2893,0.2276,0.2453,0.6243,0.5355,,stage4_8,cost_mechanistic
139,0,D,False,-0.25,0.3542,0.2084,0.2201,0.2173,-0.5009,0.2008,,stage4_7,cost_mechanistic
140,3,D,True,1.1,0.2447,0.2733,0.2309,0.2512,0.1762,0.9414,,stage4_8,cost_mechanistic
141,0,E,False,-0.25,0.3566,0.2092,0.2209,0.2133,-0.4508,0.1557,,stage4_7,cost_mechanistic
142,0,E,False,0.05,0.3572,0.2093,0.2211,0.2124,-0.1057,0.1451,,stage4_7,cost_mechanistic
143,2,F,False,0.0907,0.2389,0.291,0.2236,0.2465,-0.4448,0.491,,stage4_8,cost_mechanistic
144,0,A,True,1.1,0.3666,0.2063,0.2178,0.2093,0.9549,0.2406,,stage4_8,cost_mechanistic
145,3,D,True,1.1,0.2442,0.2748,0.2304,0.2506,0.1586,0.9573,6.91,stage4_7,cost_mechanistic
146,0,A,True,1.1,0.3751,0.2036,0.2148,0.2065,0.8594,0.3266,6.335,stage4_7,cost_mechanistic
147,2,D,True,1.1,0.2368,0.2969,0.2218,0.2444,0.609,0.5519,7.982,stage4_7,cost_mechanistic
148,0,A,True,1.1,0.3827,0.2012,0.2122,0.204,0.7734,0.4039,,stage4_8,cost_mechanistic
149,3,D,True,1.1,0.2437,0.2762,0.23,0.2501,0.1427,0.9716,,stage4_8,cost_mechanistic
150,3,A,True,1.1,0.2449,0.2757,0.2297,0.2497,0.1284,0.9844,4.599,stage4_7,cost_mechanistic
151,3,D,True,1.1,0.2445,0.2768,0.2293,0.2493,0.1156,0.996,,stage4_8,cost_mechanistic
152,3,E,False,0.05,0.2473,0.2804,0.2318,0.2406,-0.946,0.9014,,stage4_7,cost_mechanistic
153,1,F,False,0.1,0.2545,0.2377,0.2435,0.2644,-0.0577,0.152,,stage4_8,cost_mechanistic
154,3,D,True,1.1,0.2466,0.2823,0.2312,0.2399,0.1986,0.9212,,stage4_8,cost_mechanistic
155,0,A,True,1.1,0.3895,0.199,0.2098,0.2018,0.6961,0.4735,,stage4_8,cost_mechanistic
156,2,A,True,1.1,0.2419,0.2946,0.2206,0.2429,0.5481,0.6067,,stage4_8,cost_mechanistic
157,0,F,False,0.1,0.3918,0.1995,0.2065,0.2023,-0.3735,0.4362,,stage4_8,cost_mechanistic
158,3,A,True,1.1,0.2483,0.2816,0.2307,0.2394,0.1788,0.9391,6.166,stage4_7,cost_mechanistic
159,0,E,False,-0.25,0.3961,0.2003,0.2074,0.1963,-0.6862,0.3676,,stage4_7,cost_mechanistic
160,0,A,True,1.1,0.4031,0.198,0.2049,0.194,0.7324,0.4408,6.335,stage4_7,cost_mechanistic
161,0,F,True,1.1,0.3988,0.1971,0.2108,0.1932,0.6592,0.5067,7.755,stage4_7,cost_mechanistic
162,1,D,False,0.1,0.2546,0.2372,0.2436,0.2645,-0.052,0.1468,,stage4_8,cost_mechanistic
163,2,A,False,0.1,0.2372,0.2967,0.2217,0.2443,-0.5067,0.556,,stage4_8,cost_mechanistic
164,3,E,True,1.05,0.2479,0.2812,0.2304,0.2404,0.1109,0.9502,,stage4_7,cost_mechanistic
165,2,E,False,0.05,0.2386,0.2989,0.2229,0.2396,-0.506,0.5054,,stage4_7,cost_mechanistic
166,2,D,True,1.1,0.2366,0.3048,0.2211,0.2375,0.5946,0.5649,,stage4_8,cost_mechanistic
167,3,F,True,1.0986,0.2475,0.2806,0.2318,0.2401,0.1484,0.965,10.282,stage4_7,cost_mechanistic
168,1,E,False,-0.25,0.256,0.2384,0.2448,0.2608,-0.3968,0.1071,,stage4_7,cost_mechanistic
169,0,E,False,-0.25,0.4035,0.1979,0.2118,0.1868,-0.7567,0.431,,stage4_7,cost_mechanistic
170,2,A,True,1.1,0.2416,0.3024,0.2199,0.2361,0.5351,0.6184,8.152,stage4_7,cost_mechanistic
171,0,D,False,0.1,0.4056,0.1951,0.2123,0.1871,-0.331,0.3979,,stage4_8,cost_mechanistic
172,0,A,False,0.0998,0.4027,0.196,0.2133,0.188,-0.2981,0.3681,5.045,stage4_7,cost_mechanistic
173,3,E,False,0.05,0.2502,0.2841,0.2341,0.2317,-0.915,0.8735,,stage4_7,cost_mechanistic
174,2,E,False,0.05,0.2431,0.3048,0.2212,0.2309,-0.5684,0.5616,,stage4_7,cost_mechanistic
175,1,F,False,0.0114,0.2563,0.2387,0.2439,0.2611,-0.0957,0.0975,,stage4_8,cost_mechanistic
176,3,E,False,0.05,0.2525,0.2871,0.2361,0.2243,-0.8235,0.7912,,stage4_7,cost_mechanistic
177,3,F,True,1.1,0.2516,0.2859,0.239,0.2235,0.3088,0.8221,,stage4_8,cost_mechanistic
178,0,E,False,-0.25,0.4066,0.1966,0.2141,0.1828,-0.6181,0.3063,,stage4_7,cost_mechanistic
179,2,A,False,0.1,0.2388,0.3069,0.2222,0.2321,-0.4616,0.5154,,stage4_8,cost_mechanistic
180,3,D,True,1.1,0.2506,0.2886,0.2381,0.2227,0.2779,0.8499,6.91,stage4_7,cost_mechanistic
181,3,E,True,1.05,0.25,0.2879,0.2376,0.2245,0.2001,0.8699,,stage4_7,cost_mechanistic
182,3,F,True,1.0997,0.2493,0.287,0.2397,0.224,0.2299,0.8929,,stage4_8,cost_mechanistic
183,3,A,True,1.1,0.2513,0.2861,0.2391,0.2235,0.2071,0.9136,,stage4_8,cost_mechanistic
184,1,D,False,0.1,0.2563,0.2387,0.2439,0.2611,0.0025,0.0978,,stage4_8,cost_mechanistic
185,0,A,True,1.1,0.4142,0.1941,0.2112,0.1805,0.7937,0.3857,,stage4_8,cost_mechanistic
186,3,D,True,1.1,0.2506,0.2879,0.2385,0.2229,0.1864,0.9322,,stage4_8,cost_mechanistic
187,3,E,True,1.05,0.2503,0.2875,0.2382,0.224,0.1178,0.944,,stage4_7,cost_mechanistic
188,2,E,False,0.05,0.24,0.3089,0.2233,0.2278,-0.4654,0.4689,,stage4_7,cost_mechanistic
189,1,A,False,0.1,0.2563,0.2387,0.2439,0.2611,0.0022,0.098,,stage4_8,cost_mechanistic
190,0,D,False,0.1,0.4161,0.1916,0.2116,0.1808,-0.2857,0.3571,,stage4_8,cost_mechanistic
191,1,A,False,0.1,0.2563,0.2387,0.2439,0.2611,0.002,0.0982,,stage4_8,cost_mechanistic
192,0,D,False,-0.25,0.4201,0.1864,0.2123,0.1812,-0.6071,0.2964,,stage4_7,cost_mechanistic
193,2,A,True,1.1,0.2459,0.306,0.2218,0.2263,0.6311,0.532,,stage4_8,cost_mechanistic
194,1,E,True,1.05,0.253,0.2358,0.2409,0.2702,0.9518,0.1934,,stage4_7,cost_mechanistic
195,3,F,True,1.0999,0.2498,0.2869,0.2396,0.2236,0.1559,0.9596,,stage4_8,cost_mechanistic
196,2,A,True,1.1,0.2513,0.3034,0.2204,0.2249,0.568,0.5888,,stage4_8,cost_mechanistic
197,3,F,True,1.1,0.2494,0.2863,0.2409,0.2233,0.1404,0.9736,,stage4_8,cost_mechanistic
198,2,F,False,0.1,0.2526,0.3054,0.2161,0.2259,-0.4888,0.5399,7.929,stage4_7,cost_mechanistic
199,0,F,False,0.1,0.4215,0.1866,0.2105,0.1814,-0.1964,0.2768,6.768,stage4_7,cost_mechanistic
200,1,F,False,0.0902,0.2534,0.2361,0.24,0.2706,-0.1031,0.1831,6.649,stage4_7,cost_mechanistic
201,3,E,True,1.05,0.2492,0.2861,0.2407,0.224,0.0764,0.9813,,stage4_7,cost_mechanistic
202,2,D,True,1.1,0.2504,0.311,0.2144,0.2242,0.5601,0.5959,,stage4_8,cost_mechanistic
203,3,A,True,1.1,0.2503,0.2856,0.2404,0.2237,0.1187,0.9931,6.166,stage4_7,cost_mechanistic
204,0,D,False,0.1,0.4227,0.1851,0.2107,0.1815,-0.1768,0.2591,,stage4_8,cost_mechanistic
205,0,E,False,-0.25,0.4261,0.1854,0.2112,0.1773,-0.5091,0.2082,,stage4_7,cost_mechanistic
206,2,A,True,1.1,0.2552,0.3086,0.2133,0.2229,0.5041,0.6463,,stage4_8,cost_mechanistic
207,3,E,False,0.05,0.2529,0.289,0.2428,0.2153,-0.9431,0.8988,,stage4_7,cost_mechanistic
208,0,D,False,0.1,0.4268,0.1845,0.2113,0.1773,-0.1082,0.1974,,stage4_8,cost_mechanistic
209,2,D,True,1.1,0.2534,0.313,0.212,0.2215,0.4537,0.6917,,stage4_8,cost_mechanistic
210,3,A,True,1.1,0.2548,0.2882,0.2422,0.2148,0.2012,0.9189,,stage4_8,cost_mechanistic
211,2,F,True,1.0997,0.2524,0.3113,0.2156,0.2207,0.408,0.7325,9.255,stage4_7,cost_mechanistic
212,3,F,True,1.1,0.2543,0.2874,0.2439,0.2144,0.1811,0.937,,stage4_8,cost_mechanistic
213,2,D,True,1.1,0.2509,0.315,0.2145,0.2196,0.3675,0.7692,,stage4_8,cost_mechanistic
214,3,E,False,0.05,0.2567,0.2906,0.2461,0.2067,-0.887,0.8483,,stage4_7,cost_mechanistic
215,0,A,True,1.1,0.4353,0.1819,0.208,0.1748,0.9026,0.2876,6.335,stage4_7,cost_mechanistic
216,3,D,True,1.1,0.2557,0.293,0.2452,0.2061,0.2517,0.8735,,stage4_8,cost_mechanistic
217,1,F,False,0.0866,0.2536,0.2363,0.2391,0.2709,-0.0965,0.1734,,stage4_8,cost_mechanistic
218,2,A,True,1.1,0.2541,0.3133,0.2138,0.2188,0.3308,0.8023,5.957,stage4_7,cost_mechanistic
219,0,A,True,1.1,0.4428,0.1795,0.2051,0.1726,0.8124,0.3689,,stage4_8,cost_mechanistic
220,2,E,False,0.05,0.2561,0.3166,0.2152,0.2121,-0.7523,0.7271,,stage4_7,cost_mechanistic
221,3,F,True,1.1,0.255,0.2921,0.2473,0.2056,0.2265,0.8962,,stage4_8,cost_mechanistic
222,2,E,False,0.05,0.2579,0.3194,0.2164,0.2062,-0.6771,0.6594,,stage4_7,cost_mechanistic
223,2,D,True,1.1,0.2561,0.3238,0.2151,0.205,0.4406,0.7034,,stage4_8,cost_mechanistic
224,0,F,False,0.1,0.4449,0.1797,0.2027,0.1728,-0.2689,0.342,,stage4_8,cost_mechanistic
225,2,E,True,1.05,0.2552,0.3223,0.2145,0.208,0.3466,0.7381,,stage4_7,cost_mechanistic
226,2,A,True,1.1,0.2587,0.3204,0.2137,0.2072,0.3619,0.7743,,stage4_8,cost_mechanistic
227,0,D,False,0.1,0.4466,0.1776,0.2029,0.1729,-0.242,0.3178,,stage4_8,cost_mechanistic
228,3,D,True,1.1,0.2542,0.2941,0.2466,0.2051,0.2038,0.9165,,stage4_8,cost_mechanistic
229,2,D,True,1.1,0.2573,0.3237,0.2127,0.2063,0.3257,0.8069,7.982,stage4_7,cost_mechanistic
230,3,D,True,1.1,0.2535,0.2959,0.2459,0.2046,0.1835,0.9349,,stage4_8,cost_mechanistic
231,2,F,True,1.0973,0.2565,0.3224,0.2153,0.2058,0.2905,0.8359,,stage4_8,cost_mechanistic
232,1,F,False,0.0901,0.2539,0.2366,0.2383,0.2712,-0.0834,0.1651,,stage4_8,cost_mechanistic
233,2,D,True,1.1,0.2554,0.325,0.2145,0.2051,0.2641,0.8623,6.599,stage4_7,cost_mechanistic
234,2,E,False,0.05,0.2575,0.3285,0.2158,0.1981,-0.8123,0.7811,,stage4_7,cost_mechanistic
235,2,A,True,1.1,0.2606,0.3268,0.2151,0.1975,0.3189,0.813,6.285,stage4_7,cost_mechanistic
236,2,D,True,1.1,0.2593,0.3297,0.2142,0.1968,0.287,0.8417,7.982,stage4_7,cost_mechanistic
